"URI","Label","Definition","Notation","Status","AcceptedDate"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4617","Agents involved in the sale of food, beverages and tobacco","","G4617","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4618","Agents specialised in the sale of other particular products","","G4618","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4619","Agents involved in the sale of a variety of goods","","G4619","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G462","Wholesale of agricultural raw materials and live animals","","G462","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4621","Wholesale of grain, unmanufactured tobacco, seeds and animal feeds","","G4621","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4622","Wholesale of flowers and plants","","G4622","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4623","Wholesale of live animals","","G4623","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4624","Wholesale of hides, skins and leather","","G4624","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G463","Wholesale of food, beverages and tobacco","","G463","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4631","Wholesale of fruit and vegetables","","G4631","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4632","Wholesale of meat and meat products","","G4632","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4633","Wholesale of dairy products, eggs and edible oils and fats","","G4633","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4634","Wholesale of beverages","","G4634","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4635","Wholesale of tobacco products","","G4635","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4636","Wholesale of sugar and chocolate and sugar confectionery","","G4636","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4637","Wholesale of coffee, tea, cocoa and spices","","G4637","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4638","Wholesale of other food, including fish, crustaceans and molluscs","","G4638","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4639","Non-specialised wholesale of food, beverages and tobacco","","G4639","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G464","Wholesale of household goods","","G464","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4641","Wholesale of textiles","","G4641","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4642","Wholesale of clothing and footwear","","G4642","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4643","Wholesale of electrical household appliances","","G4643","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4644","Wholesale of china and glassware and cleaning materials","","G4644","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4645","Wholesale of perfume and cosmetics","","G4645","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4646","Wholesale of pharmaceutical goods","","G4646","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4647","Wholesale of furniture, carpets and lighting equipment","","G4647","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4648","Wholesale of watches and jewellery","","G4648","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4649","Wholesale of other household goods","","G4649","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G465","Wholesale of information and communication equipment","","G465","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4651","Wholesale of computers, computer peripheral equipment and software","","G4651","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4652","Wholesale of electronic and telecommunications equipment and parts","","G4652","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G466","Wholesale of other machinery, equipment and supplies","","G466","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4661","Wholesale of agricultural machinery, equipment and supplies","","G4661","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4662","Wholesale of machine tools","","G4662","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4663","Wholesale of mining, construction and civil engineering machinery","","G4663","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4664","Wholesale of machinery for the textile industry and of sewing and knitting machines","","G4664","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4665","Wholesale of office furniture","","G4665","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4666","Wholesale of other office machinery and equipment","","G4666","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4669","Wholesale of other machinery and equipment","","G4669","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G467","Other specialised wholesale","","G467","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4671","Wholesale of solid, liquid and gaseous fuels and related products","","G4671","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4672","Wholesale of metals and metal ores","","G4672","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4673","Wholesale of wood, construction materials and sanitary equipment","","G4673","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4674","Wholesale of hardware, plumbing and heating equipment and supplies","","G4674","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4675","Wholesale of chemical products","","G4675","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4676","Wholesale of other intermediate products","","G4676","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4677","Wholesale of waste and scrap","","G4677","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G469","Non-specialised wholesale trade","","G469","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4690","Non-specialised wholesale trade","","G4690","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G47","Retail trade, except of motor vehicles and motorcycles","","G47","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G47_X_G473","Retail trade, except of motor vehicles, motorcyles and fuel","","G47_X_G473","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G47_FOOD","Retail sale of food, beverages and tobacco","","G47_FOOD","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G47_NFOOD","Retail sale of non-food products (including fuel)","","G47_NFOOD","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G47_NFOOD_X_G473","Retail sale of non-food products (except fuel)","","G47_NFOOD_X_G473","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G47_NF_CLTH","Retail sale of textiles, clothing, footware and leather goods in specialised stores","","G47_NF_CLTH","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G47_NF_HLTH","Dispensing chemist; retail sale of medical and orthopaedic goods, cosmetic and toilet articles in specialised stores","","G47_NF_HLTH","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G47_NF_OTH","Retail sale of information and communication equipment; other household equipment (except textiles); cultural and recreation goods, etc. in specialised stores","","G47_NF_OTH","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G47_NF_OTH1","Retail sale of computers, peripheral units and software; telecommunications equipment, etc. in specialised stores","","G47_NF_OTH1","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G47_NF_OTH2","Retail sale of audio and video equipment; hardware, paints and glass; electrical household appliances, etc. in specialised stores","","G47_NF_OTH2","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G471","Retail sale in non-specialised stores","","G471","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4711","Retail sale in non-specialised stores with food, beverages or tobacco predominating","","G4711","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4719","Other retail sale in non-specialised stores","","G4719","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G472","Retail sale of food, beverages and tobacco in specialised stores","","G472","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4721","Retail sale of fruit and vegetables in specialised stores","","G4721","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4722","Retail sale of meat and meat products in specialised stores","","G4722","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4723","Retail sale of fish, crustaceans and molluscs in specialised stores","","G4723","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4724","Retail sale of bread, cakes, flour confectionery and sugar confectionery in specialised stores","","G4724","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4725","Retail sale of beverages in specialised stores","","G4725","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4726","Retail sale of tobacco products in specialised stores","","G4726","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4729","Other retail sale of food in specialised stores","","G4729","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G473","Retail sale of automotive fuel in specialised stores","","G473","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4730","Retail sale of automotive fuel in specialised stores","","G4730","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G474","Retail sale of information and communication equipment in specialised stores","","G474","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4741","Retail sale of computers, peripheral units and software in specialised stores","","G4741","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4742","Retail sale of telecommunications equipment in specialised stores","","G4742","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4743","Retail sale of audio and video equipment in specialised stores","","G4743","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G475","Retail sale of other household equipment in specialised stores","","G475","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4751","Retail sale of textiles in specialised stores","","G4751","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4752","Retail sale of hardware, paints and glass in specialised stores","","G4752","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4753","Retail sale of carpets, rugs, wall and floor coverings in specialised stores","","G4753","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4754","Retail sale of electrical household appliances in specialised stores","","G4754","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4759","Retail sale of furniture, lighting equipment and other household articles in specialised stores","","G4759","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G476","Retail sale of cultural and recreation goods in specialised stores","","G476","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4761","Retail sale of books in specialised stores","","G4761","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4762","Retail sale of newspapers and stationery in specialised stores","","G4762","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4763","Retail sale of music and video recordings in specialised stores","","G4763","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4764","Retail sale of sporting equipment in specialised stores","","G4764","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4765","Retail sale of games and toys in specialised stores","","G4765","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G477","Retail sale of other goods in specialised stores","","G477","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4771","Retail sale of clothing in specialised stores","","G4771","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4772","Retail sale of footwear and leather goods in specialised stores","","G4772","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4773","Dispensing chemist in specialised stores","","G4773","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4774","Retail sale of medical and orthopaedic goods in specialised stores","","G4774","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4775","Retail sale of cosmetic and toilet articles in specialised stores","","G4775","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4776","Retail sale of flowers, plants, seeds, fertilisers, pet animals and pet food in specialised stores","","G4776","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4777","Retail sale of watches and jewellery in specialised stores","","G4777","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4778","Other retail sale of new goods in specialised stores","","G4778","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4779","Retail sale of second-hand goods in stores","","G4779","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G478","Retail sale via stalls and markets","","G478","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4781","Retail sale via stalls and markets of food, beverages and tobacco products","","G4781","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4782","Retail sale via stalls and markets of textiles, clothing and footwear","","G4782","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4789","Retail sale via stalls and markets of other goods","","G4789","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G479","Retail trade not in stores, stalls or markets","","G479","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4791","Retail sale via mail order houses or via Internet","","G4791","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/G4799","Other retail sale not in stores, stalls or markets","","G4799","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/H-N_STS","Services required by STS regulation (except section G)","","H-N_STS","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/H_J","Transportation and storage; information and communication","","H_J","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/H","Transportation and storage","","H","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/H_X_H53","Transportation and storage except postal and courier activities","","H_X_H53","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/H_X_H491_H492","Transport (except railways)","","H_X_H491_H492","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/H491_H492","Railways","","H491_H492","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/H49-H52_N79","Land transport, transport via pipelines, water transport, air transport, warehousing and support activities for transportation; travel agency, tour operator and other reservation service and related activities","","H49-H52_N79","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/H49-H51","Land transport and transport via pipelines; water transport; air transport","","H49-H51","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/H49","Land transport and transport via pipelines","","H49","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/H491","Passenger rail transport, interurban","","H491","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/H4910","Passenger rail transport, interurban","","H4910","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/H492","Freight rail transport","","H492","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/H4920","Freight rail transport","","H4920","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/H493","Other passenger land transport","","H493","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/H4931","Urban and suburban passenger land transport","","H4931","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/H4932","Taxi operation","","H4932","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/H4939","Other passenger land transport n.e.c.","","H4939","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/H494-N812_STS","Services required by STS regulation (for the service producer prices indicator)","","H494-N812_STS","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/H494","Freight transport by road and removal services","","H494","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/H4941","Freight transport by road","","H4941","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/H4942","Removal services","","H4942","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/H493_H494","Other passenger land transport; freight transport by road and removal services","","H493_H494","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/H495","Transport via pipeline","","H495","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/H4950","Transport via pipeline","","H4950","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/H50","Water transport","","H50","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/H501_H502","Sea and coastal water transport","","H501_H502","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/H501","Sea and coastal passenger water transport","","H501","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/H5010","Sea and coastal passenger water transport","","H5010","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/H502","Sea and coastal freight water transport","","H502","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/H5020","Sea and coastal freight water transport","","H5020","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/H503","Inland passenger water transport","","H503","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/H5030","Inland passenger water transport","","H5030","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/H504","Inland freight water transport","","H504","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/H5040","Inland freight water transport","","H5040","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/H503_H504","Inland passenger and freight water transport","","H503_H504","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/H51","Air transport","","H51","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/H511","Passenger air transport","","H511","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/H5110","Passenger air transport","","H5110","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/H512","Freight air transport and space transport","","H512","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/H5121","Freight air transport","","H5121","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/H5122","Space transport","","H5122","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/H52_H53","Warehousing and support activities for transportation; postal and courier activities","","H52_H53","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/H52","Warehousing and support activities for transportation","","H52","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/H521","Warehousing and storage","","H521","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/H5210","Warehousing and storage","","H5210","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/H522","Support activities for transportation","","H522","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/H5221","Service activities incidental to land transportation","","H5221","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/H5222","Service activities incidental to water transportation","","H5222","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/H5223","Service activities incidental to air transportation","","H5223","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/H5224","Cargo handling","","H5224","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/H5229","Other transportation support activities","","H5229","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/H53","Postal and courier activities","","H53","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/H531","Postal activities under universal service obligation","","H531","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/H5310","Postal activities under universal service obligation","","H5310","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/H532","Other postal and courier activities","","H532","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/H5320","Other postal and courier activities","","H5320","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/H_OTH","Other transport","","H_OTH","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/I","Accommodation and food service activities","","I","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/I55","Accommodation","","I55","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","","I551-I553","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/I551","Hotels and similar accommodation","","I551","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/I5510","Hotels and similar accommodation","","I5510","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/I552_I553","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","","I552_I553","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/I552","Holiday and other short-stay accommodation","","I552","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/I5520","Holiday and other short-stay accommodation","","I5520","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/I553","Camping grounds, recreational vehicle parks and trailer parks","","I553","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/I5530","Camping grounds, recreational vehicle parks and trailer parks","","I5530","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/I559","Other accommodation","","I559","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/I5590","Other accommodation","","I5590","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/I56","Food and beverage service activities","","I56","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/I561","Restaurants and mobile food service activities","","I561","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/I5610","Restaurants and mobile food service activities","","I5610","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/I562","Event catering and other food service activities","","I562","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/I5621","Event catering activities","","I5621","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/I5629","Other food service activities","","I5629","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/I563","Beverage serving activities","","I563","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/I5630","Beverage serving activities","","I5630","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/KIS","Total knowledge-intensive services","","KIS","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/KIS_HTC","Knowledge-intensive high-technology services","","KIS_HTC","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/KIS_HTC_X_M72","Knowledge-intensive high-technology services required by STS regulation","","KIS_HTC_X_M72","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/KIS_MKT","Knowledge-intensive market services","","KIS_MKT","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/KIS_MKT_OTH","Knowledge-intensive market services (except financial intermediation and high-technology services)","","KIS_MKT_OTH","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/KIS_OTH","Other knowledge-intensive services","","KIS_OTH","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/LKIS","Total less knowledge-intensive services","","LKIS","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/LKIS_MKT","Less knowledge-intensive market services","","LKIS_MKT","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/LKIS_MKT_STS","Less knowledge-intensive market services required by STS regulation","","LKIS_MKT_STS","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/LKIS_OTH","Other less knowledge-intensive services","","LKIS_OTH","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/J_K","Information and communication; financial and insurance activities","","J_K","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/J","Information and communication","","J","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/J58_J62_J63","Publishing, computer programming and consultancy, information service activities","","J58_J62_J63","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/J58-J60","Publishing, motion picture, video, television programme production; sound recording, programming and broadcasting activities","","J58-J60","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/J58","Publishing activities","","J58","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/J581","Publishing of books, periodicals and other publishing activities","","J581","valid","2013-07-25"
