AnzahlFall,Datum,FID,IstErkrankungsbeginn
1.0,2020-04-10 02:00:00,12732004,0.0
1.0,2020-04-10 02:00:00,12732751,1.0
12.0,2020-04-10 02:00:00,12732752,0.0
4.0,2020-04-10 02:00:00,12733499,1.0
2.0,2020-04-10 02:00:00,12735743,1.0
3.0,2020-04-10 02:00:00,12737239,1.0
4.0,2020-04-10 02:00:00,12737987,1.0
2.0,2020-04-10 02:00:00,12738735,1.0
8.0,2020-04-10 02:00:00,12738736,0.0
7.0,2020-04-10 02:00:00,12739109,1.0
15.0,2020-04-10 02:00:00,12739110,0.0
1.0,2020-04-10 02:00:00,12739483,1.0
1.0,2020-04-10 02:00:00,12739857,1.0
5.0,2020-04-10 02:00:00,12739858,0.0
3.0,2020-04-10 02:00:00,12740231,1.0
2.0,2020-04-10 02:00:00,12740605,1.0
2.0,2020-04-10 02:00:00,12740606,0.0
9.0,2020-04-10 02:00:00,12740979,1.0
1.0,2020-04-10 02:00:00,12740980,0.0
5.0,2020-04-10 02:00:00,12741354,0.0
4.0,2020-04-10 02:00:00,12742475,1.0
2.0,2020-04-10 02:00:00,12742476,0.0
3.0,2020-04-10 02:00:00,12743223,1.0
5.0,2020-04-10 02:00:00,12743224,0.0
15.0,2020-04-10 02:00:00,12743597,1.0
1.0,2020-04-10 02:00:00,12743598,0.0
7.0,2020-04-10 02:00:00,12743971,1.0
4.0,2020-04-10 02:00:00,12744345,1.0
9.0,2020-04-10 02:00:00,12744719,1.0
5.0,2020-04-10 02:00:00,12744720,0.0
1.0,2020-04-10 02:00:00,12745093,1.0
1.0,2020-04-10 02:00:00,12745467,1.0
1.0,2020-04-10 02:00:00,12745468,0.0
7.0,2020-04-10 02:00:00,12745841,1.0
5.0,2020-04-10 02:00:00,12745842,0.0
5.0,2020-04-10 02:00:00,12746215,1.0
1.0,2020-04-10 02:00:00,12746216,0.0
9.0,2020-04-10 02:00:00,12746589,1.0
10.0,2020-04-10 02:00:00,12746590,0.0
5.0,2020-04-10 02:00:00,12746963,1.0
2.0,2020-04-10 02:00:00,12746964,0.0
11.0,2020-04-10 02:00:00,12747337,1.0
1.0,2020-04-10 02:00:00,12747338,0.0
1.0,2020-04-10 02:00:00,12747711,1.0
3.0,2020-04-10 02:00:00,12748085,1.0
18.0,2020-04-10 02:00:00,12748086,0.0
8.0,2020-04-10 02:00:00,12748459,1.0
6.0,2020-04-10 02:00:00,12748833,1.0
2.0,2020-04-10 02:00:00,12748834,0.0
20.0,2020-04-10 02:00:00,12749207,1.0
10.0,2020-04-10 02:00:00,12749208,0.0
26.0,2020-04-10 02:00:00,12749955,1.0
6.0,2020-04-10 02:00:00,12750329,1.0
5.0,2020-04-10 02:00:00,12750330,0.0
10.0,2020-04-10 02:00:00,12750703,1.0
5.0,2020-04-10 02:00:00,12750704,0.0
1.0,2020-04-10 02:00:00,12751077,1.0
2.0,2020-04-10 02:00:00,12751078,0.0
6.0,2020-04-10 02:00:00,12751451,1.0
2.0,2020-04-10 02:00:00,12751825,1.0
5.0,2020-04-10 02:00:00,12752199,1.0
4.0,2020-04-10 02:00:00,12752200,0.0
13.0,2020-04-10 02:00:00,12752573,1.0
3.0,2020-04-10 02:00:00,12752574,0.0
3.0,2020-04-10 02:00:00,12752947,1.0
4.0,2020-04-10 02:00:00,12753321,1.0
1.0,2020-04-10 02:00:00,12753695,1.0
6.0,2020-04-10 02:00:00,12754069,1.0
2.0,2020-04-10 02:00:00,12754070,0.0
9.0,2020-04-10 02:00:00,12754817,1.0
4.0,2020-04-10 02:00:00,12754818,0.0
12.0,2020-04-10 02:00:00,12755191,1.0
1.0,2020-04-10 02:00:00,12755192,0.0
5.0,2020-04-10 02:00:00,12755565,1.0
2.0,2020-04-10 02:00:00,12755939,1.0
6.0,2020-04-10 02:00:00,12755940,0.0
2.0,2020-04-10 02:00:00,12756313,1.0
3.0,2020-04-10 02:00:00,12756687,1.0
2.0,2020-04-10 02:00:00,12756688,0.0
9.0,2020-04-10 02:00:00,12757061,1.0
3.0,2020-04-10 02:00:00,12757062,0.0
9.0,2020-04-10 02:00:00,12757435,1.0
4.0,2020-04-10 02:00:00,12757809,1.0
4.0,2020-04-10 02:00:00,12758183,1.0
5.0,2020-04-10 02:00:00,12758557,1.0
7.0,2020-04-10 02:00:00,12758558,0.0
10.0,2020-04-10 02:00:00,12758931,1.0
1.0,2020-04-10 02:00:00,12758932,0.0
3.0,2020-04-10 02:00:00,12759305,1.0
1.0,2020-04-10 02:00:00,12759306,0.0
5.0,2020-04-10 02:00:00,12759679,1.0
1.0,2020-04-10 02:00:00,12760427,1.0
5.0,2020-04-10 02:00:00,12760801,1.0
3.0,2020-04-10 02:00:00,12760802,0.0
7.0,2020-04-10 02:00:00,12761175,1.0
9.0,2020-04-10 02:00:00,12761176,0.0
16.0,2020-04-10 02:00:00,12761549,1.0
3.0,2020-04-10 02:00:00,12761923,1.0
1.0,2020-04-10 02:00:00,12761924,0.0
5.0,2020-04-10 02:00:00,12762297,1.0
1.0,2020-04-10 02:00:00,12762298,0.0
11.0,2020-04-10 02:00:00,12762671,1.0
4.0,2020-04-10 02:00:00,12763045,1.0
17.0,2020-04-10 02:00:00,12763419,1.0
2.0,2020-04-10 02:00:00,12763420,0.0
1.0,2020-04-10 02:00:00,12763793,1.0
1.0,2020-04-10 02:00:00,12764167,1.0
1.0,2020-04-10 02:00:00,12764168,0.0
2.0,2020-04-10 02:00:00,12764541,1.0
2.0,2020-04-10 02:00:00,12764915,1.0
11.0,2020-04-10 02:00:00,12765290,0.0
3.0,2020-04-10 02:00:00,12765663,1.0
9.0,2020-04-10 02:00:00,12766037,1.0
1.0,2020-04-10 02:00:00,12766038,0.0
1.0,2020-04-10 02:00:00,12766411,1.0
4.0,2020-04-10 02:00:00,12766785,1.0
5.0,2020-04-10 02:00:00,12766786,0.0
2.0,2020-04-10 02:00:00,12767160,0.0
1.0,2020-04-10 02:00:00,12767533,1.0
4.0,2020-04-10 02:00:00,12767907,1.0
1.0,2020-04-10 02:00:00,12768281,1.0
3.0,2020-04-10 02:00:00,12768655,1.0
3.0,2020-04-10 02:00:00,12768656,0.0
4.0,2020-04-10 02:00:00,12769029,1.0
1.0,2020-04-10 02:00:00,12769030,0.0
2.0,2020-04-10 02:00:00,12769403,1.0
1.0,2020-04-10 02:00:00,12769777,1.0
3.0,2020-04-10 02:00:00,12770151,1.0
5.0,2020-04-10 02:00:00,12770525,1.0
3.0,2020-04-10 02:00:00,12770526,0.0
7.0,2020-04-10 02:00:00,12770900,0.0
7.0,2020-04-10 02:00:00,12771273,1.0
5.0,2020-04-10 02:00:00,12771274,0.0
5.0,2020-04-10 02:00:00,12771647,1.0
2.0,2020-04-10 02:00:00,12771648,0.0
1.0,2020-04-10 02:00:00,12772022,0.0
3.0,2020-04-10 02:00:00,12772395,1.0
1.0,2020-04-10 02:00:00,12772769,1.0
4.0,2020-04-10 02:00:00,12773144,0.0
6.0,2020-04-10 02:00:00,12773517,1.0
2.0,2020-04-10 02:00:00,12773518,0.0
1.0,2020-04-10 02:00:00,12774265,1.0
1.0,2020-04-10 02:00:00,12774639,1.0
1.0,2020-04-10 02:00:00,12775013,1.0
2.0,2020-04-10 02:00:00,12775014,0.0
4.0,2020-04-10 02:00:00,12776509,1.0
4.0,2020-04-10 02:00:00,12776510,0.0
1.0,2020-04-10 02:00:00,12776883,1.0
1.0,2020-04-10 02:00:00,12777631,1.0
2.0,2020-04-10 02:00:00,12778006,0.0
3.0,2020-04-10 02:00:00,12778379,1.0
1.0,2020-04-10 02:00:00,12778753,1.0
2.0,2020-04-10 02:00:00,12779127,1.0
4.0,2020-04-10 02:00:00,12779875,1.0
2.0,2020-04-10 02:00:00,12779876,0.0
8.0,2020-04-10 02:00:00,12780249,1.0
1.0,2020-04-10 02:00:00,12780250,0.0
2.0,2020-04-10 02:00:00,12781745,1.0
3.0,2020-04-10 02:00:00,12781746,0.0
1.0,2020-04-10 02:00:00,12782119,1.0
1.0,2020-04-10 02:00:00,12782493,1.0
3.0,2020-04-10 02:00:00,12782494,0.0
4.0,2020-04-10 02:00:00,12782867,1.0
6.0,2020-04-10 02:00:00,12783242,0.0
1.0,2020-04-10 02:00:00,12783615,1.0
1.0,2020-04-10 02:00:00,12783616,0.0
1.0,2020-04-10 02:00:00,12783989,1.0
2.0,2020-04-10 02:00:00,12783990,0.0
3.0,2020-04-10 02:00:00,12784363,1.0
2.0,2020-04-10 02:00:00,12784364,0.0
3.0,2020-04-10 02:00:00,12785111,1.0
5.0,2020-04-10 02:00:00,12785485,1.0
4.0,2020-04-10 02:00:00,12785486,0.0
1.0,2020-04-10 02:00:00,12785859,1.0
8.0,2020-04-10 02:00:00,12786233,1.0
3.0,2020-04-10 02:00:00,12786607,1.0
21.0,2020-04-10 02:00:00,12786608,0.0
20.0,2020-04-10 02:00:00,12786981,1.0
6.0,2020-04-10 02:00:00,12786982,0.0
6.0,2020-04-10 02:00:00,12787355,1.0
17.0,2020-04-10 02:00:00,12787729,1.0
2.0,2020-04-10 02:00:00,12787730,0.0
5.0,2020-04-10 02:00:00,12788103,1.0
14.0,2020-04-10 02:00:00,12788104,0.0
4.0,2020-04-10 02:00:00,12788477,1.0
6.0,2020-04-10 02:00:00,12788478,0.0
10.0,2020-04-10 02:00:00,12788851,1.0
1.0,2020-04-10 02:00:00,12788852,0.0
7.0,2020-04-10 02:00:00,12789225,1.0
13.0,2020-04-10 02:00:00,12789599,1.0
1.0,2020-04-10 02:00:00,12789600,0.0
5.0,2020-04-10 02:00:00,12789973,1.0
5.0,2020-04-10 02:00:00,12789974,0.0
2.0,2020-04-10 02:00:00,12790347,1.0
9.0,2020-04-10 02:00:00,12790721,1.0
48.0,2020-04-10 02:00:00,12790722,0.0
5.0,2020-04-10 02:00:00,12791095,1.0
4.0,2020-04-10 02:00:00,12791469,1.0
2.0,2020-04-10 02:00:00,12791470,0.0
13.0,2020-04-10 02:00:00,12791843,1.0
10.0,2020-04-10 02:00:00,12791844,0.0
4.0,2020-04-10 02:00:00,12792217,1.0
1.0,2020-04-10 02:00:00,12792591,1.0
5.0,2020-04-10 02:00:00,12792965,1.0
1.0,2020-04-10 02:00:00,12792966,0.0
6.0,2020-04-10 02:00:00,12793339,1.0
12.0,2020-04-10 02:00:00,12793713,1.0
1.0,2020-04-10 02:00:00,12794087,1.0
4.0,2020-04-10 02:00:00,12794461,1.0
8.0,2020-04-10 02:00:00,12794835,1.0
6.0,2020-04-10 02:00:00,12794836,0.0
4.0,2020-04-10 02:00:00,12795209,1.0
2.0,2020-04-10 02:00:00,12795210,0.0
13.0,2020-04-10 02:00:00,12795583,1.0
2.0,2020-04-10 02:00:00,12795584,0.0
12.0,2020-04-10 02:00:00,12795957,1.0
1.0,2020-04-10 02:00:00,12795958,0.0
3.0,2020-04-10 02:00:00,12796331,1.0
5.0,2020-04-10 02:00:00,12796332,0.0
10.0,2020-04-10 02:00:00,12796705,1.0
3.0,2020-04-10 02:00:00,12796706,0.0
18.0,2020-04-10 02:00:00,12797079,1.0
1.0,2020-04-10 02:00:00,12797080,0.0
8.0,2020-04-10 02:00:00,12797453,1.0
5.0,2020-04-10 02:00:00,12797827,1.0
7.0,2020-04-10 02:00:00,12798201,1.0
2.0,2020-04-10 02:00:00,12798202,0.0
8.0,2020-04-10 02:00:00,12798575,1.0
5.0,2020-04-10 02:00:00,12798949,1.0
1.0,2020-04-10 02:00:00,12798950,0.0
24.0,2020-04-10 02:00:00,12799323,1.0
13.0,2020-04-10 02:00:00,12799697,1.0
1.0,2020-04-10 02:00:00,12799698,0.0
20.0,2020-04-10 02:00:00,12800071,1.0
3.0,2020-04-10 02:00:00,12800072,0.0
1.0,2020-04-10 02:00:00,12800445,1.0
3.0,2020-04-10 02:00:00,12800446,0.0
10.0,2020-04-10 02:00:00,12800819,1.0
2.0,2020-04-10 02:00:00,12800820,0.0
7.0,2020-04-10 02:00:00,12801193,1.0
1.0,2020-04-10 02:00:00,12801194,0.0
2.0,2020-04-10 02:00:00,12801567,1.0
3.0,2020-04-10 02:00:00,12801941,1.0
11.0,2020-04-10 02:00:00,12802315,1.0
2.0,2020-04-10 02:00:00,12802316,0.0
6.0,2020-04-10 02:00:00,12802689,1.0
26.0,2020-04-10 02:00:00,12803063,1.0
24.0,2020-04-10 02:00:00,12803064,0.0
4.0,2020-04-10 02:00:00,12803437,1.0
13.0,2020-04-10 02:00:00,12803438,0.0
5.0,2020-04-10 02:00:00,12803811,1.0
5.0,2020-04-10 02:00:00,12803812,0.0
1.0,2020-04-10 02:00:00,12804185,1.0
5.0,2020-04-10 02:00:00,12804186,0.0
5.0,2020-04-10 02:00:00,12804559,1.0
6.0,2020-04-10 02:00:00,12804560,0.0
13.0,2020-04-10 02:00:00,12804933,1.0
5.0,2020-04-10 02:00:00,12804934,0.0
5.0,2020-04-10 02:00:00,12805307,1.0
3.0,2020-04-10 02:00:00,12805308,0.0
5.0,2020-04-10 02:00:00,12805681,1.0
6.0,2020-04-10 02:00:00,12805682,0.0
1.0,2020-04-10 02:00:00,12806055,1.0
19.0,2020-04-10 02:00:00,12806056,0.0
4.0,2020-04-10 02:00:00,12806429,1.0
1.0,2020-04-10 02:00:00,12806430,0.0
4.0,2020-04-10 02:00:00,12806803,1.0
5.0,2020-04-10 02:00:00,12806804,0.0
3.0,2020-04-10 02:00:00,12807177,1.0
3.0,2020-04-10 02:00:00,12807178,0.0
3.0,2020-04-10 02:00:00,12807925,1.0
8.0,2020-04-10 02:00:00,12808299,1.0
1.0,2020-04-10 02:00:00,12808300,0.0
7.0,2020-04-10 02:00:00,12808673,1.0
17.0,2020-04-10 02:00:00,12808674,0.0
1.0,2020-04-10 02:00:00,12809047,1.0
20.0,2020-04-10 02:00:00,12809048,0.0
3.0,2020-04-10 02:00:00,12809421,1.0
11.0,2020-04-10 02:00:00,12809422,0.0
28.0,2020-04-10 02:00:00,12809795,1.0
16.0,2020-04-10 02:00:00,12809796,0.0
3.0,2020-04-10 02:00:00,12810169,1.0
2.0,2020-04-10 02:00:00,12810170,0.0
16.0,2020-04-10 02:00:00,12810543,1.0
3.0,2020-04-10 02:00:00,12810544,0.0
1.0,2020-04-10 02:00:00,12811291,1.0
5.0,2020-04-10 02:00:00,12811665,1.0
1.0,2020-04-10 02:00:00,12811666,0.0
7.0,2020-04-10 02:00:00,12812039,1.0
1.0,2020-04-10 02:00:00,12812040,0.0
3.0,2020-04-10 02:00:00,12812413,1.0
7.0,2020-04-10 02:00:00,12813161,1.0
3.0,2020-04-10 02:00:00,12813535,1.0
8.0,2020-04-10 02:00:00,12813909,1.0
2.0,2020-04-10 02:00:00,12813910,0.0
3.0,2020-04-10 02:00:00,12814283,1.0
2.0,2020-04-10 02:00:00,12814284,0.0
7.0,2020-04-10 02:00:00,12814657,1.0
5.0,2020-04-10 02:00:00,12814658,0.0
3.0,2020-04-10 02:00:00,12815031,1.0
2.0,2020-04-10 02:00:00,12815405,1.0
1.0,2020-04-10 02:00:00,12815406,0.0
3.0,2020-04-10 02:00:00,12815780,0.0
5.0,2020-04-10 02:00:00,12816153,1.0
2.0,2020-04-10 02:00:00,12816154,0.0
5.0,2020-04-10 02:00:00,12816528,0.0
8.0,2020-04-10 02:00:00,12816901,1.0
17.0,2020-04-10 02:00:00,12816902,0.0
2.0,2020-04-10 02:00:00,12817275,1.0
1.0,2020-04-10 02:00:00,12817276,0.0
3.0,2020-04-10 02:00:00,12817649,1.0
8.0,2020-04-10 02:00:00,12817650,0.0
9.0,2020-04-10 02:00:00,12818024,0.0
3.0,2020-04-10 02:00:00,12818397,1.0
3.0,2020-04-10 02:00:00,12818771,1.0
3.0,2020-04-10 02:00:00,12818772,0.0
5.0,2020-04-10 02:00:00,12819145,1.0
1.0,2020-04-10 02:00:00,12819146,0.0
2.0,2020-04-10 02:00:00,12819519,1.0
2.0,2020-04-10 02:00:00,12819893,1.0
2.0,2020-04-10 02:00:00,12820267,1.0
2.0,2020-04-10 02:00:00,12820641,1.0
4.0,2020-04-10 02:00:00,12821015,1.0
1.0,2020-04-10 02:00:00,12821016,0.0
9.0,2020-04-10 02:00:00,12821389,1.0
4.0,2020-04-10 02:00:00,12821763,1.0
1.0,2020-04-10 02:00:00,12822137,1.0
1.0,2020-04-10 02:00:00,12822138,0.0
9.0,2020-04-10 02:00:00,12822511,1.0
4.0,2020-04-10 02:00:00,12822885,1.0
1.0,2020-04-10 02:00:00,12823633,1.0
8.0,2020-04-10 02:00:00,12824007,1.0
3.0,2020-04-10 02:00:00,12824381,1.0
1.0,2020-04-10 02:00:00,12824382,0.0
4.0,2020-04-10 02:00:00,12824755,1.0
1.0,2020-04-10 02:00:00,12824756,0.0
1.0,2020-04-10 02:00:00,12825129,1.0
7.0,2020-04-10 02:00:00,12825130,0.0
13.0,2020-04-10 02:00:00,12825503,1.0
7.0,2020-04-10 02:00:00,12825504,0.0
1.0,2020-04-10 02:00:00,12825877,1.0
8.0,2020-04-10 02:00:00,12826251,1.0
9.0,2020-04-10 02:00:00,12826252,0.0
2.0,2020-04-10 02:00:00,12826625,1.0
4.0,2020-04-10 02:00:00,12827000,0.0
7.0,2020-04-10 02:00:00,12827373,1.0
5.0,2020-04-10 02:00:00,12827374,0.0
2.0,2020-04-10 02:00:00,12827747,1.0
2.0,2020-04-10 02:00:00,12827748,0.0
3.0,2020-04-10 02:00:00,12828121,1.0
4.0,2020-04-10 02:00:00,12828122,0.0
1.0,2020-04-10 02:00:00,12828495,1.0
12.0,2020-04-10 02:00:00,12828496,0.0
2.0,2020-04-10 02:00:00,12829243,1.0
2.0,2020-04-10 02:00:00,12829244,0.0
5.0,2020-04-10 02:00:00,12829617,1.0
3.0,2020-04-10 02:00:00,12829618,0.0
5.0,2020-04-10 02:00:00,12829991,1.0
15.0,2020-04-10 02:00:00,12829992,0.0
3.0,2020-04-10 02:00:00,12830365,1.0
2.0,2020-04-10 02:00:00,12830739,1.0
1.0,2020-04-10 02:00:00,12830740,0.0
2.0,2020-04-10 02:00:00,12831113,1.0
1.0,2020-04-10 02:00:00,12831488,0.0
4.0,2020-04-10 02:00:00,12831861,1.0
7.0,2020-04-10 02:00:00,12831862,0.0
1.0,2020-04-10 02:00:00,12832235,1.0
1.0,2020-04-10 02:00:00,12832609,1.0
8.0,2020-04-10 02:00:00,12832610,0.0
2.0,2020-04-10 02:00:00,12832983,1.0
7.0,2020-04-10 02:00:00,12833357,1.0
1.0,2020-04-10 02:00:00,12833358,0.0
3.0,2020-04-10 02:00:00,12833731,1.0
14.0,2020-04-10 02:00:00,12834106,0.0
1.0,2020-04-10 02:00:00,12834479,1.0
1.0,2020-04-10 02:00:00,12834853,1.0
6.0,2020-04-10 02:00:00,12835227,1.0
1.0,2020-04-10 02:00:00,12835228,0.0
20.0,2020-04-10 02:00:00,12835601,1.0
2.0,2020-04-10 02:00:00,12835975,1.0
5.0,2020-04-10 02:00:00,12836349,1.0
1.0,2020-04-10 02:00:00,12836350,0.0
2.0,2020-04-10 02:00:00,12836723,1.0
11.0,2020-04-10 02:00:00,12837097,1.0
7.0,2020-04-10 02:00:00,12837098,0.0
3.0,2020-04-10 02:00:00,12837472,0.0
2.0,2020-04-10 02:00:00,12837846,0.0
7.0,2020-04-10 02:00:00,12838593,1.0
45.0,2020-04-10 02:00:00,12838594,0.0
2.0,2020-04-10 02:00:00,12838968,0.0
3.0,2020-04-10 02:00:00,12839342,0.0
8.0,2020-04-10 02:00:00,12839715,1.0
6.0,2020-04-10 02:00:00,12839716,0.0
2.0,2020-04-10 02:00:00,12840089,1.0
5.0,2020-04-10 02:00:00,12840090,0.0
11.0,2020-04-10 02:00:00,12840837,1.0
8.0,2020-04-10 02:00:00,12840838,0.0
4.0,2020-04-10 02:00:00,12841211,1.0
8.0,2020-04-10 02:00:00,12841585,1.0
10.0,2020-04-10 02:00:00,12841959,1.0
3.0,2020-04-10 02:00:00,12841960,0.0
2.0,2020-04-10 02:00:00,12842333,1.0
4.0,2020-04-10 02:00:00,12842707,1.0
6.0,2020-04-10 02:00:00,12843081,1.0
4.0,2020-04-10 02:00:00,12843082,0.0
5.0,2020-04-10 02:00:00,12843455,1.0
2.0,2020-04-10 02:00:00,12843456,0.0
3.0,2020-04-10 02:00:00,12843829,1.0
8.0,2020-04-10 02:00:00,12844203,1.0
2.0,2020-04-10 02:00:00,12844577,1.0
3.0,2020-04-10 02:00:00,12844951,1.0
1.0,2020-04-10 02:00:00,12844952,0.0
2.0,2020-04-10 02:00:00,12845326,0.0
8.0,2020-04-10 02:00:00,12846447,1.0
3.0,2020-04-10 02:00:00,12846448,0.0
6.0,2020-04-10 02:00:00,12846821,1.0
3.0,2020-04-10 02:00:00,12846822,0.0
2.0,2020-04-10 02:00:00,12847195,1.0
1.0,2020-04-10 02:00:00,12847570,0.0
2.0,2020-04-10 02:00:00,12847943,1.0
1.0,2020-04-10 02:00:00,12847944,0.0
1.0,2020-04-10 02:00:00,12848317,1.0
1.0,2020-04-10 02:00:00,12848691,1.0
1.0,2020-04-10 02:00:00,12849814,0.0
3.0,2020-04-10 02:00:00,12850187,1.0
1.0,2020-04-10 02:00:00,12850188,0.0
2.0,2020-04-10 02:00:00,12851309,1.0
1.0,2020-04-10 02:00:00,12851310,0.0
1.0,2020-04-10 02:00:00,12851683,1.0
1.0,2020-04-10 02:00:00,12852805,1.0
1.0,2020-04-10 02:00:00,12853553,1.0
2.0,2020-04-10 02:00:00,12853927,1.0
1.0,2020-04-10 02:00:00,12854675,1.0
1.0,2020-04-10 02:00:00,12855049,1.0
1.0,2020-04-10 02:00:00,12855050,0.0
6.0,2020-04-10 02:00:00,12855423,1.0
12.0,2020-04-10 02:00:00,12855424,0.0
1.0,2020-04-10 02:00:00,12855797,1.0
1.0,2020-04-10 02:00:00,12855798,0.0
3.0,2020-04-10 02:00:00,12856171,1.0
6.0,2020-04-10 02:00:00,12856545,1.0
4.0,2020-04-10 02:00:00,12856546,0.0
2.0,2020-04-10 02:00:00,12856919,1.0
5.0,2020-04-10 02:00:00,12857293,1.0
15.0,2020-04-10 02:00:00,12857294,0.0
1.0,2020-04-10 02:00:00,12857667,1.0
6.0,2020-04-10 02:00:00,12858041,1.0
1.0,2020-04-10 02:00:00,12858416,0.0
2.0,2020-04-10 02:00:00,12858789,1.0
5.0,2020-04-10 02:00:00,12858790,0.0
1.0,2020-04-10 02:00:00,12859163,1.0
4.0,2020-04-10 02:00:00,12859164,0.0
6.0,2020-04-10 02:00:00,12859538,0.0
1.0,2020-04-10 02:00:00,12859911,1.0
3.0,2020-04-10 02:00:00,12860285,1.0
1.0,2020-04-10 02:00:00,12860659,1.0
1.0,2020-04-10 02:00:00,12861033,1.0
1.0,2020-04-10 02:00:00,12861034,0.0
1.0,2020-04-10 02:00:00,12861781,1.0
1.0,2020-04-10 02:00:00,12861782,0.0
1.0,2020-04-10 02:00:00,12862155,1.0
4.0,2020-04-10 02:00:00,12862529,1.0
7.0,2020-04-10 02:00:00,12862530,0.0
1.0,2020-04-10 02:00:00,12864399,1.0
1.0,2020-04-10 02:00:00,12864773,1.0
1.0,2020-04-10 02:00:00,12864774,0.0
5.0,2020-04-10 02:00:00,12865147,1.0
5.0,2020-04-10 02:00:00,12865521,1.0
1.0,2020-04-10 02:00:00,12867392,0.0
2.0,2020-04-10 02:00:00,12867765,1.0
3.0,2020-04-10 02:00:00,12869261,1.0
10.0,2020-04-10 02:00:00,12869635,1.0
1.0,2020-04-10 02:00:00,12869636,0.0
1.0,2020-04-10 02:00:00,12870383,1.0
1.0,2020-04-10 02:00:00,12871505,1.0
1.0,2020-04-10 02:00:00,12872254,0.0
2.0,2020-04-10 02:00:00,12872627,1.0
8.0,2020-04-10 02:00:00,12873001,1.0
1.0,2020-04-10 02:00:00,12873375,1.0
2.0,2020-04-11 02:00:00,12720037,1.0
2.0,2020-04-11 02:00:00,12720411,1.0
1.0,2020-04-11 02:00:00,12720785,1.0
1.0,2020-04-11 02:00:00,12721533,1.0
1.0,2020-04-11 02:00:00,12721907,1.0
3.0,2020-04-11 02:00:00,12722655,1.0
2.0,2020-04-11 02:00:00,12722656,0.0
1.0,2020-04-11 02:00:00,12723403,1.0
2.0,2020-04-11 02:00:00,12723777,1.0
1.0,2020-04-11 02:00:00,12724151,1.0
3.0,2020-04-11 02:00:00,12724899,1.0
1.0,2020-04-11 02:00:00,12724900,0.0
27.0,2020-04-11 02:00:00,12725273,1.0
28.0,2020-04-11 02:00:00,12725274,0.0
3.0,2020-04-11 02:00:00,12725647,1.0
1.0,2020-04-11 02:00:00,12726021,1.0
3.0,2020-04-11 02:00:00,12727143,1.0
1.0,2020-04-11 02:00:00,12727891,1.0
3.0,2020-04-11 02:00:00,12727892,0.0
1.0,2020-04-11 02:00:00,12728639,1.0
8.0,2020-04-11 02:00:00,12729013,1.0
3.0,2020-04-11 02:00:00,12729014,0.0
12.0,2020-04-11 02:00:00,12729387,1.0
6.0,2020-04-11 02:00:00,12729388,0.0
4.0,2020-04-11 02:00:00,12729761,1.0
1.0,2020-04-11 02:00:00,12729762,0.0
2.0,2020-04-11 02:00:00,12730135,1.0
4.0,2020-04-11 02:00:00,12730509,1.0
1.0,2020-04-11 02:00:00,12731631,1.0
1.0,2020-04-11 02:00:00,12731632,0.0
3.0,2020-04-11 02:00:00,12732005,1.0
1.0,2020-04-11 02:00:00,12732753,1.0
8.0,2020-04-11 02:00:00,12732754,0.0
1.0,2020-04-11 02:00:00,12733501,1.0
1.0,2020-04-11 02:00:00,12733875,1.0
1.0,2020-04-11 02:00:00,12734623,1.0
1.0,2020-04-11 02:00:00,12734997,1.0
1.0,2020-04-11 02:00:00,12735371,1.0
5.0,2020-04-11 02:00:00,12737241,1.0
1.0,2020-04-11 02:00:00,12737242,0.0
7.0,2020-04-11 02:00:00,12737989,1.0
4.0,2020-04-11 02:00:00,12738738,0.0
10.0,2020-04-11 02:00:00,12739111,1.0
2.0,2020-04-11 02:00:00,12739112,0.0
3.0,2020-04-11 02:00:00,12739859,1.0
3.0,2020-04-11 02:00:00,12739860,0.0
5.0,2020-04-11 02:00:00,12740233,1.0
2.0,2020-04-11 02:00:00,12740607,1.0
1.0,2020-04-11 02:00:00,12740608,0.0
6.0,2020-04-11 02:00:00,12740981,1.0
3.0,2020-04-11 02:00:00,12741356,0.0
10.0,2020-04-11 02:00:00,12742477,1.0
3.0,2020-04-11 02:00:00,12743225,1.0
7.0,2020-04-11 02:00:00,12743226,0.0
9.0,2020-04-11 02:00:00,12743599,1.0
1.0,2020-04-11 02:00:00,12743600,0.0
9.0,2020-04-11 02:00:00,12743973,1.0
5.0,2020-04-11 02:00:00,12744347,1.0
5.0,2020-04-11 02:00:00,12744721,1.0
2.0,2020-04-11 02:00:00,12744722,0.0
2.0,2020-04-11 02:00:00,12745095,1.0
5.0,2020-04-11 02:00:00,12745096,0.0
2.0,2020-04-11 02:00:00,12745469,1.0
1.0,2020-04-11 02:00:00,12745470,0.0
2.0,2020-04-11 02:00:00,12745843,1.0
1.0,2020-04-11 02:00:00,12745844,0.0
3.0,2020-04-11 02:00:00,12746217,1.0
1.0,2020-04-11 02:00:00,12746218,0.0
8.0,2020-04-11 02:00:00,12746591,1.0
8.0,2020-04-11 02:00:00,12746592,0.0
5.0,2020-04-11 02:00:00,12746965,1.0
19.0,2020-04-11 02:00:00,12746966,0.0
10.0,2020-04-11 02:00:00,12747339,1.0
7.0,2020-04-11 02:00:00,12747713,1.0
4.0,2020-04-11 02:00:00,12748087,1.0
4.0,2020-04-11 02:00:00,12748088,0.0
2.0,2020-04-11 02:00:00,12748461,1.0
2.0,2020-04-11 02:00:00,12748462,0.0
4.0,2020-04-11 02:00:00,12748835,1.0
