AnzahlFall,Datum,FID,IstErkrankungsbeginn
3.0,2020-06-08 02:00:00,12844321,1.0
5.0,2020-06-08 02:00:00,12844695,1.0
3.0,2020-06-08 02:00:00,12845069,1.0
1.0,2020-06-08 02:00:00,12845070,0.0
1.0,2020-06-08 02:00:00,12846566,0.0
1.0,2020-06-08 02:00:00,12847688,0.0
1.0,2020-06-08 02:00:00,12849557,1.0
1.0,2020-06-08 02:00:00,12852175,1.0
1.0,2020-06-08 02:00:00,12853297,1.0
1.0,2020-06-08 02:00:00,12853671,1.0
1.0,2020-06-08 02:00:00,12854793,1.0
1.0,2020-06-08 02:00:00,12855542,0.0
1.0,2020-06-08 02:00:00,12858160,0.0
2.0,2020-06-08 02:00:00,12858907,1.0
2.0,2020-06-08 02:00:00,12860403,1.0
6.0,2020-06-08 02:00:00,12860777,1.0
1.0,2020-06-08 02:00:00,12865640,0.0
1.0,2020-06-08 02:00:00,12867883,1.0
1.0,2020-06-08 02:00:00,12868257,1.0
2.0,2020-06-08 02:00:00,12869379,1.0
1.0,2020-06-08 02:00:00,12873119,1.0
1.0,2020-06-08 02:00:00,12873494,0.0
1.0,2020-06-09 02:00:00,12723896,0.0
1.0,2020-06-09 02:00:00,12725017,1.0
3.0,2020-06-09 02:00:00,12725391,1.0
1.0,2020-06-09 02:00:00,12726139,1.0
5.0,2020-06-09 02:00:00,12726514,0.0
2.0,2020-06-09 02:00:00,12726887,1.0
2.0,2020-06-09 02:00:00,12728384,0.0
2.0,2020-06-09 02:00:00,12729131,1.0
1.0,2020-06-09 02:00:00,12729132,0.0
7.0,2020-06-09 02:00:00,12729505,1.0
21.0,2020-06-09 02:00:00,12729506,0.0
2.0,2020-06-09 02:00:00,12731750,0.0
2.0,2020-06-09 02:00:00,12732497,1.0
10.0,2020-06-09 02:00:00,12732498,0.0
2.0,2020-06-09 02:00:00,12732872,0.0
1.0,2020-06-09 02:00:00,12735864,0.0
2.0,2020-06-09 02:00:00,12737359,1.0
1.0,2020-06-09 02:00:00,12738482,0.0
1.0,2020-06-09 02:00:00,12739229,1.0
2.0,2020-06-09 02:00:00,12742595,1.0
3.0,2020-06-09 02:00:00,12742596,0.0
1.0,2020-06-09 02:00:00,12742969,1.0
2.0,2020-06-09 02:00:00,12743343,1.0
21.0,2020-06-09 02:00:00,12743344,0.0
5.0,2020-06-09 02:00:00,12743717,1.0
8.0,2020-06-09 02:00:00,12744091,1.0
1.0,2020-06-09 02:00:00,12744839,1.0
1.0,2020-06-09 02:00:00,12744840,0.0
3.0,2020-06-09 02:00:00,12745587,1.0
2.0,2020-06-09 02:00:00,12746335,1.0
2.0,2020-06-09 02:00:00,12746710,0.0
9.0,2020-06-09 02:00:00,12747084,0.0
1.0,2020-06-09 02:00:00,12747457,1.0
1.0,2020-06-09 02:00:00,12747832,0.0
2.0,2020-06-09 02:00:00,12748579,1.0
1.0,2020-06-09 02:00:00,12749327,1.0
3.0,2020-06-09 02:00:00,12749328,0.0
2.0,2020-06-09 02:00:00,12749702,0.0
1.0,2020-06-09 02:00:00,12750075,1.0
1.0,2020-06-09 02:00:00,12750450,0.0
1.0,2020-06-09 02:00:00,12751198,0.0
4.0,2020-06-09 02:00:00,12753441,1.0
1.0,2020-06-09 02:00:00,12753442,0.0
1.0,2020-06-09 02:00:00,12754563,1.0
1.0,2020-06-09 02:00:00,12754937,1.0
1.0,2020-06-09 02:00:00,12754938,0.0
2.0,2020-06-09 02:00:00,12755311,1.0
17.0,2020-06-09 02:00:00,12755685,1.0
1.0,2020-06-09 02:00:00,12756060,0.0
16.0,2020-06-09 02:00:00,12756433,1.0
8.0,2020-06-09 02:00:00,12756434,0.0
1.0,2020-06-09 02:00:00,12757555,1.0
1.0,2020-06-09 02:00:00,12757556,0.0
1.0,2020-06-09 02:00:00,12758677,1.0
2.0,2020-06-09 02:00:00,12758678,0.0
2.0,2020-06-09 02:00:00,12759051,1.0
3.0,2020-06-09 02:00:00,12759052,0.0
3.0,2020-06-09 02:00:00,12760547,1.0
1.0,2020-06-09 02:00:00,12761295,1.0
2.0,2020-06-09 02:00:00,12761296,0.0
1.0,2020-06-09 02:00:00,12762791,1.0
4.0,2020-06-09 02:00:00,12763539,1.0
2.0,2020-06-09 02:00:00,12763540,0.0
3.0,2020-06-09 02:00:00,12763913,1.0
1.0,2020-06-09 02:00:00,12764288,0.0
3.0,2020-06-09 02:00:00,12767279,1.0
1.0,2020-06-09 02:00:00,12767653,1.0
1.0,2020-06-09 02:00:00,12768775,1.0
1.0,2020-06-09 02:00:00,12769523,1.0
1.0,2020-06-09 02:00:00,12769524,0.0
3.0,2020-06-09 02:00:00,12770271,1.0
2.0,2020-06-09 02:00:00,12771020,0.0
1.0,2020-06-09 02:00:00,12771393,1.0
1.0,2020-06-09 02:00:00,12771767,1.0
1.0,2020-06-09 02:00:00,12772890,0.0
1.0,2020-06-09 02:00:00,12774760,0.0
1.0,2020-06-09 02:00:00,12776629,1.0
1.0,2020-06-09 02:00:00,12777377,1.0
1.0,2020-06-09 02:00:00,12779248,0.0
6.0,2020-06-09 02:00:00,12780370,0.0
1.0,2020-06-09 02:00:00,12781491,1.0
1.0,2020-06-09 02:00:00,12781492,0.0
1.0,2020-06-09 02:00:00,12783735,1.0
2.0,2020-06-09 02:00:00,12786353,1.0
3.0,2020-06-09 02:00:00,12786727,1.0
1.0,2020-06-09 02:00:00,12787101,1.0
1.0,2020-06-09 02:00:00,12787102,0.0
1.0,2020-06-09 02:00:00,12787476,0.0
1.0,2020-06-09 02:00:00,12787849,1.0
2.0,2020-06-09 02:00:00,12787850,0.0
5.0,2020-06-09 02:00:00,12788224,0.0
2.0,2020-06-09 02:00:00,12788972,0.0
1.0,2020-06-09 02:00:00,12790841,1.0
2.0,2020-06-09 02:00:00,12791963,1.0
1.0,2020-06-09 02:00:00,12791964,0.0
1.0,2020-06-09 02:00:00,12793085,1.0
1.0,2020-06-09 02:00:00,12793460,0.0
1.0,2020-06-09 02:00:00,12793833,1.0
1.0,2020-06-09 02:00:00,12795704,0.0
1.0,2020-06-09 02:00:00,12796077,1.0
1.0,2020-06-09 02:00:00,12797199,1.0
1.0,2020-06-09 02:00:00,12797947,1.0
1.0,2020-06-09 02:00:00,12798322,0.0
1.0,2020-06-09 02:00:00,12800565,1.0
2.0,2020-06-09 02:00:00,12800566,0.0
1.0,2020-06-09 02:00:00,12802062,0.0
2.0,2020-06-09 02:00:00,12803183,1.0
3.0,2020-06-09 02:00:00,12803184,0.0
1.0,2020-06-09 02:00:00,12803557,1.0
3.0,2020-06-09 02:00:00,12805802,0.0
2.0,2020-06-09 02:00:00,12806175,1.0
2.0,2020-06-09 02:00:00,12806549,1.0
1.0,2020-06-09 02:00:00,12806924,0.0
1.0,2020-06-09 02:00:00,12810664,0.0
1.0,2020-06-09 02:00:00,12818144,0.0
1.0,2020-06-09 02:00:00,12820387,1.0
1.0,2020-06-09 02:00:00,12821884,0.0
1.0,2020-06-09 02:00:00,12823005,1.0
1.0,2020-06-09 02:00:00,12823380,0.0
1.0,2020-06-09 02:00:00,12823754,0.0
1.0,2020-06-09 02:00:00,12825249,1.0
1.0,2020-06-09 02:00:00,12825624,0.0
1.0,2020-06-09 02:00:00,12828615,1.0
1.0,2020-06-09 02:00:00,12830111,1.0
1.0,2020-06-09 02:00:00,12830485,1.0
2.0,2020-06-09 02:00:00,12831981,1.0
1.0,2020-06-09 02:00:00,12833477,1.0
15.0,2020-06-09 02:00:00,12834974,0.0
1.0,2020-06-09 02:00:00,12838340,0.0
1.0,2020-06-09 02:00:00,12838714,0.0
1.0,2020-06-09 02:00:00,12839088,0.0
3.0,2020-06-09 02:00:00,12839462,0.0
2.0,2020-06-09 02:00:00,12840210,0.0
5.0,2020-06-09 02:00:00,12840957,1.0
3.0,2020-06-09 02:00:00,12841331,1.0
5.0,2020-06-09 02:00:00,12841332,0.0
2.0,2020-06-09 02:00:00,12841705,1.0
2.0,2020-06-09 02:00:00,12842827,1.0
1.0,2020-06-09 02:00:00,12842828,0.0
1.0,2020-06-09 02:00:00,12843201,1.0
3.0,2020-06-09 02:00:00,12843202,0.0
2.0,2020-06-09 02:00:00,12843575,1.0
3.0,2020-06-09 02:00:00,12843576,0.0
1.0,2020-06-09 02:00:00,12843949,1.0
4.0,2020-06-09 02:00:00,12844323,1.0
1.0,2020-06-09 02:00:00,12844697,1.0
1.0,2020-06-09 02:00:00,12844698,0.0
1.0,2020-06-09 02:00:00,12845071,1.0
3.0,2020-06-09 02:00:00,12845072,0.0
3.0,2020-06-09 02:00:00,12846941,1.0
1.0,2020-06-09 02:00:00,12848063,1.0
2.0,2020-06-09 02:00:00,12848438,0.0
1.0,2020-06-09 02:00:00,12849559,1.0
1.0,2020-06-09 02:00:00,12850307,1.0
1.0,2020-06-09 02:00:00,12850308,0.0
3.0,2020-06-09 02:00:00,12850681,1.0
1.0,2020-06-09 02:00:00,12852177,1.0
1.0,2020-06-09 02:00:00,12853673,1.0
1.0,2020-06-09 02:00:00,12855917,1.0
1.0,2020-06-09 02:00:00,12856666,0.0
1.0,2020-06-09 02:00:00,12858161,1.0
1.0,2020-06-09 02:00:00,12858162,0.0
1.0,2020-06-09 02:00:00,12860405,1.0
5.0,2020-06-09 02:00:00,12860779,1.0
1.0,2020-06-09 02:00:00,12868259,1.0
1.0,2020-06-09 02:00:00,12868260,0.0
1.0,2020-06-09 02:00:00,12869755,1.0
1.0,2020-06-09 02:00:00,12870503,1.0
1.0,2020-06-09 02:00:00,12871625,1.0
1.0,2020-06-09 02:00:00,12873121,1.0
1.0,2020-06-09 02:00:00,12873496,0.0
1.0,2020-06-10 02:00:00,12720531,1.0
1.0,2020-06-10 02:00:00,12721279,1.0
1.0,2020-06-10 02:00:00,12721280,0.0
2.0,2020-06-10 02:00:00,12725393,1.0
1.0,2020-06-10 02:00:00,12725394,0.0
2.0,2020-06-10 02:00:00,12726515,1.0
2.0,2020-06-10 02:00:00,12726516,0.0
1.0,2020-06-10 02:00:00,12728011,1.0
1.0,2020-06-10 02:00:00,12728385,1.0
5.0,2020-06-10 02:00:00,12729133,1.0
5.0,2020-06-10 02:00:00,12729134,0.0
2.0,2020-06-10 02:00:00,12729507,1.0
15.0,2020-06-10 02:00:00,12729508,0.0
2.0,2020-06-10 02:00:00,12730629,1.0
1.0,2020-06-10 02:00:00,12732126,0.0
3.0,2020-06-10 02:00:00,12732499,1.0
3.0,2020-06-10 02:00:00,12732500,0.0
3.0,2020-06-10 02:00:00,12732874,0.0
1.0,2020-06-10 02:00:00,12733621,1.0
4.0,2020-06-10 02:00:00,12735865,1.0
1.0,2020-06-10 02:00:00,12735866,0.0
1.0,2020-06-10 02:00:00,12736240,0.0
2.0,2020-06-10 02:00:00,12739232,0.0
1.0,2020-06-10 02:00:00,12740353,1.0
2.0,2020-06-10 02:00:00,12740354,0.0
4.0,2020-06-10 02:00:00,12741101,1.0
4.0,2020-06-10 02:00:00,12741476,0.0
1.0,2020-06-10 02:00:00,12741849,1.0
6.0,2020-06-10 02:00:00,12742597,1.0
6.0,2020-06-10 02:00:00,12742598,0.0
1.0,2020-06-10 02:00:00,12742971,1.0
2.0,2020-06-10 02:00:00,12743345,1.0
2.0,2020-06-10 02:00:00,12743346,0.0
4.0,2020-06-10 02:00:00,12743719,1.0
8.0,2020-06-10 02:00:00,12743720,0.0
7.0,2020-06-10 02:00:00,12744093,1.0
1.0,2020-06-10 02:00:00,12744467,1.0
1.0,2020-06-10 02:00:00,12744468,0.0
1.0,2020-06-10 02:00:00,12744841,1.0
1.0,2020-06-10 02:00:00,12744842,0.0
5.0,2020-06-10 02:00:00,12745215,1.0
2.0,2020-06-10 02:00:00,12746337,1.0
3.0,2020-06-10 02:00:00,12746711,1.0
4.0,2020-06-10 02:00:00,12747086,0.0
2.0,2020-06-10 02:00:00,12747459,1.0
3.0,2020-06-10 02:00:00,12747460,0.0
1.0,2020-06-10 02:00:00,12747833,1.0
1.0,2020-06-10 02:00:00,12747834,0.0
2.0,2020-06-10 02:00:00,12748207,1.0
1.0,2020-06-10 02:00:00,12748208,0.0
5.0,2020-06-10 02:00:00,12748581,1.0
1.0,2020-06-10 02:00:00,12748955,1.0
11.0,2020-06-10 02:00:00,12749330,0.0
2.0,2020-06-10 02:00:00,12749704,0.0
1.0,2020-06-10 02:00:00,12750077,1.0
1.0,2020-06-10 02:00:00,12750078,0.0
1.0,2020-06-10 02:00:00,12750451,1.0
1.0,2020-06-10 02:00:00,12750452,0.0
1.0,2020-06-10 02:00:00,12750826,0.0
3.0,2020-06-10 02:00:00,12751574,0.0
2.0,2020-06-10 02:00:00,12753070,0.0
2.0,2020-06-10 02:00:00,12753443,1.0
2.0,2020-06-10 02:00:00,12753444,0.0
1.0,2020-06-10 02:00:00,12753817,1.0
2.0,2020-06-10 02:00:00,12754939,1.0
3.0,2020-06-10 02:00:00,12754940,0.0
1.0,2020-06-10 02:00:00,12755313,1.0
2.0,2020-06-10 02:00:00,12755687,1.0
7.0,2020-06-10 02:00:00,12756435,1.0
1.0,2020-06-10 02:00:00,12756436,0.0
1.0,2020-06-10 02:00:00,12756809,1.0
1.0,2020-06-10 02:00:00,12756810,0.0
1.0,2020-06-10 02:00:00,12757184,0.0
1.0,2020-06-10 02:00:00,12757557,1.0
2.0,2020-06-10 02:00:00,12757558,0.0
2.0,2020-06-10 02:00:00,12758679,1.0
7.0,2020-06-10 02:00:00,12758680,0.0
5.0,2020-06-10 02:00:00,12759053,1.0
2.0,2020-06-10 02:00:00,12759054,0.0
6.0,2020-06-10 02:00:00,12759427,1.0
3.0,2020-06-10 02:00:00,12759801,1.0
1.0,2020-06-10 02:00:00,12760175,1.0
1.0,2020-06-10 02:00:00,12760549,1.0
1.0,2020-06-10 02:00:00,12760550,0.0
1.0,2020-06-10 02:00:00,12760924,0.0
2.0,2020-06-10 02:00:00,12762419,1.0
2.0,2020-06-10 02:00:00,12763541,1.0
2.0,2020-06-10 02:00:00,12763542,0.0
1.0,2020-06-10 02:00:00,12763915,1.0
1.0,2020-06-10 02:00:00,12764289,1.0
5.0,2020-06-10 02:00:00,12764290,0.0
1.0,2020-06-10 02:00:00,12765411,1.0
3.0,2020-06-10 02:00:00,12766533,1.0
1.0,2020-06-10 02:00:00,12766534,0.0
3.0,2020-06-10 02:00:00,12767281,1.0
1.0,2020-06-10 02:00:00,12767656,0.0
1.0,2020-06-10 02:00:00,12768029,1.0
3.0,2020-06-10 02:00:00,12768030,0.0
1.0,2020-06-10 02:00:00,12768403,1.0
1.0,2020-06-10 02:00:00,12769152,0.0
1.0,2020-06-10 02:00:00,12769525,1.0
2.0,2020-06-10 02:00:00,12770273,1.0
1.0,2020-06-10 02:00:00,12770647,1.0
5.0,2020-06-10 02:00:00,12771022,0.0
1.0,2020-06-10 02:00:00,12772517,1.0
1.0,2020-06-10 02:00:00,12777005,1.0
1.0,2020-06-10 02:00:00,12780372,0.0
1.0,2020-06-10 02:00:00,12781493,1.0
1.0,2020-06-10 02:00:00,12781868,0.0
1.0,2020-06-10 02:00:00,12782241,1.0
1.0,2020-06-10 02:00:00,12784111,1.0
1.0,2020-06-10 02:00:00,12784859,1.0
1.0,2020-06-10 02:00:00,12785608,0.0
2.0,2020-06-10 02:00:00,12786355,1.0
1.0,2020-06-10 02:00:00,12786730,0.0
1.0,2020-06-10 02:00:00,12787852,0.0
3.0,2020-06-10 02:00:00,12788226,0.0
8.0,2020-06-10 02:00:00,12788600,0.0
3.0,2020-06-10 02:00:00,12788974,0.0
1.0,2020-06-10 02:00:00,12789347,1.0
3.0,2020-06-10 02:00:00,12790843,1.0
1.0,2020-06-10 02:00:00,12791965,1.0
4.0,2020-06-10 02:00:00,12792340,0.0
1.0,2020-06-10 02:00:00,12793461,1.0
1.0,2020-06-10 02:00:00,12794958,0.0
1.0,2020-06-10 02:00:00,12797576,0.0
1.0,2020-06-10 02:00:00,12799446,0.0
1.0,2020-06-10 02:00:00,12800942,0.0
5.0,2020-06-10 02:00:00,12803185,1.0
3.0,2020-06-10 02:00:00,12803186,0.0
1.0,2020-06-10 02:00:00,12804681,1.0
1.0,2020-06-10 02:00:00,12805055,1.0
1.0,2020-06-10 02:00:00,12805803,1.0
2.0,2020-06-10 02:00:00,12806551,1.0
1.0,2020-06-10 02:00:00,12808422,0.0
2.0,2020-06-10 02:00:00,12808796,0.0
1.0,2020-06-10 02:00:00,12809170,0.0
2.0,2020-06-10 02:00:00,12810666,0.0
1.0,2020-06-10 02:00:00,12812909,1.0
1.0,2020-06-10 02:00:00,12815527,1.0
2.0,2020-06-10 02:00:00,12816650,0.0
1.0,2020-06-10 02:00:00,12820389,1.0
2.0,2020-06-10 02:00:00,12821886,0.0
2.0,2020-06-10 02:00:00,12825625,1.0
1.0,2020-06-10 02:00:00,12828243,1.0
2.0,2020-06-10 02:00:00,12833480,0.0
1.0,2020-06-10 02:00:00,12834975,1.0
40.0,2020-06-10 02:00:00,12834976,0.0
1.0,2020-06-10 02:00:00,12836472,0.0
2.0,2020-06-10 02:00:00,12839090,0.0
1.0,2020-06-10 02:00:00,12839837,1.0
2.0,2020-06-10 02:00:00,12839838,0.0
9.0,2020-06-10 02:00:00,12840959,1.0
3.0,2020-06-10 02:00:00,12840960,0.0
5.0,2020-06-10 02:00:00,12841333,1.0
1.0,2020-06-10 02:00:00,12841707,1.0
1.0,2020-06-10 02:00:00,12841708,0.0
1.0,2020-06-10 02:00:00,12842081,1.0
2.0,2020-06-10 02:00:00,12842455,1.0
7.0,2020-06-10 02:00:00,12842456,0.0
4.0,2020-06-10 02:00:00,12843203,1.0
2.0,2020-06-10 02:00:00,12843204,0.0
12.0,2020-06-10 02:00:00,12843577,1.0
23.0,2020-06-10 02:00:00,12843578,0.0
2.0,2020-06-10 02:00:00,12843951,1.0
3.0,2020-06-10 02:00:00,12844699,1.0
2.0,2020-06-10 02:00:00,12845073,1.0
1.0,2020-06-10 02:00:00,12845074,0.0
2.0,2020-06-10 02:00:00,12845447,1.0
1.0,2020-06-10 02:00:00,12848813,1.0
1.0,2020-06-10 02:00:00,12849188,0.0
1.0,2020-06-10 02:00:00,12854797,1.0
1.0,2020-06-10 02:00:00,12854798,0.0
1.0,2020-06-10 02:00:00,12855171,1.0
1.0,2020-06-10 02:00:00,12855919,1.0
1.0,2020-06-10 02:00:00,12857041,1.0
1.0,2020-06-10 02:00:00,12858911,1.0
1.0,2020-06-10 02:00:00,12859286,0.0
2.0,2020-06-10 02:00:00,12860781,1.0
1.0,2020-06-10 02:00:00,12868636,0.0
1.0,2020-06-10 02:00:00,12869384,0.0
1.0,2020-06-10 02:00:00,12869757,1.0
1.0,2020-06-10 02:00:00,12869758,0.0
1.0,2020-06-10 02:00:00,12870506,0.0
1.0,2020-06-10 02:00:00,12871627,1.0
2.0,2020-06-10 02:00:00,12871628,0.0
1.0,2020-06-10 02:00:00,12872376,0.0
6.0,2020-06-10 02:00:00,12873124,0.0
1.0,2020-06-11 02:00:00,12720160,0.0
1.0,2020-06-11 02:00:00,12720533,1.0
1.0,2020-06-11 02:00:00,12724647,1.0
1.0,2020-06-11 02:00:00,12724648,0.0
1.0,2020-06-11 02:00:00,12725395,1.0
2.0,2020-06-11 02:00:00,12725396,0.0
1.0,2020-06-11 02:00:00,12725769,1.0
1.0,2020-06-11 02:00:00,12726517,1.0
4.0,2020-06-11 02:00:00,12726518,0.0
2.0,2020-06-11 02:00:00,12728388,0.0
4.0,2020-06-11 02:00:00,12729135,1.0
3.0,2020-06-11 02:00:00,12729136,0.0
1.0,2020-06-11 02:00:00,12729509,1.0
9.0,2020-06-11 02:00:00,12729510,0.0
1.0,2020-06-11 02:00:00,12729883,1.0
1.0,2020-06-11 02:00:00,12732128,0.0
2.0,2020-06-11 02:00:00,12732501,1.0
3.0,2020-06-11 02:00:00,12732502,0.0
1.0,2020-06-11 02:00:00,12732876,0.0
1.0,2020-06-11 02:00:00,12735867,1.0
1.0,2020-06-11 02:00:00,12739233,1.0
2.0,2020-06-11 02:00:00,12741478,0.0
1.0,2020-06-11 02:00:00,12742600,0.0
2.0,2020-06-11 02:00:00,12742973,1.0
1.0,2020-06-11 02:00:00,12743347,1.0
4.0,2020-06-11 02:00:00,12743348,0.0
15.0,2020-06-11 02:00:00,12743721,1.0
2.0,2020-06-11 02:00:00,12743722,0.0
2.0,2020-06-11 02:00:00,12744095,1.0
1.0,2020-06-11 02:00:00,12744469,1.0
2.0,2020-06-11 02:00:00,12744843,1.0
1.0,2020-06-11 02:00:00,12745591,1.0
3.0,2020-06-11 02:00:00,12746339,1.0
1.0,2020-06-11 02:00:00,12746340,0.0
1.0,2020-06-11 02:00:00,12747088,0.0
3.0,2020-06-11 02:00:00,12747835,1.0
4.0,2020-06-11 02:00:00,12748583,1.0
6.0,2020-06-11 02:00:00,12749332,0.0
2.0,2020-06-11 02:00:00,12751201,1.0
2.0,2020-06-11 02:00:00,12751575,1.0
1.0,2020-06-11 02:00:00,12752697,1.0
1.0,2020-06-11 02:00:00,12752698,0.0
1.0,2020-06-11 02:00:00,12753445,1.0
1.0,2020-06-11 02:00:00,12753819,1.0
1.0,2020-06-11 02:00:00,12754193,1.0
2.0,2020-06-11 02:00:00,12754942,0.0
2.0,2020-06-11 02:00:00,12755689,1.0
7.0,2020-06-11 02:00:00,12756437,1.0
3.0,2020-06-11 02:00:00,12756438,0.0
1.0,2020-06-11 02:00:00,12757560,0.0
1.0,2020-06-11 02:00:00,12757933,1.0
2.0,2020-06-11 02:00:00,12758307,1.0
3.0,2020-06-11 02:00:00,12759055,1.0
6.0,2020-06-11 02:00:00,12759056,0.0
1.0,2020-06-11 02:00:00,12759803,1.0
2.0,2020-06-11 02:00:00,12760177,1.0
1.0,2020-06-11 02:00:00,12760551,1.0
1.0,2020-06-11 02:00:00,12760552,0.0
6.0,2020-06-11 02:00:00,12761673,1.0
1.0,2020-06-11 02:00:00,12762421,1.0
4.0,2020-06-11 02:00:00,12762795,1.0
2.0,2020-06-11 02:00:00,12762796,0.0
3.0,2020-06-11 02:00:00,12763543,1.0
1.0,2020-06-11 02:00:00,12763544,0.0
2.0,2020-06-11 02:00:00,12764665,1.0
1.0,2020-06-11 02:00:00,12765040,0.0
2.0,2020-06-11 02:00:00,12769527,1.0
3.0,2020-06-11 02:00:00,12770275,1.0
1.0,2020-06-11 02:00:00,12771023,1.0
1.0,2020-06-11 02:00:00,12771771,1.0
1.0,2020-06-11 02:00:00,12773267,1.0
1.0,2020-06-11 02:00:00,12781869,1.0
1.0,2020-06-11 02:00:00,12785235,1.0
1.0,2020-06-11 02:00:00,12786357,1.0
2.0,2020-06-11 02:00:00,12787105,1.0
1.0,2020-06-11 02:00:00,12787480,0.0
1.0,2020-06-11 02:00:00,12787853,1.0
2.0,2020-06-11 02:00:00,12788227,1.0
1.0,2020-06-11 02:00:00,12788228,0.0
1.0,2020-06-11 02:00:00,12790098,0.0
1.0,2020-06-11 02:00:00,12791968,0.0
1.0,2020-06-11 02:00:00,12794212,0.0
1.0,2020-06-11 02:00:00,12794585,1.0
2.0,2020-06-11 02:00:00,12796081,1.0
1.0,2020-06-11 02:00:00,12797577,1.0
4.0,2020-06-11 02:00:00,12803187,1.0
2.0,2020-06-11 02:00:00,12805057,1.0
1.0,2020-06-11 02:00:00,12805805,1.0
1.0,2020-06-11 02:00:00,12806179,1.0
2.0,2020-06-11 02:00:00,12808798,0.0
1.0,2020-06-11 02:00:00,12811789,1.0
2.0,2020-06-11 02:00:00,12815904,0.0
1.0,2020-06-11 02:00:00,12816652,0.0
1.0,2020-06-11 02:00:00,12823009,1.0
19.0,2020-06-11 02:00:00,12834978,0.0
1.0,2020-06-11 02:00:00,12835352,0.0
4.0,2020-06-11 02:00:00,12840961,1.0
3.0,2020-06-11 02:00:00,12840962,0.0
4.0,2020-06-11 02:00:00,12841709,1.0
1.0,2020-06-11 02:00:00,12841710,0.0
1.0,2020-06-11 02:00:00,12842083,1.0
5.0,2020-06-11 02:00:00,12842084,0.0
2.0,2020-06-11 02:00:00,12842458,0.0
1.0,2020-06-11 02:00:00,12842832,0.0
2.0,2020-06-11 02:00:00,12843205,1.0
1.0,2020-06-11 02:00:00,12843206,0.0
4.0,2020-06-11 02:00:00,12843579,1.0
4.0,2020-06-11 02:00:00,12843580,0.0
1.0,2020-06-11 02:00:00,12843953,1.0
2.0,2020-06-11 02:00:00,12844327,1.0
1.0,2020-06-11 02:00:00,12844328,0.0
3.0,2020-06-11 02:00:00,12844701,1.0
8.0,2020-06-11 02:00:00,12845075,1.0
4.0,2020-06-11 02:00:00,12845076,0.0
1.0,2020-06-11 02:00:00,12846571,1.0
3.0,2020-06-11 02:00:00,12846945,1.0
1.0,2020-06-11 02:00:00,12847694,0.0
1.0,2020-06-11 02:00:00,12849564,0.0
1.0,2020-06-11 02:00:00,12854425,1.0
1.0,2020-06-11 02:00:00,12855921,1.0
1.0,2020-06-11 02:00:00,12856295,1.0
1.0,2020-06-11 02:00:00,12858913,1.0
3.0,2020-06-11 02:00:00,12860783,1.0
1.0,2020-06-11 02:00:00,12861157,1.0
1.0,2020-06-11 02:00:00,12863401,1.0
1.0,2020-06-11 02:00:00,12864897,1.0
1.0,2020-06-11 02:00:00,12867141,1.0
2.0,2020-06-11 02:00:00,12868264,0.0
1.0,2020-06-11 02:00:00,12869012,0.0
1.0,2020-06-11 02:00:00,12870507,1.0
1.0,2020-06-11 02:00:00,12871629,1.0
2.0,2020-06-11 02:00:00,12871630,0.0
2.0,2020-06-11 02:00:00,12873125,1.0
6.0,2020-06-11 02:00:00,12873126,0.0
3.0,2020-06-12 02:00:00,12725397,1.0
2.0,2020-06-12 02:00:00,12725398,0.0
4.0,2020-06-12 02:00:00,12726520,0.0
4.0,2020-06-12 02:00:00,12728015,1.0
1.0,2020-06-12 02:00:00,12728389,1.0
3.0,2020-06-12 02:00:00,12729137,1.0
6.0,2020-06-12 02:00:00,12729138,0.0
3.0,2020-06-12 02:00:00,12729511,1.0
10.0,2020-06-12 02:00:00,12729512,0.0
1.0,2020-06-12 02:00:00,12730633,1.0
1.0,2020-06-12 02:00:00,12731381,1.0
1.0,2020-06-12 02:00:00,12732130,0.0
2.0,2020-06-12 02:00:00,12732503,1.0
5.0,2020-06-12 02:00:00,12732504,0.0
2.0,2020-06-12 02:00:00,12732878,0.0
1.0,2020-06-12 02:00:00,12733252,0.0
3.0,2020-06-12 02:00:00,12735869,1.0
23.0,2020-06-12 02:00:00,12735870,0.0
1.0,2020-06-12 02:00:00,12741105,1.0
3.0,2020-06-12 02:00:00,12742601,1.0
4.0,2020-06-12 02:00:00,12742602,0.0
1.0,2020-06-12 02:00:00,12742976,0.0
3.0,2020-06-12 02:00:00,12743349,1.0
5.0,2020-06-12 02:00:00,12743350,0.0
9.0,2020-06-12 02:00:00,12743723,1.0
3.0,2020-06-12 02:00:00,12743724,0.0
3.0,2020-06-12 02:00:00,12744097,1.0
2.0,2020-06-12 02:00:00,12744845,1.0
1.0,2020-06-12 02:00:00,12745219,1.0
1.0,2020-06-12 02:00:00,12745593,1.0
4.0,2020-06-12 02:00:00,12746341,1.0
2.0,2020-06-12 02:00:00,12746716,0.0
1.0,2020-06-12 02:00:00,12747090,0.0
1.0,2020-06-12 02:00:00,12747463,1.0
1.0,2020-06-12 02:00:00,12747837,1.0
1.0,2020-06-12 02:00:00,12748212,0.0
2.0,2020-06-12 02:00:00,12748585,1.0
1.0,2020-06-12 02:00:00,12748586,0.0
1.0,2020-06-12 02:00:00,12748959,1.0
2.0,2020-06-12 02:00:00,12749334,0.0
1.0,2020-06-12 02:00:00,12749707,1.0
1.0,2020-06-12 02:00:00,12750081,1.0
1.0,2020-06-12 02:00:00,12750829,1.0
