country,date,type,hetero_mean
France,2020-06-29,Wearing Masks inside public or commercial building,0
France,2020-06-30,Wearing Masks inside public or commercial building,0
France,2020-07-01,Wearing Masks inside public or commercial building,0
France,2020-07-02,Wearing Masks inside public or commercial building,0
France,2020-07-03,Wearing Masks inside public or commercial building,0
France,2020-07-04,Wearing Masks inside public or commercial building,0
France,2020-07-05,Wearing Masks inside public or commercial building,0
France,2020-07-06,Wearing Masks inside public or commercial building,0
France,2020-07-07,Wearing Masks inside public or commercial building,0
France,2020-07-08,Wearing Masks inside public or commercial building,0
France,2020-07-09,Wearing Masks inside public or commercial building,0
France,2020-07-10,Wearing Masks inside public or commercial building,0
France,2020-07-11,Wearing Masks inside public or commercial building,0
France,2020-07-12,Wearing Masks inside public or commercial building,0
France,2020-07-13,Wearing Masks inside public or commercial building,0
France,2020-07-14,Wearing Masks inside public or commercial building,0
France,2020-07-15,Wearing Masks inside public or commercial building,0
France,2020-07-16,Wearing Masks inside public or commercial building,0
France,2020-07-17,Wearing Masks inside public or commercial building,0
France,2020-07-18,Wearing Masks inside public or commercial building,0
France,2020-07-19,Wearing Masks inside public or commercial building,0
France,2020-07-20,Wearing Masks inside public or commercial building,0
France,2020-07-21,Wearing Masks inside public or commercial building,0
France,2020-07-22,Wearing Masks inside public or commercial building,0
Germany,2020-01-01,Wearing Masks inside public or commercial building,0
Germany,2020-01-02,Wearing Masks inside public or commercial building,0
Germany,2020-01-03,Wearing Masks inside public or commercial building,0
Germany,2020-01-04,Wearing Masks inside public or commercial building,0
Germany,2020-01-05,Wearing Masks inside public or commercial building,0
Germany,2020-01-06,Wearing Masks inside public or commercial building,0
Germany,2020-01-07,Wearing Masks inside public or commercial building,0
Germany,2020-01-08,Wearing Masks inside public or commercial building,0
Germany,2020-01-09,Wearing Masks inside public or commercial building,0
Germany,2020-01-10,Wearing Masks inside public or commercial building,0
Germany,2020-01-11,Wearing Masks inside public or commercial building,0
Germany,2020-01-12,Wearing Masks inside public or commercial building,0
Germany,2020-01-13,Wearing Masks inside public or commercial building,0
Germany,2020-01-14,Wearing Masks inside public or commercial building,0
Germany,2020-01-15,Wearing Masks inside public or commercial building,0
Germany,2020-01-16,Wearing Masks inside public or commercial building,0
Germany,2020-01-17,Wearing Masks inside public or commercial building,0
Germany,2020-01-18,Wearing Masks inside public or commercial building,0
Germany,2020-01-19,Wearing Masks inside public or commercial building,0
Germany,2020-01-20,Wearing Masks inside public or commercial building,0
Germany,2020-01-21,Wearing Masks inside public or commercial building,0
Germany,2020-01-22,Wearing Masks inside public or commercial building,0
Germany,2020-01-23,Wearing Masks inside public or commercial building,0
Germany,2020-01-24,Wearing Masks inside public or commercial building,0
Germany,2020-01-25,Wearing Masks inside public or commercial building,0
Germany,2020-01-26,Wearing Masks inside public or commercial building,0
Germany,2020-01-27,Wearing Masks inside public or commercial building,0
Germany,2020-01-28,Wearing Masks inside public or commercial building,0
Germany,2020-01-29,Wearing Masks inside public or commercial building,0
Germany,2020-01-30,Wearing Masks inside public or commercial building,0
Germany,2020-01-31,Wearing Masks inside public or commercial building,0
Germany,2020-02-01,Wearing Masks inside public or commercial building,0
Germany,2020-02-02,Wearing Masks inside public or commercial building,0
Germany,2020-02-03,Wearing Masks inside public or commercial building,0
Germany,2020-02-04,Wearing Masks inside public or commercial building,0
Germany,2020-02-05,Wearing Masks inside public or commercial building,0
Germany,2020-02-06,Wearing Masks inside public or commercial building,0
Germany,2020-02-07,Wearing Masks inside public or commercial building,0
Germany,2020-02-08,Wearing Masks inside public or commercial building,0
Germany,2020-02-09,Wearing Masks inside public or commercial building,0
Germany,2020-02-10,Wearing Masks inside public or commercial building,0
Germany,2020-02-11,Wearing Masks inside public or commercial building,0
Germany,2020-02-12,Wearing Masks inside public or commercial building,0
Germany,2020-02-13,Wearing Masks inside public or commercial building,0
Germany,2020-02-14,Wearing Masks inside public or commercial building,0
Germany,2020-02-15,Wearing Masks inside public or commercial building,0
Germany,2020-02-16,Wearing Masks inside public or commercial building,0
Germany,2020-02-17,Wearing Masks inside public or commercial building,0
Germany,2020-02-18,Wearing Masks inside public or commercial building,0
Germany,2020-02-19,Wearing Masks inside public or commercial building,0
Germany,2020-02-20,Wearing Masks inside public or commercial building,0
Germany,2020-02-21,Wearing Masks inside public or commercial building,0
Germany,2020-02-22,Wearing Masks inside public or commercial building,0
Germany,2020-02-23,Wearing Masks inside public or commercial building,0
Germany,2020-02-24,Wearing Masks inside public or commercial building,0
Germany,2020-02-25,Wearing Masks inside public or commercial building,0
Germany,2020-02-26,Wearing Masks inside public or commercial building,0
Germany,2020-02-27,Wearing Masks inside public or commercial building,0
Germany,2020-02-28,Wearing Masks inside public or commercial building,0
Germany,2020-02-29,Wearing Masks inside public or commercial building,0
Germany,2020-03-01,Wearing Masks inside public or commercial building,0
Germany,2020-03-02,Wearing Masks inside public or commercial building,0
Germany,2020-03-03,Wearing Masks inside public or commercial building,0
Germany,2020-03-04,Wearing Masks inside public or commercial building,0
Germany,2020-03-05,Wearing Masks inside public or commercial building,0
Germany,2020-03-06,Wearing Masks inside public or commercial building,0
Germany,2020-03-07,Wearing Masks inside public or commercial building,0
Germany,2020-03-08,Wearing Masks inside public or commercial building,0
Germany,2020-03-09,Wearing Masks inside public or commercial building,0
Germany,2020-03-10,Wearing Masks inside public or commercial building,0
Germany,2020-03-11,Wearing Masks inside public or commercial building,0
Germany,2020-03-12,Wearing Masks inside public or commercial building,0
Germany,2020-03-13,Wearing Masks inside public or commercial building,0
Germany,2020-03-14,Wearing Masks inside public or commercial building,0
Germany,2020-03-15,Wearing Masks inside public or commercial building,0
Germany,2020-03-16,Wearing Masks inside public or commercial building,0
Germany,2020-03-17,Wearing Masks inside public or commercial building,0
Germany,2020-03-18,Wearing Masks inside public or commercial building,0
Germany,2020-03-19,Wearing Masks inside public or commercial building,0
Germany,2020-03-20,Wearing Masks inside public or commercial building,0
Germany,2020-03-21,Wearing Masks inside public or commercial building,0
Germany,2020-03-22,Wearing Masks inside public or commercial building,0
Germany,2020-03-23,Wearing Masks inside public or commercial building,0
Germany,2020-03-24,Wearing Masks inside public or commercial building,0
Germany,2020-03-25,Wearing Masks inside public or commercial building,0
Germany,2020-03-26,Wearing Masks inside public or commercial building,0
Germany,2020-03-27,Wearing Masks inside public or commercial building,0
Germany,2020-03-28,Wearing Masks inside public or commercial building,0
Germany,2020-03-29,Wearing Masks inside public or commercial building,0
Germany,2020-03-30,Wearing Masks inside public or commercial building,0
Germany,2020-03-31,Wearing Masks inside public or commercial building,0
Germany,2020-04-01,Wearing Masks inside public or commercial building,0
Germany,2020-04-02,Wearing Masks inside public or commercial building,0
Germany,2020-04-03,Wearing Masks inside public or commercial building,0
Germany,2020-04-04,Wearing Masks inside public or commercial building,0
Germany,2020-04-05,Wearing Masks inside public or commercial building,0
Germany,2020-04-06,Wearing Masks inside public or commercial building,0
Germany,2020-04-07,Wearing Masks inside public or commercial building,0
Germany,2020-04-08,Wearing Masks inside public or commercial building,0
Germany,2020-04-09,Wearing Masks inside public or commercial building,0
Germany,2020-04-10,Wearing Masks inside public or commercial building,0
Germany,2020-04-11,Wearing Masks inside public or commercial building,0
Germany,2020-04-12,Wearing Masks inside public or commercial building,0
Germany,2020-04-13,Wearing Masks inside public or commercial building,0
Germany,2020-04-14,Wearing Masks inside public or commercial building,0
Germany,2020-04-15,Wearing Masks inside public or commercial building,0
Germany,2020-04-16,Wearing Masks inside public or commercial building,0
Germany,2020-04-17,Wearing Masks inside public or commercial building,0
Germany,2020-04-18,Wearing Masks inside public or commercial building,0
Germany,2020-04-19,Wearing Masks inside public or commercial building,0
Germany,2020-04-20,Wearing Masks inside public or commercial building,0.1875
Germany,2020-04-21,Wearing Masks inside public or commercial building,0.1875
Germany,2020-04-22,Wearing Masks inside public or commercial building,0.1875
Germany,2020-04-23,Wearing Masks inside public or commercial building,0.3125
Germany,2020-04-24,Wearing Masks inside public or commercial building,0.3125
Germany,2020-04-25,Wearing Masks inside public or commercial building,0.375
Germany,2020-04-26,Wearing Masks inside public or commercial building,0.4375
Germany,2020-04-27,Wearing Masks inside public or commercial building,0.5625
Germany,2020-04-28,Wearing Masks inside public or commercial building,0.5625
Germany,2020-04-29,Wearing Masks inside public or commercial building,0.5625
Germany,2020-04-30,Wearing Masks inside public or commercial building,0.5625
Germany,2020-05-01,Wearing Masks inside public or commercial building,0.5625
Germany,2020-05-02,Wearing Masks inside public or commercial building,0.5625
Germany,2020-05-03,Wearing Masks inside public or commercial building,0.625
Germany,2020-05-04,Wearing Masks inside public or commercial building,0.625
Germany,2020-05-05,Wearing Masks inside public or commercial building,0.625
Germany,2020-05-06,Wearing Masks inside public or commercial building,0.5625
Germany,2020-05-07,Wearing Masks inside public or commercial building,0.5625
Germany,2020-05-08,Wearing Masks inside public or commercial building,0.5625
Germany,2020-05-09,Wearing Masks inside public or commercial building,0.5625
Germany,2020-05-10,Wearing Masks inside public or commercial building,0.5625
Germany,2020-05-11,Wearing Masks inside public or commercial building,0.5625
Germany,2020-05-12,Wearing Masks inside public or commercial building,0.5625
Germany,2020-05-13,Wearing Masks inside public or commercial building,0.5
Germany,2020-05-14,Wearing Masks inside public or commercial building,0.5
Germany,2020-05-15,Wearing Masks inside public or commercial building,0.5
Germany,2020-05-16,Wearing Masks inside public or commercial building,0.5
Germany,2020-05-17,Wearing Masks inside public or commercial building,0.5
Germany,2020-05-18,Wearing Masks inside public or commercial building,0.5
Germany,2020-05-19,Wearing Masks inside public or commercial building,0.5
Germany,2020-05-20,Wearing Masks inside public or commercial building,0.5
Germany,2020-05-21,Wearing Masks inside public or commercial building,0.5
Germany,2020-05-22,Wearing Masks inside public or commercial building,0.5
Germany,2020-05-23,Wearing Masks inside public or commercial building,0.5
Germany,2020-05-24,Wearing Masks inside public or commercial building,0.5
Germany,2020-05-25,Wearing Masks inside public or commercial building,0.5
Germany,2020-05-26,Wearing Masks inside public or commercial building,0.5
Germany,2020-05-27,Wearing Masks inside public or commercial building,0.5
Germany,2020-05-28,Wearing Masks inside public or commercial building,0.5
Germany,2020-05-29,Wearing Masks inside public or commercial building,0.5
Germany,2020-05-30,Wearing Masks inside public or commercial building,0.5
Germany,2020-05-31,Wearing Masks inside public or commercial building,0.5
Germany,2020-06-01,Wearing Masks inside public or commercial building,0.5
Germany,2020-06-02,Wearing Masks inside public or commercial building,0.5
Germany,2020-06-03,Wearing Masks inside public or commercial building,0.5
Germany,2020-06-04,Wearing Masks inside public or commercial building,0.5
Germany,2020-06-05,Wearing Masks inside public or commercial building,0.5
Germany,2020-06-06,Wearing Masks inside public or commercial building,0.5
Germany,2020-06-07,Wearing Masks inside public or commercial building,0.5
Germany,2020-06-08,Wearing Masks inside public or commercial building,0.5
Germany,2020-06-09,Wearing Masks inside public or commercial building,0.5
Germany,2020-06-10,Wearing Masks inside public or commercial building,0.5
Germany,2020-06-11,Wearing Masks inside public or commercial building,0.5
Germany,2020-06-12,Wearing Masks inside public or commercial building,0.5
Germany,2020-06-13,Wearing Masks inside public or commercial building,0.5
Germany,2020-06-14,Wearing Masks inside public or commercial building,0.5
Germany,2020-06-15,Wearing Masks inside public or commercial building,0.5
Germany,2020-06-16,Wearing Masks inside public or commercial building,0.5
Germany,2020-06-17,Wearing Masks inside public or commercial building,0.5
Germany,2020-06-18,Wearing Masks inside public or commercial building,0.5
Germany,2020-06-19,Wearing Masks inside public or commercial building,0.5
Germany,2020-06-20,Wearing Masks inside public or commercial building,0.5
Germany,2020-06-21,Wearing Masks inside public or commercial building,0.5
Germany,2020-06-22,Wearing Masks inside public or commercial building,0.5
Germany,2020-06-23,Wearing Masks inside public or commercial building,0.5
Germany,2020-06-24,Wearing Masks inside public or commercial building,0.5
Germany,2020-06-25,Wearing Masks inside public or commercial building,0.5
Germany,2020-06-26,Wearing Masks inside public or commercial building,0.5
Germany,2020-06-27,Wearing Masks inside public or commercial building,0.5
Germany,2020-06-28,Wearing Masks inside public or commercial building,0.5
Germany,2020-06-29,Wearing Masks inside public or commercial building,0.5
Germany,2020-06-30,Wearing Masks inside public or commercial building,0.5
Germany,2020-07-01,Wearing Masks inside public or commercial building,0.5
Germany,2020-07-02,Wearing Masks inside public or commercial building,0.5
Germany,2020-07-03,Wearing Masks inside public or commercial building,0.5
Germany,2020-07-04,Wearing Masks inside public or commercial building,0.5
Germany,2020-07-05,Wearing Masks inside public or commercial building,0.5
Germany,2020-07-06,Wearing Masks inside public or commercial building,0.5
Germany,2020-07-07,Wearing Masks inside public or commercial building,0.5
Germany,2020-07-08,Wearing Masks inside public or commercial building,0.5
Germany,2020-07-09,Wearing Masks inside public or commercial building,0.5
Germany,2020-07-10,Wearing Masks inside public or commercial building,0.5
Germany,2020-07-11,Wearing Masks inside public or commercial building,0.5
Germany,2020-07-12,Wearing Masks inside public or commercial building,0.5
Germany,2020-07-13,Wearing Masks inside public or commercial building,0.5
Germany,2020-07-14,Wearing Masks inside public or commercial building,0.5
Germany,2020-07-15,Wearing Masks inside public or commercial building,0.5625
Germany,2020-07-16,Wearing Masks inside public or commercial building,0.5625
Germany,2020-07-17,Wearing Masks inside public or commercial building,0.5
Germany,2020-07-18,Wearing Masks inside public or commercial building,0.5
Germany,2020-07-19,Wearing Masks inside public or commercial building,0.5
Germany,2020-07-20,Wearing Masks inside public or commercial building,0.5
Germany,2020-07-21,Wearing Masks inside public or commercial building,0.5
Germany,2020-07-22,Wearing Masks inside public or commercial building,0
Italy,2020-01-01,Wearing Masks inside public or commercial building,0
Italy,2020-01-02,Wearing Masks inside public or commercial building,0
Italy,2020-01-03,Wearing Masks inside public or commercial building,0
Italy,2020-01-04,Wearing Masks inside public or commercial building,0
Italy,2020-01-05,Wearing Masks inside public or commercial building,0
Italy,2020-01-06,Wearing Masks inside public or commercial building,0
Italy,2020-01-07,Wearing Masks inside public or commercial building,0
Italy,2020-01-08,Wearing Masks inside public or commercial building,0
Italy,2020-01-09,Wearing Masks inside public or commercial building,0
Italy,2020-01-10,Wearing Masks inside public or commercial building,0
Italy,2020-01-11,Wearing Masks inside public or commercial building,0
Italy,2020-01-12,Wearing Masks inside public or commercial building,0
Italy,2020-01-13,Wearing Masks inside public or commercial building,0
Italy,2020-01-14,Wearing Masks inside public or commercial building,0
Italy,2020-01-15,Wearing Masks inside public or commercial building,0
Italy,2020-01-16,Wearing Masks inside public or commercial building,0
Italy,2020-01-17,Wearing Masks inside public or commercial building,0
Italy,2020-01-18,Wearing Masks inside public or commercial building,0
Italy,2020-01-19,Wearing Masks inside public or commercial building,0
Italy,2020-01-20,Wearing Masks inside public or commercial building,0
Italy,2020-01-21,Wearing Masks inside public or commercial building,0
Italy,2020-01-22,Wearing Masks inside public or commercial building,0
Italy,2020-01-23,Wearing Masks inside public or commercial building,0
Italy,2020-01-24,Wearing Masks inside public or commercial building,0
Italy,2020-01-25,Wearing Masks inside public or commercial building,0
Italy,2020-01-26,Wearing Masks inside public or commercial building,0
Italy,2020-01-27,Wearing Masks inside public or commercial building,0
Italy,2020-01-28,Wearing Masks inside public or commercial building,0
Italy,2020-01-29,Wearing Masks inside public or commercial building,0
Italy,2020-01-30,Wearing Masks inside public or commercial building,0
Italy,2020-01-31,Wearing Masks inside public or commercial building,0
Italy,2020-02-01,Wearing Masks inside public or commercial building,0
Italy,2020-02-02,Wearing Masks inside public or commercial building,0
Italy,2020-02-03,Wearing Masks inside public or commercial building,0
Italy,2020-02-04,Wearing Masks inside public or commercial building,0
Italy,2020-02-05,Wearing Masks inside public or commercial building,0
Italy,2020-02-06,Wearing Masks inside public or commercial building,0
Italy,2020-02-07,Wearing Masks inside public or commercial building,0
Italy,2020-02-08,Wearing Masks inside public or commercial building,0
Italy,2020-02-09,Wearing Masks inside public or commercial building,0
Italy,2020-02-10,Wearing Masks inside public or commercial building,0
Italy,2020-02-11,Wearing Masks inside public or commercial building,0
Italy,2020-02-12,Wearing Masks inside public or commercial building,0
Italy,2020-02-13,Wearing Masks inside public or commercial building,0
Italy,2020-02-14,Wearing Masks inside public or commercial building,0
Italy,2020-02-15,Wearing Masks inside public or commercial building,0
Italy,2020-02-16,Wearing Masks inside public or commercial building,0
Italy,2020-02-17,Wearing Masks inside public or commercial building,0
Italy,2020-02-18,Wearing Masks inside public or commercial building,0
Italy,2020-02-19,Wearing Masks inside public or commercial building,0
Italy,2020-02-20,Wearing Masks inside public or commercial building,0
Italy,2020-02-21,Wearing Masks inside public or commercial building,0
Italy,2020-02-22,Wearing Masks inside public or commercial building,0
Italy,2020-02-23,Wearing Masks inside public or commercial building,0
Italy,2020-02-24,Wearing Masks inside public or commercial building,0
Italy,2020-02-25,Wearing Masks inside public or commercial building,0
Italy,2020-02-26,Wearing Masks inside public or commercial building,0
Italy,2020-02-27,Wearing Masks inside public or commercial building,0
Italy,2020-02-28,Wearing Masks inside public or commercial building,0
Italy,2020-02-29,Wearing Masks inside public or commercial building,0
Italy,2020-03-01,Wearing Masks inside public or commercial building,0
Italy,2020-03-02,Wearing Masks inside public or commercial building,0
Italy,2020-03-03,Wearing Masks inside public or commercial building,0
Italy,2020-03-04,Wearing Masks inside public or commercial building,0
Italy,2020-03-05,Wearing Masks inside public or commercial building,0
Italy,2020-03-06,Wearing Masks inside public or commercial building,0
Italy,2020-03-07,Wearing Masks inside public or commercial building,0
Italy,2020-03-08,Wearing Masks inside public or commercial building,0
Italy,2020-03-09,Wearing Masks inside public or commercial building,0
Italy,2020-03-10,Wearing Masks inside public or commercial building,0
Italy,2020-03-11,Wearing Masks inside public or commercial building,0
Italy,2020-03-12,Wearing Masks inside public or commercial building,0
Italy,2020-03-13,Wearing Masks inside public or commercial building,0
Italy,2020-03-14,Wearing Masks inside public or commercial building,0
Italy,2020-03-15,Wearing Masks inside public or commercial building,0
Italy,2020-03-16,Wearing Masks inside public or commercial building,0
Italy,2020-03-17,Wearing Masks inside public or commercial building,0
Italy,2020-03-18,Wearing Masks inside public or commercial building,0
Italy,2020-03-19,Wearing Masks inside public or commercial building,0
Italy,2020-03-20,Wearing Masks inside public or commercial building,0
Italy,2020-03-21,Wearing Masks inside public or commercial building,0
Italy,2020-03-22,Wearing Masks inside public or commercial building,0
Italy,2020-03-23,Wearing Masks inside public or commercial building,0
Italy,2020-03-24,Wearing Masks inside public or commercial building,0
Italy,2020-03-25,Wearing Masks inside public or commercial building,0
Italy,2020-03-26,Wearing Masks inside public or commercial building,0
Italy,2020-03-27,Wearing Masks inside public or commercial building,0
Italy,2020-03-28,Wearing Masks inside public or commercial building,0
Italy,2020-03-29,Wearing Masks inside public or commercial building,0
Italy,2020-03-30,Wearing Masks inside public or commercial building,0
Italy,2020-03-31,Wearing Masks inside public or commercial building,0
Italy,2020-04-01,Wearing Masks inside public or commercial building,0
Italy,2020-04-02,Wearing Masks inside public or commercial building,0.04999999999999999
Italy,2020-04-03,Wearing Masks inside public or commercial building,0.04999999999999999
Italy,2020-04-04,Wearing Masks inside public or commercial building,0.04999999999999999
Italy,2020-04-05,Wearing Masks inside public or commercial building,0.09999999999999998
Italy,2020-04-06,Wearing Masks inside public or commercial building,0.09999999999999998
Italy,2020-04-07,Wearing Masks inside public or commercial building,0.09999999999999998
Italy,2020-04-08,Wearing Masks inside public or commercial building,0.09999999999999998
Italy,2020-04-09,Wearing Masks inside public or commercial building,0.09999999999999998
Italy,2020-04-10,Wearing Masks inside public or commercial building,0.09999999999999998
Italy,2020-04-11,Wearing Masks inside public or commercial building,0.09999999999999998
Italy,2020-04-12,Wearing Masks inside public or commercial building,0.09999999999999998
Italy,2020-04-13,Wearing Masks inside public or commercial building,0.04999999999999999
Italy,2020-04-14,Wearing Masks inside public or commercial building,0.04999999999999999
Italy,2020-04-15,Wearing Masks inside public or commercial building,0.04999999999999999
Italy,2020-04-16,Wearing Masks inside public or commercial building,0.04999999999999999
Italy,2020-04-17,Wearing Masks inside public or commercial building,0.04999999999999999
Italy,2020-04-18,Wearing Masks inside public or commercial building,0.04999999999999999
Italy,2020-04-19,Wearing Masks inside public or commercial building,0.04999999999999999
Italy,2020-04-20,Wearing Masks inside public or commercial building,0.09999999999999998
Italy,2020-04-21,Wearing Masks inside public or commercial building,0.09999999999999998
Italy,2020-04-22,Wearing Masks inside public or commercial building,0.09999999999999998
Italy,2020-04-23,Wearing Masks inside public or commercial building,0.09999999999999998
Italy,2020-04-24,Wearing Masks inside public or commercial building,0.09999999999999998
Italy,2020-04-25,Wearing Masks inside public or commercial building,0.09999999999999998
Italy,2020-04-26,Wearing Masks inside public or commercial building,0.09999999999999998
Italy,2020-04-27,Wearing Masks inside public or commercial building,0.09999999999999998
Italy,2020-04-28,Wearing Masks inside public or commercial building,0.09999999999999998
Italy,2020-04-29,Wearing Masks inside public or commercial building,0.09999999999999998
Italy,2020-04-30,Wearing Masks inside public or commercial building,0.09999999999999998
Italy,2020-05-01,Wearing Masks inside public or commercial building,0.09999999999999998
Italy,2020-05-02,Wearing Masks inside public or commercial building,0.09999999999999998
Italy,2020-05-03,Wearing Masks inside public or commercial building,0.09999999999999998
Italy,2020-05-04,Wearing Masks inside public or commercial building,0.09999999999999998
Italy,2020-05-05,Wearing Masks inside public or commercial building,0.09999999999999998
Italy,2020-05-06,Wearing Masks inside public or commercial building,0.09999999999999998
Italy,2020-05-07,Wearing Masks inside public or commercial building,0.09999999999999998
Italy,2020-05-08,Wearing Masks inside public or commercial building,0.09999999999999998
Italy,2020-05-09,Wearing Masks inside public or commercial building,0.09999999999999998
Italy,2020-05-10,Wearing Masks inside public or commercial building,0.09999999999999998
Italy,2020-05-11,Wearing Masks inside public or commercial building,0.09999999999999998
Italy,2020-05-12,Wearing Masks inside public or commercial building,0.09999999999999998
Italy,2020-05-13,Wearing Masks inside public or commercial building,0.09999999999999998
Italy,2020-05-14,Wearing Masks inside public or commercial building,0.09999999999999998
Italy,2020-05-15,Wearing Masks inside public or commercial building,0.09999999999999998
Italy,2020-05-16,Wearing Masks inside public or commercial building,0.09999999999999998
Italy,2020-05-17,Wearing Masks inside public or commercial building,0.04999999999999999
Italy,2020-05-18,Wearing Masks inside public or commercial building,0.04999999999999999
Italy,2020-05-19,Wearing Masks inside public or commercial building,0.04999999999999999
Italy,2020-05-20,Wearing Masks inside public or commercial building,0.04999999999999999
Italy,2020-05-21,Wearing Masks inside public or commercial building,0.04999999999999999
Italy,2020-05-22,Wearing Masks inside public or commercial building,0.04999999999999999
Italy,2020-05-23,Wearing Masks inside public or commercial building,0.04999999999999999
Italy,2020-05-24,Wearing Masks inside public or commercial building,0.04999999999999999
Italy,2020-05-25,Wearing Masks inside public or commercial building,0.04999999999999999
Italy,2020-05-26,Wearing Masks inside public or commercial building,0.04999999999999999
Italy,2020-05-27,Wearing Masks inside public or commercial building,0.04999999999999999
Italy,2020-05-28,Wearing Masks inside public or commercial building,0.04999999999999999
Italy,2020-05-29,Wearing Masks inside public or commercial building,0.04999999999999999
Italy,2020-05-30,Wearing Masks inside public or commercial building,0.04999999999999999
Italy,2020-05-31,Wearing Masks inside public or commercial building,0.04999999999999999
Italy,2020-06-01,Wearing Masks inside public or commercial building,0.04999999999999999
Italy,2020-06-02,Wearing Masks inside public or commercial building,0.04999999999999999
Italy,2020-06-03,Wearing Masks inside public or commercial building,0.04999999999999999
Italy,2020-06-04,Wearing Masks inside public or commercial building,0.04999999999999999
Italy,2020-06-05,Wearing Masks inside public or commercial building,0.04999999999999999
Italy,2020-06-06,Wearing Masks inside public or commercial building,0.04999999999999999
Italy,2020-06-07,Wearing Masks inside public or commercial building,0.04999999999999999
Italy,2020-06-08,Wearing Masks inside public or commercial building,0.04999999999999999
Italy,2020-06-09,Wearing Masks inside public or commercial building,0.04999999999999999
Italy,2020-06-10,Wearing Masks inside public or commercial building,0.04999999999999999
Italy,2020-06-11,Wearing Masks inside public or commercial building,0.04999999999999999
Italy,2020-06-12,Wearing Masks inside public or commercial building,0.04999999999999999
Italy,2020-06-13,Wearing Masks inside public or commercial building,0.04999999999999999
Italy,2020-06-14,Wearing Masks inside public or commercial building,0.04999999999999999
Italy,2020-06-15,Wearing Masks inside public or commercial building,0.04999999999999999
Italy,2020-06-16,Wearing Masks inside public or commercial building,0.04999999999999999
Italy,2020-06-17,Wearing Masks inside public or commercial building,0.04999999999999999
Italy,2020-06-18,Wearing Masks inside public or commercial building,0.04999999999999999
Italy,2020-06-19,Wearing Masks inside public or commercial building,0.04999999999999999
Italy,2020-06-20,Wearing Masks inside public or commercial building,0.04999999999999999
Italy,2020-06-21,Wearing Masks inside public or commercial building,0.04999999999999999
Italy,2020-06-22,Wearing Masks inside public or commercial building,0.04999999999999999
Italy,2020-06-23,Wearing Masks inside public or commercial building,0.04999999999999999
Italy,2020-06-24,Wearing Masks inside public or commercial building,0.04999999999999999
Italy,2020-06-25,Wearing Masks inside public or commercial building,0.04999999999999999
Italy,2020-06-26,Wearing Masks inside public or commercial building,0.04999999999999999
Italy,2020-06-27,Wearing Masks inside public or commercial building,0.04999999999999999
Italy,2020-06-28,Wearing Masks inside public or commercial building,0.04999999999999999
Italy,2020-06-29,Wearing Masks inside public or commercial building,0.04999999999999999
Italy,2020-06-30,Wearing Masks inside public or commercial building,0.04999999999999999
Italy,2020-07-01,Wearing Masks inside public or commercial building,0.04999999999999999
Italy,2020-07-02,Wearing Masks inside public or commercial building,0.04999999999999999
Italy,2020-07-03,Wearing Masks inside public or commercial building,0.04999999999999999
Italy,2020-07-04,Wearing Masks inside public or commercial building,0.04999999999999999
Italy,2020-07-05,Wearing Masks inside public or commercial building,0.04999999999999999
Italy,2020-07-06,Wearing Masks inside public or commercial building,0.04999999999999999
Italy,2020-07-07,Wearing Masks inside public or commercial building,0.04999999999999999
Italy,2020-07-08,Wearing Masks inside public or commercial building,0.04999999999999999
Italy,2020-07-09,Wearing Masks inside public or commercial building,0.04999999999999999
Italy,2020-07-10,Wearing Masks inside public or commercial building,0.04999999999999999
Italy,2020-07-11,Wearing Masks inside public or commercial building,0.04999999999999999
Italy,2020-07-12,Wearing Masks inside public or commercial building,0.04999999999999999
Italy,2020-07-13,Wearing Masks inside public or commercial building,0.04999999999999999
Italy,2020-07-14,Wearing Masks inside public or commercial building,0.04999999999999999
Italy,2020-07-15,Wearing Masks inside public or commercial building,0.04999999999999999
Italy,2020-07-16,Wearing Masks inside public or commercial building,0.04999999999999999
Italy,2020-07-17,Wearing Masks inside public or commercial building,0.04999999999999999
Italy,2020-07-18,Wearing Masks inside public or commercial building,0.04999999999999999
Italy,2020-07-19,Wearing Masks inside public or commercial building,0.04999999999999999
Italy,2020-07-20,Wearing Masks inside public or commercial building,0.04999999999999999
Italy,2020-07-21,Wearing Masks inside public or commercial building,0.04999999999999999
Italy,2020-07-22,Wearing Masks inside public or commercial building,0
Switzerland,2020-01-01,Wearing Masks inside public or commercial building,0
Switzerland,2020-01-02,Wearing Masks inside public or commercial building,0
Switzerland,2020-01-03,Wearing Masks inside public or commercial building,0
Switzerland,2020-01-04,Wearing Masks inside public or commercial building,0
Switzerland,2020-01-05,Wearing Masks inside public or commercial building,0
Switzerland,2020-01-06,Wearing Masks inside public or commercial building,0
Switzerland,2020-01-07,Wearing Masks inside public or commercial building,0
Switzerland,2020-01-08,Wearing Masks inside public or commercial building,0
Switzerland,2020-01-09,Wearing Masks inside public or commercial building,0
Switzerland,2020-01-10,Wearing Masks inside public or commercial building,0
Switzerland,2020-01-11,Wearing Masks inside public or commercial building,0
Switzerland,2020-01-12,Wearing Masks inside public or commercial building,0
Switzerland,2020-01-13,Wearing Masks inside public or commercial building,0
Switzerland,2020-01-14,Wearing Masks inside public or commercial building,0
Switzerland,2020-01-15,Wearing Masks inside public or commercial building,0
Switzerland,2020-01-16,Wearing Masks inside public or commercial building,0
