date,region,cases,country
2020-04-03,Valais,1385,Switzerland
2020-04-03,Vaud,4185,Switzerland
2020-04-03,Zug,138,Switzerland
2020-04-03,Zurich,2428,Switzerland
2020-04-04,Auvergne-Rhone-Alpes,5046,France
2020-04-04,Bourgogne-Franche-Comté,2308,France
2020-04-04,Brittany,756,France
2020-04-04,Centre-Val de Loire,1107,France
2020-04-04,Corsica,239,France
2020-04-04,Grand Est,8905,France
2020-04-04,Guadeloupe,79,France
2020-04-04,Guyane,13,France
2020-04-04,Hauts-de-France,3645,France
2020-04-04,Ile-de-France,18062,France
2020-04-04,La Réunion,85,France
2020-04-04,Martinique,89,France
2020-04-04,Mayotte,24,France
2020-04-04,National,68605,France
2020-04-04,Normandy,1072,France
2020-04-04,Nouvelle-Aquitaine,1413,France
2020-04-04,Occitanie,1854,France
2020-04-04,Pays de la Loire,1184,France
2020-04-04,Provence-Alpes-Côte d'Azur,3091,France
2020-04-04,Baden-Wuerttemberg,20129,Germany
2020-04-04,Bavaria,25545,Germany
2020-04-04,Berlin,3672,Germany
2020-04-04,Brandenburg,1417,Germany
2020-04-04,Bremen,387,Germany
2020-04-04,Hamburg,3147,Germany
2020-04-04,Hesse,4646,Germany
2020-04-04,Lower Saxony,6116,Germany
2020-04-04,Mecklenburg-Vorpommern,523,Germany
2020-04-04,National,96092,Germany
2020-04-04,North Rhine-Westphalia,19761,Germany
2020-04-04,Rheinland-Pfalz,3864,Germany
2020-04-04,Saarland,1475,Germany
2020-04-04,Saxony,3085,Germany
2020-04-04,Saxony-Anhalt,939,Germany
2020-04-04,Schleswig-Holstein,1670,Germany
2020-04-04,Thuringia,1149,Germany
2020-04-04,Abruzzo,1628,Italy
2020-04-04,Aosta Valley,748,Italy
2020-04-04,Apulia,2240,Italy
2020-04-04,Basilicate,264,Italy
2020-04-04,Calabria,741,Italy
2020-04-04,Campania,2828,Italy
2020-04-04,Emilia-Romagna,16540,Italy
2020-04-04,Friuli Venezia Giulia,1986,Italy
2020-04-04,Lazio,3757,Italy
2020-04-04,Liguria,4203,Italy
2020-04-04,Lombardy,49118,Italy
2020-04-04,Molise,206,Italy
2020-04-04,National,124632,Italy
2020-04-04,Piedmont,11709,Italy
2020-04-04,Sardinia,874,Italy
2020-04-04,Sicily,1932,Italy
2020-04-04,The Marches,4341,Italy
2020-04-04,Trentino-Alto Adige,3812,Italy
2020-04-04,Tuscany,5671,Italy
2020-04-04,Umbria,1210,Italy
2020-04-04,Veneto,10824,Italy
2020-04-04,Aargau,0,Switzerland
2020-04-04,Appenzell Ausserrhoden,66,Switzerland
2020-04-04,Appenzell Innerrhoden,21,Switzerland
2020-04-04,Basel-City,767,Switzerland
2020-04-04,Basel-Landschaft,656,Switzerland
2020-04-04,Bern,1106,Switzerland
2020-04-04,Fribourg,638,Switzerland
2020-04-04,Geneva,3816,Switzerland
2020-04-04,Glarus,61,Switzerland
2020-04-04,Grisons,657,Switzerland
2020-04-04,Jura,154,Switzerland
2020-04-04,Lucerne,469,Switzerland
2020-04-04,National,20505,Switzerland
2020-04-04,Neuchatel,452,Switzerland
2020-04-04,Nidwalden,80,Switzerland
2020-04-04,Obwalden,0,Switzerland
2020-04-04,Principality of Liechtenstein,77,Switzerland
2020-04-04,Saint Gallen,504,Switzerland
2020-04-04,Schaffhausen,47,Switzerland
2020-04-04,Schwyz,168,Switzerland
2020-04-04,Solothurn,250,Switzerland
2020-04-04,Thurgau,209,Switzerland
2020-04-04,Ticino,2442,Switzerland
2020-04-04,Uri,66,Switzerland
2020-04-04,Valais,1418,Switzerland
2020-04-04,Vaud,4257,Switzerland
2020-04-04,Zug,146,Switzerland
2020-04-04,Zurich,2461,Switzerland
2020-04-05,Auvergne-Rhone-Alpes,5247,France
2020-04-05,Bourgogne-Franche-Comté,2403,France
2020-04-05,Brittany,784,France
2020-04-05,Centre-Val de Loire,1164,France
2020-04-05,Corsica,238,France
2020-04-05,Grand Est,9163,France
2020-04-05,Guadeloupe,80,France
2020-04-05,Guyane,13,France
2020-04-05,Hauts-de-France,3792,France
2020-04-05,Ile-de-France,18747,France
2020-04-05,La Réunion,85,France
2020-04-05,Martinique,94,France
2020-04-05,Mayotte,27,France
2020-04-05,National,70478,France
2020-04-05,Normandy,1129,France
2020-04-05,Nouvelle-Aquitaine,1461,France
2020-04-05,Occitanie,1939,France
2020-04-05,Pays de la Loire,1231,France
2020-04-05,Provence-Alpes-Côte d'Azur,3221,France
2020-04-05,Baden-Wuerttemberg,20624,Germany
2020-04-05,Bavaria,26267,Germany
2020-04-05,Berlin,3750,Germany
2020-04-05,Brandenburg,1442,Germany
2020-04-05,Bremen,390,Germany
2020-04-05,Hamburg,3255,Germany
2020-04-05,Hesse,4737,Germany
2020-04-05,Lower Saxony,6261,Germany
2020-04-05,Mecklenburg-Vorpommern,525,Germany
2020-04-05,National,100123,Germany
2020-04-05,North Rhine-Westphalia,20268,Germany
2020-04-05,Rheinland-Pfalz,3970,Germany
2020-04-05,Saarland,1564,Germany
2020-04-05,Saxony,3153,Germany
2020-04-05,Saxony-Anhalt,978,Germany
2020-04-05,Schleswig-Holstein,1706,Germany
2020-04-05,Thuringia,1189,Germany
2020-04-05,Abruzzo,1703,Italy
2020-04-05,Aosta Valley,782,Italy
2020-04-05,Apulia,2317,Italy
2020-04-05,Basilicate,278,Italy
2020-04-05,Calabria,795,Italy
2020-04-05,Campania,2960,Italy
2020-04-05,Emilia-Romagna,17089,Italy
2020-04-05,Friuli Venezia Giulia,2048,Italy
2020-04-05,Lazio,3880,Italy
2020-04-05,Liguria,4449,Italy
2020-04-05,Lombardy,50455,Italy
2020-04-05,Molise,224,Italy
2020-04-05,National,128948,Italy
2020-04-05,Piedmont,12362,Italy
2020-04-05,Sardinia,907,Italy
2020-04-05,Sicily,1994,Italy
2020-04-05,The Marches,4464,Italy
2020-04-05,Trentino-Alto Adige,3929,Italy
2020-04-05,Tuscany,5847,Italy
2020-04-05,Umbria,1239,Italy
2020-04-05,Veneto,11226,Italy
2020-04-05,Aargau,0,Switzerland
2020-04-05,Appenzell Ausserrhoden,67,Switzerland
2020-04-05,Appenzell Innerrhoden,0,Switzerland
2020-04-05,Basel-City,789,Switzerland
2020-04-05,Basel-Landschaft,670,Switzerland
2020-04-05,Bern,1137,Switzerland
2020-04-05,Fribourg,669,Switzerland
2020-04-05,Geneva,3903,Switzerland
2020-04-05,Glarus,63,Switzerland
2020-04-05,Grisons,668,Switzerland
2020-04-05,Jura,160,Switzerland
2020-04-05,Lucerne,478,Switzerland
2020-04-05,National,21100,Switzerland
2020-04-05,Neuchatel,463,Switzerland
2020-04-05,Nidwalden,80,Switzerland
2020-04-05,Obwalden,0,Switzerland
2020-04-05,Principality of Liechtenstein,77,Switzerland
2020-04-05,Saint Gallen,515,Switzerland
2020-04-05,Schaffhausen,49,Switzerland
2020-04-05,Schwyz,170,Switzerland
2020-04-05,Solothurn,258,Switzerland
2020-04-05,Thurgau,214,Switzerland
2020-04-05,Ticino,2508,Switzerland
2020-04-05,Uri,67,Switzerland
2020-04-05,Valais,1433,Switzerland
2020-04-05,Vaud,4296,Switzerland
2020-04-05,Zug,146,Switzerland
2020-04-05,Zurich,2491,Switzerland
2020-04-06,Auvergne-Rhone-Alpes,5451,France
2020-04-06,Bourgogne-Franche-Comté,2529,France
2020-04-06,Brittany,855,France
2020-04-06,Centre-Val de Loire,1254,France
2020-04-06,Corsica,237,France
2020-04-06,Grand Est,9490,France
2020-04-06,Guadeloupe,85,France
2020-04-06,Guyane,13,France
2020-04-06,Hauts-de-France,4023,France
2020-04-06,Ile-de-France,19714,France
2020-04-06,La Réunion,88,France
2020-04-06,Martinique,96,France
2020-04-06,Mayotte,31,France
2020-04-06,National,74390,France
2020-04-06,Normandy,1177,France
2020-04-06,Nouvelle-Aquitaine,1531,France
2020-04-06,Occitanie,2022,France
2020-04-06,Pays de la Loire,1275,France
2020-04-06,Provence-Alpes-Côte d'Azur,3441,France
2020-04-06,Baden-Wuerttemberg,21191,Germany
2020-04-06,Bavaria,27392,Germany
2020-04-06,Berlin,3894,Germany
2020-04-06,Brandenburg,1517,Germany
2020-04-06,Bremen,395,Germany
2020-04-06,Hamburg,3348,Germany
2020-04-06,Hesse,4876,Germany
2020-04-06,Lower Saxony,6492,Germany
2020-04-06,Mecklenburg-Vorpommern,530,Germany
2020-04-06,National,103374,Germany
2020-04-06,North Rhine-Westphalia,21143,Germany
2020-04-06,Rheinland-Pfalz,4110,Germany
2020-04-06,Saarland,1644,Germany
2020-04-06,Saxony,3233,Germany
2020-04-06,Saxony-Anhalt,1004,Germany
2020-04-06,Schleswig-Holstein,1767,Germany
2020-04-06,Thuringia,1216,Germany
2020-04-06,Abruzzo,1721,Italy
2020-04-06,Aosta Valley,805,Italy
2020-04-06,Apulia,2444,Italy
2020-04-06,Basilicate,287,Italy
2020-04-06,Calabria,817,Italy
2020-04-06,Campania,3058,Italy
2020-04-06,Emilia-Romagna,17556,Italy
2020-04-06,Friuli Venezia Giulia,2103,Italy
2020-04-06,Lazio,4031,Italy
2020-04-06,Liguria,4549,Italy
2020-04-06,Lombardy,51534,Italy
2020-04-06,Molise,224,Italy
2020-04-06,National,132547,Italy
2020-04-06,Piedmont,12924,Italy
2020-04-06,Sardinia,922,Italy
2020-04-06,Sicily,2046,Italy
2020-04-06,The Marches,4614,Italy
2020-04-06,Trentino-Alto Adige,4070,Italy
2020-04-06,Tuscany,6001,Italy
2020-04-06,Umbria,1253,Italy
2020-04-06,Veneto,11588,Italy
2020-04-06,Aargau,727,Switzerland
2020-04-06,Appenzell Ausserrhoden,69,Switzerland
2020-04-06,Appenzell Innerrhoden,21,Switzerland
2020-04-06,Basel-City,798,Switzerland
2020-04-06,Basel-Landschaft,682,Switzerland
2020-04-06,Bern,1173,Switzerland
2020-04-06,Fribourg,689,Switzerland
2020-04-06,Geneva,4023,Switzerland
2020-04-06,Glarus,63,Switzerland
2020-04-06,Grisons,679,Switzerland
2020-04-06,Jura,164,Switzerland
2020-04-06,Lucerne,497,Switzerland
2020-04-06,National,21657,Switzerland
2020-04-06,Neuchatel,485,Switzerland
2020-04-06,Nidwalden,86,Switzerland
2020-04-06,Obwalden,60,Switzerland
2020-04-06,Principality of Liechtenstein,77,Switzerland
2020-04-06,Saint Gallen,532,Switzerland
2020-04-06,Schaffhausen,50,Switzerland
2020-04-06,Schwyz,178,Switzerland
2020-04-06,Solothurn,261,Switzerland
2020-04-06,Thurgau,220,Switzerland
2020-04-06,Ticino,2546,Switzerland
2020-04-06,Uri,67,Switzerland
2020-04-06,Valais,1499,Switzerland
2020-04-06,Vaud,4415,Switzerland
2020-04-06,Zug,152,Switzerland
2020-04-06,Zurich,2605,Switzerland
2020-04-07,Auvergne-Rhone-Alpes,5684,France
2020-04-07,Bourgogne-Franche-Comté,2685,France
2020-04-07,Brittany,893,France
2020-04-07,Centre-Val de Loire,1323,France
2020-04-07,Corsica,239,France
2020-04-07,Grand Est,9954,France
2020-04-07,Guadeloupe,85,France
2020-04-07,Guyane,15,France
2020-04-07,Hauts-de-France,4364,France
2020-04-07,Ile-de-France,20926,France
2020-04-07,La Réunion,89,France
2020-04-07,Martinique,96,France
2020-04-07,Mayotte,35,France
2020-04-07,National,78167,France
2020-04-07,Normandy,1252,France
2020-04-07,Nouvelle-Aquitaine,1613,France
2020-04-07,Occitanie,2125,France
2020-04-07,Pays de la Loire,1355,France
2020-04-07,Provence-Alpes-Côte d'Azur,3565,France
2020-04-07,Baden-Wuerttemberg,22094,Germany
2020-04-07,Bavaria,28925,Germany
2020-04-07,Berlin,4096,Germany
2020-04-07,Brandenburg,1623,Germany
2020-04-07,Bremen,431,Germany
2020-04-07,Hamburg,3559,Germany
2020-04-07,Hesse,5131,Germany
2020-04-07,Lower Saxony,6866,Germany
2020-04-07,Mecklenburg-Vorpommern,565,Germany
2020-04-07,National,107663,Germany
2020-04-07,North Rhine-Westphalia,22057,Germany
2020-04-07,Rheinland-Pfalz,4290,Germany
2020-04-07,Saarland,1723,Germany
2020-04-07,Saxony,3375,Germany
2020-04-07,Saxony-Anhalt,1049,Germany
2020-04-07,Schleswig-Holstein,1879,Germany
2020-04-07,Thuringia,1290,Germany
2020-04-07,Abruzzo,1799,Italy
2020-04-07,Aosta Valley,835,Italy
2020-04-07,Apulia,2514,Italy
2020-04-07,Basilicate,291,Italy
2020-04-07,Calabria,833,Italy
2020-04-07,Campania,3148,Italy
2020-04-07,Emilia-Romagna,17825,Italy
2020-04-07,Friuli Venezia Giulia,2153,Italy
2020-04-07,Lazio,4149,Italy
2020-04-07,Liguria,4757,Italy
2020-04-07,Lombardy,52325,Italy
2020-04-07,Molise,224,Italy
2020-04-07,National,135586,Italy
2020-04-07,Piedmont,13343,Italy
2020-04-07,Sardinia,935,Italy
2020-04-07,Sicily,2097,Italy
2020-04-07,The Marches,4710,Italy
2020-04-07,Trentino-Alto Adige,4287,Italy
2020-04-07,Tuscany,6173,Italy
2020-04-07,Umbria,1263,Italy
2020-04-07,Veneto,11925,Italy
2020-04-07,Aargau,760,Switzerland
2020-04-07,Appenzell Ausserrhoden,69,Switzerland
2020-04-07,Appenzell Innerrhoden,21,Switzerland
2020-04-07,Basel-City,808,Switzerland
2020-04-07,Basel-Landschaft,690,Switzerland
2020-04-07,Bern,1228,Switzerland
2020-04-07,Fribourg,729,Switzerland
2020-04-07,Geneva,4197,Switzerland
2020-04-07,Glarus,63,Switzerland
2020-04-07,Grisons,684,Switzerland
2020-04-07,Jura,171,Switzerland
2020-04-07,Lucerne,509,Switzerland
2020-04-07,National,22253,Switzerland
2020-04-07,Neuchatel,509,Switzerland
2020-04-07,Nidwalden,87,Switzerland
2020-04-07,Obwalden,60,Switzerland
2020-04-07,Principality of Liechtenstein,78,Switzerland
2020-04-07,Saint Gallen,557,Switzerland
2020-04-07,Schaffhausen,50,Switzerland
2020-04-07,Schwyz,185,Switzerland
2020-04-07,Solothurn,264,Switzerland
2020-04-07,Thurgau,222,Switzerland
2020-04-07,Ticino,2599,Switzerland
2020-04-07,Uri,68,Switzerland
2020-04-07,Valais,1538,Switzerland
2020-04-07,Vaud,4495,Switzerland
2020-04-07,Zug,157,Switzerland
2020-04-07,Zurich,2688,Switzerland
2020-04-08,Auvergne-Rhone-Alpes,5892,France
2020-04-08,Bourgogne-Franche-Comté,2799,France
2020-04-08,Brittany,964,France
2020-04-08,Centre-Val de Loire,1426,France
2020-04-08,Corsica,232,France
2020-04-08,Grand Est,10286,France
2020-04-08,Guadeloupe,89,France
2020-04-08,Guyane,17,France
2020-04-08,Hauts-de-France,4620,France
2020-04-08,Ile-de-France,22186,France
2020-04-08,La Réunion,94,France
2020-04-08,Martinique,96,France
2020-04-08,Mayotte,42,France
2020-04-08,National,82048,France
2020-04-08,Normandy,1298,France
2020-04-08,Nouvelle-Aquitaine,1701,France
2020-04-08,Occitanie,2188,France
2020-04-08,Pays de la Loire,1423,France
2020-04-08,Provence-Alpes-Côte d'Azur,3749,France
2020-04-08,Baden-Wuerttemberg,23028,Germany
2020-04-08,Bavaria,30474,Germany
2020-04-08,Berlin,4274,Germany
2020-04-08,Brandenburg,1741,Germany
2020-04-08,Bremen,437,Germany
2020-04-08,Hamburg,3676,Germany
2020-04-08,Hesse,5434,Germany
2020-04-08,Lower Saxony,7200,Germany
2020-04-08,Mecklenburg-Vorpommern,573,Germany
2020-04-08,National,113296,Germany
2020-04-08,North Rhine-Westphalia,23103,Germany
2020-04-08,Rheinland-Pfalz,4463,Germany
2020-04-08,Saarland,1876,Germany
2020-04-08,Saxony,3535,Germany
2020-04-08,Saxony-Anhalt,1097,Germany
2020-04-08,Schleswig-Holstein,1969,Germany
2020-04-08,Thuringia,1355,Germany
2020-04-08,Abruzzo,1859,Italy
2020-04-08,Aosta Valley,850,Italy
2020-04-08,Apulia,2634,Italy
2020-04-08,Basilicate,297,Italy
2020-04-08,Calabria,859,Italy
2020-04-08,Campania,3268,Italy
2020-04-08,Emilia-Romagna,18234,Italy
2020-04-08,Friuli Venezia Giulia,2218,Italy
2020-04-08,Lazio,4266,Italy
2020-04-08,Liguria,4906,Italy
2020-04-08,Lombardy,53414,Italy
2020-04-08,Molise,226,Italy
2020-04-08,National,139422,Italy
2020-04-08,Piedmont,13883,Italy
2020-04-08,Sardinia,975,Italy
2020-04-08,Sicily,2159,Italy
2020-04-08,The Marches,4859,Italy
2020-04-08,Trentino-Alto Adige,4437,Italy
2020-04-08,Tuscany,6379,Italy
2020-04-08,Umbria,1289,Italy
2020-04-08,Veneto,12410,Italy
2020-04-08,Aargau,788,Switzerland
2020-04-08,Appenzell Ausserrhoden,72,Switzerland
2020-04-08,Appenzell Innerrhoden,23,Switzerland
2020-04-08,Basel-City,829,Switzerland
2020-04-08,Basel-Landschaft,694,Switzerland
2020-04-08,Bern,1286,Switzerland
2020-04-08,Fribourg,756,Switzerland
2020-04-08,Geneva,4342,Switzerland
2020-04-08,Glarus,64,Switzerland
2020-04-08,Grisons,698,Switzerland
2020-04-08,Jura,174,Switzerland
2020-04-08,Lucerne,527,Switzerland
2020-04-08,National,23280,Switzerland
2020-04-08,Neuchatel,513,Switzerland
2020-04-08,Nidwalden,93,Switzerland
2020-04-08,Obwalden,61,Switzerland
2020-04-08,Principality of Liechtenstein,78,Switzerland
2020-04-08,Saint Gallen,578,Switzerland
2020-04-08,Schaffhausen,50,Switzerland
2020-04-08,Schwyz,196,Switzerland
2020-04-08,Solothurn,276,Switzerland
2020-04-08,Thurgau,237,Switzerland
2020-04-08,Ticino,2659,Switzerland
2020-04-08,Uri,72,Switzerland
2020-04-08,Valais,1573,Switzerland
2020-04-08,Vaud,4586,Switzerland
2020-04-08,Zug,162,Switzerland
2020-04-08,Zurich,2782,Switzerland
2020-04-09,Auvergne-Rhone-Alpes,6155,France
2020-04-09,Bourgogne-Franche-Comté,2875,France
2020-04-09,Brittany,999,France
2020-04-09,Centre-Val de Loire,1502,France
2020-04-09,Corsica,234,France
2020-04-09,Grand Est,10783,France
2020-04-09,Guadeloupe,92,France
2020-04-09,Guyane,21,France
2020-04-09,Hauts-de-France,4847,France
2020-04-09,Ile-de-France,23341,France
2020-04-09,La Réunion,94,France
2020-04-09,Martinique,97,France
2020-04-09,Mayotte,44,France
2020-04-09,National,86334,France
2020-04-09,Normandy,1354,France
2020-04-09,Nouvelle-Aquitaine,1754,France
2020-04-09,Occitanie,2276,France
2020-04-09,Pays de la Loire,1514,France
2020-04-09,Provence-Alpes-Côte d'Azur,3875,France
2020-04-09,Baden-Wuerttemberg,24028,Germany
2020-04-09,Bavaria,31738,Germany
2020-04-09,Berlin,4450,Germany
2020-04-09,Brandenburg,1856,Germany
2020-04-09,Bremen,455,Germany
2020-04-09,Hamburg,3790,Germany
2020-04-09,Hesse,5726,Germany
2020-04-09,Lower Saxony,7513,Germany
2020-04-09,Mecklenburg-Vorpommern,588,Germany
2020-04-09,National,118181,Germany
2020-04-09,North Rhine-Westphalia,24114,Germany
2020-04-09,Rheinland-Pfalz,4619,Germany
2020-04-09,Saarland,2012,Germany
2020-04-09,Saxony,3635,Germany
2020-04-09,Saxony-Anhalt,1136,Germany
2020-04-09,Schleswig-Holstein,2061,Germany
2020-04-09,Thuringia,1425,Germany
2020-04-09,Abruzzo,1931,Italy
2020-04-09,Aosta Valley,868,Italy
2020-04-09,Apulia,2716,Italy
2020-04-09,Basilicate,303,Italy
2020-04-09,Calabria,874,Italy
2020-04-09,Campania,3344,Italy
2020-04-09,Emilia-Romagna,18677,Italy
2020-04-09,Friuli Venezia Giulia,2299,Italy
2020-04-09,Lazio,4429,Italy
2020-04-09,Liguria,5020,Italy
2020-04-09,Lombardy,54802,Italy
2020-04-09,Molise,234,Italy
2020-04-09,National,143626,Italy
2020-04-09,Piedmont,14522,Italy
2020-04-09,Sardinia,1026,Italy
2020-04-09,Sicily,2232,Italy
2020-04-09,The Marches,4955,Italy
2020-04-09,Trentino-Alto Adige,4611,Italy
2020-04-09,Tuscany,6552,Italy
2020-04-09,Umbria,1298,Italy
2020-04-09,Veneto,12933,Italy
2020-04-09,Aargau,822,Switzerland
2020-04-09,Appenzell Ausserrhoden,74,Switzerland
2020-04-09,Appenzell Innerrhoden,24,Switzerland
2020-04-09,Basel-City,841,Switzerland
2020-04-09,Basel-Landschaft,711,Switzerland
2020-04-09,Bern,1335,Switzerland
2020-04-09,Fribourg,786,Switzerland
2020-04-09,Geneva,4436,Switzerland
2020-04-09,Glarus,67,Switzerland
2020-04-09,Grisons,719,Switzerland
2020-04-09,Jura,179,Switzerland
2020-04-09,Lucerne,542,Switzerland
2020-04-09,National,24051,Switzerland
2020-04-09,Neuchatel,545,Switzerland
2020-04-09,Nidwalden,96,Switzerland
2020-04-09,Obwalden,62,Switzerland
2020-04-09,Principality of Liechtenstein,79,Switzerland
2020-04-09,Saint Gallen,604,Switzerland
2020-04-09,Schaffhausen,52,Switzerland
2020-04-09,Schwyz,213,Switzerland
2020-04-09,Solothurn,282,Switzerland
2020-04-09,Thurgau,256,Switzerland
2020-04-09,Ticino,2714,Switzerland
2020-04-09,Uri,72,Switzerland
2020-04-09,Valais,1602,Switzerland
2020-04-09,Vaud,4683,Switzerland
2020-04-09,Zug,165,Switzerland
2020-04-09,Zurich,2879,Switzerland
2020-04-10,Auvergne-Rhone-Alpes,6362,France
2020-04-10,Bourgogne-Franche-Comté,3050,France
2020-04-10,Brittany,1042,France
2020-04-10,Centre-Val de Loire,1601,France
2020-04-10,Corsica,233,France
2020-04-10,Grand Est,11296,France
2020-04-10,Guadeloupe,93,France
2020-04-10,Guyane,22,France
2020-04-10,Hauts-de-France,5091,France
2020-04-10,Ile-de-France,24474,France
2020-04-10,La Réunion,100,France
2020-04-10,Martinique,97,France
2020-04-10,Mayotte,46,France
2020-04-10,National,90676,France
2020-04-10,Normandy,1441,France
2020-04-10,Nouvelle-Aquitaine,1691,France
2020-04-10,Occitanie,2367,France
2020-04-10,Pays de la Loire,1582,France
2020-04-10,Provence-Alpes-Côte d'Azur,4049,France
2020-04-10,Baden-Wuerttemberg,24693,Germany
2020-04-10,Bavaria,32681,Germany
2020-04-10,Berlin,4532,Germany
2020-04-10,Brandenburg,1931,Germany
2020-04-10,Bremen,464,Germany
2020-04-10,Hamburg,3887,Germany
2020-04-10,Hesse,5881,Germany
2020-04-10,Lower Saxony,7775,Germany
2020-04-10,Mecklenburg-Vorpommern,599,Germany
2020-04-10,National,122171,Germany
2020-04-10,North Rhine-Westphalia,24729,Germany
2020-04-10,Rheinland-Pfalz,4750,Germany
2020-04-10,Saarland,2103,Germany
2020-04-10,Saxony,3765,Germany
2020-04-10,Saxony-Anhalt,1161,Germany
2020-04-10,Schleswig-Holstein,2095,Germany
2020-04-10,Thuringia,1452,Germany
2020-04-10,Abruzzo,2014,Italy
2020-04-10,Aosta Valley,879,Italy
2020-04-10,Apulia,2809,Italy
2020-04-10,Basilicate,308,Italy
2020-04-10,Calabria,901,Italy
2020-04-10,Campania,3442,Italy
2020-04-10,Emilia-Romagna,19128,Italy
2020-04-10,Friuli Venezia Giulia,2349,Italy
2020-04-10,Lazio,4583,Italy
2020-04-10,Liguria,5191,Italy
2020-04-10,Lombardy,56048,Italy
2020-04-10,Molise,243,Italy
2020-04-10,National,147577,Italy
2020-04-10,Piedmont,15012,Italy
2020-04-10,Sardinia,1063,Italy
2020-04-10,Sicily,2302,Italy
2020-04-10,The Marches,5084,Italy
2020-04-10,Trentino-Alto Adige,4771,Italy
2020-04-10,Tuscany,6727,Italy
2020-04-10,Umbria,1302,Italy
2020-04-10,Veneto,13421,Italy
2020-04-10,Aargau,850,Switzerland
2020-04-10,Appenzell Ausserrhoden,77,Switzerland
2020-04-10,Appenzell Innerrhoden,0,Switzerland
2020-04-10,Basel-City,854,Switzerland
2020-04-10,Basel-Landschaft,722,Switzerland
2020-04-10,Bern,1375,Switzerland
2020-04-10,Fribourg,796,Switzerland
2020-04-10,Geneva,4483,Switzerland
2020-04-10,Glarus,76,Switzerland
2020-04-10,Grisons,730,Switzerland
2020-04-10,Jura,182,Switzerland
2020-04-10,Lucerne,560,Switzerland
2020-04-10,National,24551,Switzerland
2020-04-10,Neuchatel,564,Switzerland
2020-04-10,Nidwalden,100,Switzerland
2020-04-10,Obwalden,0,Switzerland
2020-04-10,Principality of Liechtenstein,79,Switzerland
2020-04-10,Saint Gallen,632,Switzerland
2020-04-10,Schaffhausen,53,Switzerland
2020-04-10,Schwyz,215,Switzerland
2020-04-10,Solothurn,294,Switzerland
2020-04-10,Thurgau,265,Switzerland
2020-04-10,Ticino,2776,Switzerland
2020-04-10,Uri,74,Switzerland
2020-04-10,Valais,1631,Switzerland
2020-04-10,Vaud,4731,Switzerland
2020-04-10,Zug,168,Switzerland
2020-04-10,Zurich,2919,Switzerland
2020-04-11,Auvergne-Rhone-Alpes,6597,France
2020-04-11,Bourgogne-Franche-Comté,3128,France
2020-04-11,Brittany,1086,France
2020-04-11,Centre-Val de Loire,1683,France
2020-04-11,Corsica,234,France
2020-04-11,Grand Est,11430,France
2020-04-11,Guadeloupe,97,France
2020-04-11,Guyane,22,France
2020-04-11,Hauts-de-France,5267,France
2020-04-11,Ile-de-France,25237,France
2020-04-11,La Réunion,100,France
2020-04-11,Martinique,96,France
2020-04-11,Mayotte,48,France
2020-04-11,National,93790,France
2020-04-11,Normandy,1476,France
2020-04-11,Nouvelle-Aquitaine,1789,France
2020-04-11,Occitanie,2422,France
2020-04-11,Pays de la Loire,1644,France
2020-04-11,Provence-Alpes-Côte d'Azur,4136,France
2020-04-11,Baden-Wuerttemberg,25443,Germany
2020-04-11,Bavaria,33445,Germany
2020-04-11,Berlin,4619,Germany
2020-04-11,Brandenburg,1980,Germany
2020-04-11,Bremen,477,Germany
2020-04-11,Hamburg,3966,Germany
2020-04-11,Hesse,6032,Germany
2020-04-11,Lower Saxony,7903,Germany
2020-04-11,Mecklenburg-Vorpommern,612,Germany
2020-04-11,National,124908,Germany
2020-04-11,North Rhine-Westphalia,25314,Germany
2020-04-11,Rheinland-Pfalz,4827,Germany
2020-04-11,Saarland,2123,Germany
2020-04-11,Saxony,3845,Germany
2020-04-11,Saxony-Anhalt,1190,Germany
2020-04-11,Schleswig-Holstein,2136,Germany
2020-04-11,Thuringia,1479,Germany
2020-04-11,Abruzzo,2120,Italy
2020-04-11,Aosta Valley,902,Italy
2020-04-11,Apulia,2904,Italy
2020-04-11,Basilicate,312,Italy
2020-04-11,Calabria,915,Italy
2020-04-11,Campania,3517,Italy
2020-04-11,Emilia-Romagna,19635,Italy
2020-04-11,Friuli Venezia Giulia,2393,Italy
2020-04-11,Lazio,4723,Italy
2020-04-11,Liguria,5376,Italy
2020-04-11,Lombardy,57592,Italy
2020-04-11,Molise,246,Italy
2020-04-11,National,152271,Italy
2020-04-11,Piedmont,16008,Italy
2020-04-11,Sardinia,1091,Italy
2020-04-11,Sicily,2364,Italy
2020-04-11,The Marches,5211,Italy
2020-04-11,Trentino-Alto Adige,4927,Italy
2020-04-11,Tuscany,6958,Italy
2020-04-11,Umbria,1309,Italy
2020-04-11,Veneto,13768,Italy
2020-04-11,Aargau,878,Switzerland
2020-04-11,Appenzell Ausserrhoden,77,Switzerland
2020-04-11,Appenzell Innerrhoden,24,Switzerland
2020-04-11,Basel-City,861,Switzerland
2020-04-11,Basel-Landschaft,736,Switzerland
2020-04-11,Bern,1419,Switzerland
2020-04-11,Fribourg,834,Switzerland
2020-04-11,Geneva,4541,Switzerland
2020-04-11,Glarus,91,Switzerland
2020-04-11,Grisons,743,Switzerland
2020-04-11,Jura,183,Switzerland
2020-04-11,Lucerne,568,Switzerland
2020-04-11,National,25107,Switzerland
2020-04-11,Neuchatel,573,Switzerland
