"","date","region","country","geo","eurostat_total_population_2019","cases","cases_national","new_cases","new_cases_national","sum_pop","measure_H1_H2_cases","measure_H3_cases","cases_national_JHU","new_cases_national_JHU","past_average_new_cases_national_JHU","measure_H1_H2_cases_JHU","deaths","deaths_national","new_deaths","new_deaths_national","deaths_pop_sub","deaths_pop_nat","past_average_new_deaths","past_average_new_deaths_national","measure_H1_H2_deaths","measure_H3_deaths_a","measure_H3_deaths_b"
"10932",2020-05-16,"Umbria","Italy","ITI2",882015,1422,224760,0,875,59144326,0.00156638621839831,0.155102355937096,224760,0,0,0,73,31020,0,151,8.27650323407198e-05,0.000524479727776423,0.285714285714286,193.285714285714,0.00032680347779382,0.0991218308206031,-0.900878169179397
"10933",2020-05-16,"Valle d'Aosta","Italy","ITC2",125666,1173,224760,1,875,59144326,0.00156638621839831,1.52406893082139,224760,0,0,0,142,31020,0,151,0.00112997946938711,0.000524479727776423,0.428571428571429,193.285714285714,0.00032680347779382,1.0435631946338,0.0435631946338026
"10934",2020-05-16,"Veneto","Italy","ITH3",4905854,18928,224760,39,875,59144326,0.00156638621839831,0.477773008182572,224760,0,0,0,1783,31020,21,151,0.000363443347478339,0.000524479727776423,20,193.285714285714,0.00032680347779382,1.24746596877657,0.247465968776568
"10935",2020-05-16,"Aargau","Switzerland","CH033",678207,1184,30700,3,35,8544527,0.000501574198983078,1.30186573813993,30572,58,8.28571428571429,9.69710118033952e-05,44,1924,1,2,6.48769475985945e-05,0.00022517337706347,0.857142857142857,4.57142857142857,5.35012478915284e-05,2.36225637968939,1.36225637968939
"10936",2020-05-16,"Appenzell Ausserrhoden","Switzerland","CH053",55234,25,30700,0,35,8544527,0.000501574198983078,0,30572,0,8.28571428571429,9.69710118033952e-05,0,1924,0,2,0,0.00022517337706347,0,4.57142857142857,5.35012478915284e-05,0,-1
"10937",2020-05-16,"Appenzell Innerrhoden","Switzerland","CH054",16145,99,30700,0,35,8544527,0.000501574198983078,1.76412243212553,30572,0,8.28571428571429,9.69710118033952e-05,3,1924,0,2,0.000185816042118303,0.00022517337706347,0,4.57142857142857,5.35012478915284e-05,0,-1
"10938",2020-05-16,"Basel-City","Switzerland","CH031",194766,974,30700,2,35,8544527,0.000501574198983078,1.02365041468566,30572,0,8.28571428571429,9.69710118033952e-05,50,1924,0,2,0.000256718318392327,0.00022517337706347,0,4.57142857142857,5.35012478915284e-05,0,-1
"10939",2020-05-16,"Basel-Landschaft","Switzerland","CH032",288132,838,30700,1,35,8544527,0.000501574198983078,0.296549046964586,30572,0,8.28571428571429,9.69710118033952e-05,34,1924,0,2,0.000118001471547763,0.00022517337706347,0,4.57142857142857,5.35012478915284e-05,0,-1
"10940",2020-05-16,"Bern","Switzerland","CH021",1034977,1860,30700,8,35,8544527,0.000501574198983078,0.963172595461864,30572,0,8.28571428571429,9.69710118033952e-05,96,1924,0,2,9.27556844258375e-05,0.00022517337706347,0.571428571428571,4.57142857142857,5.35012478915284e-05,1.03197063799485,0.0319706379948539
"10941",2020-05-16,"Fribourg","Switzerland","CH022",318714,1146,30700,1,35,8544527,0.000501574198983078,2.23411559161715,30572,0,8.28571428571429,9.69710118033952e-05,84,1924,0,2,0.000263559178448389,0.00022517337706347,0.285714285714286,4.57142857142857,5.35012478915284e-05,1.67558669371286,0.675586693712859
"10942",2020-05-16,"Geneva","Switzerland","CH013",499480,5310,30700,2,35,8544527,0.000501574198983078,1.93877578014468,30572,0,0,0,287,1924,0,2,0.000574597581484744,0.00022517337706347,0.571428571428571,4.57142857142857,5.35012478915284e-05,2.13835563986546,1.13835563986546
"10943",2020-05-16,"Glarus","Switzerland","CH051",40403,128,30700,0,35,8544527,0.000501574198983078,1.40988325949393,30572,0,0,0,12,1924,0,2,0.000297007647946935,0.00022517337706347,0,4.57142857142857,5.35012478915284e-05,0,-1
"10944",2020-05-16,"Grisons","Switzerland","CH056",198379,823,30700,0,35,8544527,0.000501574198983078,0.430717313828581,30572,0,0,0,48,1924,0,2,0.000241961094672319,0.00022517337706347,0.285714285714286,4.57142857142857,5.35012478915284e-05,2.69198321142863,1.69198321142863
"10945",2020-05-16,"Jura","Switzerland","CH025",73419,202,30700,0,35,8544527,0.000501574198983078,0,30572,0,0,0,7,1924,0,2,9.53431673000177e-05,0.00022517337706347,0,4.57142857142857,5.35012478915284e-05,0,-1
"10946",2020-05-16,"Lucerne","Switzerland","CH061",409557,719,30700,4,35,8544527,0.000501574198983078,0.417257036261131,30572,0,0,0,20,1924,0,2,4.8833251537637e-05,0.00022517337706347,0.142857142857143,4.57142857142857,5.35012478915284e-05,0.651964119158017,-0.348035880841983
"10947",2020-05-16,"Neuchatel","Switzerland","CH024",176850,716,30700,0,35,8544527,0.000501574198983078,0.966302176986146,30572,0,0,0,83,1924,0,2,0.000469324286118179,0.00022517337706347,0.142857142857143,4.57142857142857,5.35012478915284e-05,1.50984715154085,0.509847151540854
"10948",2020-05-16,"Nidwalden","Switzerland","CH065",43223,123,30700,1,35,8544527,0.000501574198983078,5.27159274768835,30572,0,0,0,3,1924,0,2,6.94074913819032e-05,0.00022517337706347,0,4.57142857142857,5.35012478915284e-05,0,-1
"10949",2020-05-16,"Obwalden","Switzerland","CH064",37841,79,30700,0,35,8544527,0.000501574198983078,0,30572,0,0,0,0,1924,0,2,0,0.00022517337706347,0,4.57142857142857,5.35012478915284e-05,0,-1
"10950",2020-05-16,"Saint Gallen","Switzerland","CH055",507697,804,30700,1,35,8544527,0.000501574198983078,0.280499556493998,30572,0,0,0,36,1924,0,2,7.09084355432473e-05,0.00022517337706347,0,4.57142857142857,5.35012478915284e-05,0,-1
"10951",2020-05-16,"Schaffhausen","Switzerland","CH052",81991,78,30700,0,35,8544527,0.000501574198983078,0.694753245274888,30572,0,0,0,6,1924,0,2,7.31787635228257e-05,0.00022517337706347,0,4.57142857142857,5.35012478915284e-05,0,-1
"10952",2020-05-16,"Schwyz","Switzerland","CH063",159165,307,30700,0,35,8544527,0.000501574198983078,0.178944847590027,30572,0,0,0,23,1924,0,2,0.000144504130933308,0.00022517337706347,0,4.57142857142857,5.35012478915284e-05,0,-1
"10953",2020-05-16,"Solothurn","Switzerland","CH023",273194,429,30700,2,35,8544527,0.000501574198983078,1.77232978518318,30572,0,0,0,16,1924,1,2,5.85664399657386e-05,0.00022517337706347,0.142857142857143,4.57142857142857,5.35012478915284e-05,0.9773877491819,-0.0226122508181
"10954",2020-05-16,"Thurgau","Switzerland","CH057",276472,379,30700,0,35,8544527,0.000501574198983078,0.309055781417286,30572,0,0,0,17,1924,0,2,6.1489047715501e-05,0.00022517337706347,0,4.57142857142857,5.35012478915284e-05,0,-1
"10955",2020-05-16,"Ticino","Switzerland","CH070",353343,3280,30700,1,35,8544527,0.000501574198983078,1.61213080019509,30572,0,0,0,341,1924,0,2,0.000965067936820596,0.00022517337706347,0.428571428571429,4.57142857142857,5.35012478915284e-05,2.26705893777434,1.26705893777434
"10956",2020-05-16,"Uri","Switzerland","CH062",36433,93,30700,0,35,8544527,0.000501574198983078,0.781757106652394,30572,0,0,0,7,1924,0,2,0.000192133505338567,0.00022517337706347,0,4.57142857142857,5.35012478915284e-05,0,-1
"10957",2020-05-16,"Valais","Switzerland","CH012",343955,1936,30700,3,35,8544527,0.000501574198983078,1.6561327305413,30572,0,0,0,150,1924,0,2,0.000436103560058729,0.00022517337706347,0.285714285714286,4.57142857142857,5.35012478915284e-05,1.55262443488247,0.55262443488247
"10958",2020-05-16,"Vaud","Switzerland","CH011",799145,5411,30700,0,35,8544527,0.000501574198983078,1.28305031001883,30572,0,0,0,422,1924,0,2,0.000528064368794149,0.00022517337706347,0.714285714285714,4.57142857142857,5.35012478915284e-05,1.67063842450369,0.670638424503688
"10959",2020-05-16,"Zug","Switzerland","CH066",126837,199,30700,1,35,8544527,0.000501574198983078,1.34732404582259,30572,0,0,0,8,1924,0,2,6.30730780450499e-05,0.00022517337706347,0,4.57142857142857,5.35012478915284e-05,0,-1
"10960",2020-05-16,"Zurich","Switzerland","CH040",1520968,3558,30700,5,35,8544527,0.000501574198983078,0.524330023160689,30572,0,0,0,127,1924,0,2,8.34994556098485e-05,0.00022517337706347,0.142857142857143,4.57142857142857,5.35012478915284e-05,0.175556927397552,-0.824443072602448
"10961",2020-05-17,"Auvergne-Rhône-Alpes","France","FRK",8005882,9585,97953,19,129,67012883,0.000558527998692004,0.891357718788787,177240,33,4.71428571428571,7.03489464001379e-06,1564,17447,2,54,0.000195356364233198,0.000260352923481892,11.5714285714286,117.714285714286,0.00017565918737489,0.822823951183824,-0.177176048816176
"10962",2020-05-17,"Bourgogne-Franche-Comté","France","FRC",2793333,4746,97953,1,129,67012883,0.000558527998692004,0.311324440309991,177240,0,4.71428571428571,7.03489464001379e-06,959,17447,0,54,0.000343317463403039,0.000260352923481892,4.71428571428571,117.714285714286,0.00017565918737489,0.960776381681961,-0.0392236183180394
"10963",2020-05-17,"Bretagne","France","FRH",3333720,1536,97953,4,129,67012883,0.000558527998692004,0.329910658111751,177240,0,4.71428571428571,7.03489464001379e-06,236,17447,1,54,7.07917881525743e-05,0.000260352923481892,1.28571428571429,117.714285714286,0.00017565918737489,0.219555580217743,-0.780444419782257
"10964",2020-05-17,"Centre-Val de Loire","France","FRB",2565258,2805,97953,0,129,67012883,0.000558527998692004,0.548388892764318,177240,0,4.71428571428571,7.03489464001379e-06,473,17447,2,54,0.000184386911569908,0.000260352923481892,4.14285714285714,117.714285714286,0.00017565918737489,0.919386321099579,-0.0806136789004215
"10965",2020-05-17,"Corse","France","FRM",341554,309,97953,0,129,67012883,0.000558527998692004,0.524198380978685,177240,0,4.71428571428571,7.03489464001379e-06,56,17447,0,54,0.000163956504681544,0.000260352923481892,0.571428571428571,117.714285714286,0.00017565918737489,0.95242701675739,-0.0475729832426104
"10966",2020-05-17,"Grand Est","France","FRF",5525291,15816,97953,22,129,67012883,0.000558527998692004,2.19422013917871,177240,0,4.71428571428571,7.03489464001379e-06,3272,17447,16,54,0.000592186004320858,0.000260352923481892,22.7142857142857,117.714285714286,0.00017565918737489,2.34030822574625,1.34030822574625
"10967",2020-05-17,"Guadeloupe","France","FRY1",416474,105,97953,0,129,67012883,0.000558527998692004,0,177240,0,4.71428571428571,7.03489464001379e-06,19,17447,0,54,4.56210951944179e-05,0.000260352923481892,0,117.714285714286,0.00017565918737489,0,-1
"10968",2020-05-17,"Guyane","France","FRY3",283539,53,97953,1,129,67012883,0.000558527998692004,0.721662593422195,177240,0,0,0,1,17447,0,54,3.52685168530608e-06,0.000260352923481892,0,117.714285714286,0.00017565918737489,0,-1
"10969",2020-05-17,"Hauts-de-France","France","FRE",5977437,8510,97953,16,129,67012883,0.000558527998692004,1.54043899641855,177240,0,0,0,1625,17447,9,54,0.000271855646491966,0.000260352923481892,14.8571428571429,117.714285714286,0.00017565918737489,1.41497713640819,0.414977136408195
"10970",2020-05-17,"Île-de-France","France","FR1",12244807,37021,97953,28,129,67012883,0.000558527998692004,1.78386891403424,177240,0,0,0,6727,17447,17,54,0.000549375747612845,0.000260352923481892,36.1428571428571,117.714285714286,0.00017565918737489,1.68034967991396,0.680349679913963
"10971",2020-05-17,"La Réunion","France","FRY4",857961,127,97953,0,129,67012883,0.000558527998692004,0.0596237737135883,177240,0,0,0,0,17447,0,54,0,0.000260352923481892,0,117.714285714286,0.00017565918737489,0,-1
"10972",2020-05-17,"Martinique","France","FRY2",363484,113,97953,0,129,67012883,0.000558527998692004,0.0703674336684475,177240,0,0,0,14,17447,0,54,3.85161382619318e-05,0.000260352923481892,0,117.714285714286,0.00017565918737489,0,-1
"10973",2020-05-17,"Mayotte","France","FRY5",269471,249,97953,6,129,67012883,0.000558527998692004,5.22044670586003,177240,0,0,0,17,17447,0,54,6.308656590134e-05,0.000260352923481892,0.714285714285714,117.714285714286,0.00017565918737489,1.50899937879008,0.50899937879008
"10974",2020-05-17,"Normandie","France","FRD",3313340,2167,97953,6,129,67012883,0.000558527998692004,0.455452425441692,177240,0,0,0,394,17447,0,54,0.000118913241623256,0.000260352923481892,3.28571428571429,117.714285714286,0.00017565918737489,0.564537665729727,-0.435462334270273
"10975",2020-05-17,"Nouvelle-Aquitaine","France","FRI",5986318,2541,97953,1,129,67012883,0.000558527998692004,0.222177753586793,177240,0,0,0,373,17447,2,54,6.23087513894183e-05,0.000260352923481892,2.85714285714286,117.714285714286,0.00017565918737489,0.271707297608942,-0.728292702391058
"10976",2020-05-17,"Occitanie","France","FRJ",5899209,3320,97953,10,129,67012883,0.000558527998692004,0.372873637519981,177240,0,0,0,470,17447,1,54,7.96716983582036e-05,0.000260352923481892,2.42857142857143,117.714285714286,0.00017565918737489,0.234361478538326,-0.765638521461674
"10977",2020-05-17,"Pays de la Loire","France","FRG",3787400,2447,97953,5,129,67012883,0.000558527998692004,0.574030227084826,177240,0,0,0,407,17447,0,54,0.000107461583144109,0.000260352923481892,3.42857142857143,117.714285714286,0.00017565918737489,0.515348667605566,-0.484651332394434
"10978",2020-05-17,"Provence-Alpes-Côte d'Azur","France","FRL",5048405,6503,97953,10,129,67012883,0.000558527998692004,0.841028883198549,177240,0,0,0,840,17447,4,54,0.00016638918628755,0.000260352923481892,9,117.714285714286,0.00017565918737489,1.01488644476512,0.0148864447651221
"10979",2020-05-17,"Baden-Wuerttemberg","Germany","DE1",11069533,34174,175341,31,315,83019213,0.0008122044162063,0.9676640500514,176369,617,88.1428571428571,0.000106171636610018,1799,8821,0,8,0.000162518147784554,0.000106252512897225,3.42857142857143,22.1428571428571,2.66719670576221e-05,1.16125836739046,0.161258367390461
"10980",2020-05-17,"Bavaria","Germany","DE2",13076721,45770,175341,58,315,83019213,0.0008122044162063,1.46475717922452,176369,0,88.1428571428571,0.000106171636610018,2559,8821,2,8,0.000195691259299636,0.000106252512897225,6.42857142857143,22.1428571428571,2.66719670576221e-05,1.84314952970935,0.843149529709346
"10981",2020-05-17,"Berlin","Germany","DE3",3644826,6478,175341,8,315,83019213,0.0008122044162063,0.945836096828114,176369,0,88.1428571428571,0.000106171636610018,203,8821,0,8,5.56953884767064e-05,0.000106252512897225,0.571428571428571,22.1428571428571,2.66719670576221e-05,0.587800707969545,-0.412199292030455
"10982",2020-05-17,"Brandenburg","Germany","DE4",2511917,3166,175341,1,315,83019213,0.0008122044162063,0.434133218351035,176369,0,88.1428571428571,0.000106171636610018,164,8821,0,8,6.52887814366478e-05,0.000106252512897225,0.142857142857143,22.1428571428571,2.66719670576221e-05,0.213226721188022,-0.786773278811978
"10983",2020-05-17,"Bremen","Germany","DE5",682986,1227,175341,10,315,83019213,0.0008122044162063,3.21910264514194,176369,0,88.1428571428571,0.000106171636610018,45,8821,0,8,6.58871484920628e-05,0.000106252512897225,0.428571428571429,22.1428571428571,2.66719670576221e-05,2.35264482349471,1.35264482349471
"10984",2020-05-17,"Hamburg","Germany","DE6",1841179,5023,175341,1,315,83019213,0.0008122044162063,0.468097886932453,176369,0,88.1428571428571,0.000106171636610018,263,8821,1,8,0.000142843254240897,0.000106252512897225,0.428571428571429,22.1428571428571,2.66719670576221e-05,0.872714427776634,-0.127285572223366
"10985",2020-05-17,"Hesse","Germany","DE7",6265809,9395,175341,74,315,83019213,0.0008122044162063,1.14530095889169,176369,0,88.1428571428571,0.000106171636610018,501,8821,2,8,7.99577516646294e-05,0.000106252512897225,2.14285714285714,22.1428571428571,2.66719670576221e-05,1.28221549477438,0.282215494774382
"10986",2020-05-17,"Lower Saxony","Germany","DE9",7982448,11196,175341,9,315,83019213,0.0008122044162063,0.63899654979678,176369,0,0,0,614,8821,1,8,7.69187597589111e-05,0.000106252512897225,2,22.1428571428571,2.66719670576221e-05,0.939374683216267,-0.0606253167837332
"10987",2020-05-17,"Mecklenburg-Vorpommern","Germany","DE8",1609675,748,175341,1,315,83019213,0.0008122044162063,0.21853872755133,176369,0,0,0,20,8821,0,8,1.24248683740507e-05,0.000106252512897225,0,22.1428571428571,2.66719670576221e-05,0,-1
"10988",2020-05-17,"North Rhine-Westphalia","Germany","DEA",17932651,36407,175341,90,315,83019213,0.0008122044162063,1.2515344003573,176369,0,0,0,1655,8821,1,8,9.22897568240189e-05,0.000106252512897225,3.71428571428571,22.1428571428571,2.66719670576221e-05,0.776561338921264,-0.223438661078736
"10989",2020-05-17,"Rheinland-Pfalz","Germany","DEB",4084844,6503,175341,17,315,83019213,0.0008122044162063,0.73630415007737,176369,0,0,0,236,8821,0,8,5.77745441441583e-05,0.000106252512897225,0.285714285714286,22.1428571428571,2.66719670576221e-05,0.262241508271284,-0.737758491728716
"10990",2020-05-17,"Saarland","Germany","DEC",990509,2698,175341,0,315,83019213,0.0008122044162063,0.550477891387498,176369,0,0,0,168,8821,0,8,0.000169609766291876,0.000106252512897225,0.285714285714286,22.1428571428571,2.66719670576221e-05,1.08147997808491,0.081479978084907
"10991",2020-05-17,"Saxony","Germany","DED",4077937,5122,175341,3,315,83019213,0.0008122044162063,0.677166950158576,176369,0,0,0,217,8821,0,8,5.32131810766081e-05,0.000106252512897225,1,22.1428571428571,2.66719670576221e-05,0.91939987808668,-0.08060012191332
"10992",2020-05-17,"Saxony-Anhalt","Germany","DEE",2208321,1679,175341,2,315,83019213,0.0008122044162063,0.270802910745773,176369,0,0,0,59,8821,0,8,2.6717130344728e-05,0.000106252512897225,0,22.1428571428571,2.66719670576221e-05,0,-1
"10993",2020-05-17,"Schleswig-Holstein","Germany","DEF",2896712,3002,175341,1,315,83019213,0.0008122044162063,0.291455685981502,176369,0,0,0,148,8821,0,8,5.10924109818304e-05,0.000106252512897225,0.142857142857143,22.1428571428571,2.66719670576221e-05,0.18490199433235,-0.81509800566765
"10994",2020-05-17,"Thuringia","Germany","DEG",2143145,2753,175341,9,315,83019213,0.0008122044162063,1.27208682968334,176369,0,0,0,170,8821,1,8,7.93226776536352e-05,0.000106252512897225,1.14285714285714,22.1428571428571,2.66719670576221e-05,1.99933397248045,0.999333972480449
"10995",2020-05-17,"Abruzzo","Italy","ITF1",1311580,3186,225435,8,675,59144326,0.00153740143101084,0.588027972282957,225435,675,96.4285714285714,0.000163039429054566,385,31165,2,145,0.000293539090257552,0.000526931357709614,3.71428571428571,190.857142857143,0.000322697299580594,0.877576916646586,-0.122423083353414
"10996",2020-05-17,"Basilicata","Italy","ITF5",562869,392,225435,2,675,59144326,0.00153740143101084,0.115559429324043,225435,0,96.4285714285714,0.000163039429054566,27,31165,0,145,4.79685326425865e-05,0.000526931357709614,0,190.857142857143,0.000322697299580594,0,-1
"10997",2020-05-17,"Calabria","Italy","ITF6",1947131,1151,225435,0,675,59144326,0.00153740143101084,0.0906719819394132,225435,0,96.4285714285714,0.000163039429054566,95,31165,0,145,4.87897321751849e-05,0.000526931357709614,0.571428571428571,190.857142857143,0.000322697299580594,0.0909434549392318,-0.909056545060768
"10998",2020-05-17,"Campania","Italy","ITF3",5801692,4684,225435,16,675,59144326,0.00153740143101084,0.153755706358044,225435,0,96.4285714285714,0.000163039429054566,396,31165,0,145,6.82559501607462e-05,0.000526931357709614,0.714285714285714,190.857142857143,0.000322697299580594,0.0381524088919408,-0.961847591108059
"10999",2020-05-17,"Emilia-Romagna","Italy","ITH5",4459477,27232,225435,50,675,59144326,0.00153740143101084,0.908483909818795,225435,0,96.4285714285714,0.000163039429054566,3973,31165,13,145,0.000890911647262672,0.000526931357709614,18.2857142857143,190.857142857143,0.000322697299580594,1.27066968873189,0.270669688731886
"11000",2020-05-17,"Friuli Venezia Giulia","Italy",NA,NA,3191,225435,8,675,59144326,0.00153740143101084,NA,225435,0,96.4285714285714,0.000163039429054566,319,31165,0,145,NA,0.000526931357709614,1.28571428571429,190.857142857143,0.000322697299580594,NA,NA
"11001",2020-05-17,"Lazio","Italy","ITI4",5879082,7446,225435,50,675,59144326,0.00153740143101084,0.444131402516796,225435,0,96.4285714285714,0.000163039429054566,622,31165,6,145,0.000105798830497687,0.000526931357709614,9.28571428571429,190.857142857143,0.000322697299580594,0.489452406147477,-0.510547593852523
"11002",2020-05-17,"Liguria","Italy","ITC3",1550640,9159,225435,48,675,59144326,0.00153740143101084,2.2231952500144,225435,0,0,0,1355,31165,9,145,0.000873832740029923,0.000526931357709614,10.5714285714286,190.857142857143,0.000322697299580594,2.11264908466614,1.11264908466614
"11003",2020-05-17,"Lombardia","Italy","ITC4",10060574,84844,225435,326,675,59144326,0.00153740143101084,3.08210993805463,225435,0,0,0,15519,31165,69,145,0.00154255612055535,0.000526931357709614,76.1428571428571,190.857142857143,0.000322697299580594,2.34536844645984,1.34536844645984
"11004",2020-05-17,"Marche","Italy","ITI3",1525271,6667,225435,25,675,59144326,0.00153740143101084,0.816342607486249,225435,0,0,0,984,31165,2,145,0.000645131258641907,0.000526931357709614,3.42857142857143,190.857142857143,0.000322697299580594,0.69657976986102,-0.30342023013898
"11005",2020-05-17,"Molise","Italy","ITF2",305617,411,225435,1,675,59144326,0.00153740143101084,1.2465825047092,225435,0,0,0,22,31165,0,145,7.1985524365464e-05,0.000526931357709614,0,190.857142857143,0.000322697299580594,0,-1
"11006",2020-05-17,"Piemonte","Italy","ITC1",4356406,29547,225435,64,675,59144326,0.00153740143101084,1.88128640293135,225435,0,0,0,3612,31165,18,145,0.000829123823628927,0.000526931357709614,35,190.857142857143,0.000322697299580594,2.48968478764513,1.48968478764513
"11007",2020-05-17,"Puglia","Italy","ITF4",4029053,4379,225435,5,675,59144326,0.00153740143101084,0.1522143628858,225435,0,0,0,470,31165,7,145,0.00011665272211609,0.000526931357709614,3.14285714285714,190.857142857143,0.000322697299580594,0.241727649642744,-0.758272350357256
"11008",2020-05-17,"Sardegna","Italy","ITG2",1639591,1353,225435,1,675,59144326,0.00153740143101084,0.0736754005388742,225435,0,0,0,125,31165,0,145,7.62385253395511e-05,0.000526931357709614,0.714285714285714,190.857142857143,0.000322697299580594,0.135002281330589,-0.864997718669411
"11009",2020-05-17,"Sicilia","Italy","ITG1",4999891,3388,225435,6,675,59144326,0.00153740143101084,0.113366301267536,225435,0,0,0,267,31165,2,145,5.34011641453784e-05,0.000526931357709614,1.57142857142857,190.857142857143,0.000322697299580594,0.0973954744189471,-0.902604525581053
"11010",2020-05-17,"Toscana","Italy","ITI1",3729641,9948,225435,35,675,59144326,0.00153740143101084,0.433507780883311,225435,0,0,0,984,31165,5,145,0.000263832363490213,0.000526931357709614,6,190.857142857143,0.000322697299580594,0.498527234597768,-0.501472765402232
"11011",2020-05-17,"Trentino-Alto Adige","Italy",NA,1072276,6919,225435,15,675,59144326,0.00153740143101084,0.476618376416242,225435,0,0,0,0,31165,0,145,0,0.000526931357709614,0,190.857142857143,0.000322697299580594,0,-1
"11012",2020-05-17,"Umbria","Italy","ITI2",882015,1424,225435,2,675,59144326,0.00153740143101084,0.136956314399339,225435,0,0,0,73,31165,0,145,8.27650323407198e-05,0.000526931357709614,0.285714285714286,190.857142857143,0.000322697299580594,0.100383111602003,-0.899616888397997
"11013",2020-05-17,"Valle d'Aosta","Italy","ITC2",125666,1173,225435,0,675,59144326,0.00153740143101084,1.18308751177966,225435,0,0,0,143,31165,1,145,0.0011379370712842,0.000526931357709614,0.571428571428571,190.857142857143,0.000322697299580594,1.40912275682588,0.409122756825883
"11014",2020-05-17,"Veneto","Italy","ITH3",4905854,18941,225435,13,675,59144326,0.00153740143101084,0.414805183268184,225435,0,0,0,1794,31165,11,145,0.00036568556667198,0.000526931357709614,19.5714285714286,190.857142857143,0.000322697299580594,1.23626785414026,0.236267854140256
"11015",2020-05-17,"Aargau","Switzerland","CH033",678207,1186,30721,2,21,8544527,0.000474823575037314,1.33084866461374,30587,15,2.14285714285714,2.50787099491539e-05,44,1929,0,5,6.48769475985945e-05,0.000225758546962284,0.857142857142857,4,4.68135919050873e-05,2.69972157678787,1.69972157678787
"11016",2020-05-17,"Appenzell Ausserrhoden","Switzerland","CH053",55234,25,30721,0,21,8544527,0.000474823575037314,0,30587,0,2.14285714285714,2.50787099491539e-05,0,1929,0,5,0,0.000225758546962284,0,4,4.68135919050873e-05,0,-1
"11017",2020-05-17,"Appenzell Innerrhoden","Switzerland","CH054",16145,99,30721,0,21,8544527,0.000474823575037314,1.86350961140021,30587,0,2.14285714285714,2.50787099491539e-05,3,1929,0,5,0.000185816042118303,0.000225758546962284,0,4,4.68135919050873e-05,0,-1
"11018",2020-05-17,"Basel-City","Switzerland","CH031",194766,974,30721,0,21,8544527,0.000474823575037314,0.926846451928663,30587,0,2.14285714285714,2.50787099491539e-05,50,1929,0,5,0.000256718318392327,0.000225758546962284,0,4,4.68135919050873e-05,0,-1
"11019",2020-05-17,"Basel-Landschaft","Switzerland","CH032",288132,838,30721,0,21,8544527,0.000474823575037314,0.208837357017314,30587,0,2.14285714285714,2.50787099491539e-05,35,1929,1,5,0.000121472103063874,0.000225758546962284,0.142857142857143,4,4.68135919050873e-05,1.05910373915923,0.0591037391592345
"11020",2020-05-17,"Bern","Switzerland","CH021",1034977,1860,30721,0,21,8544527,0.000474823575037314,0.813948672221293,30587,0,2.14285714285714,2.50787099491539e-05,96,1929,0,5,9.27556844258375e-05,0.000225758546962284,0.571428571428571,4,4.68135919050873e-05,1.17939501485126,0.179395014851262
"11021",2020-05-17,"Fribourg","Switzerland","CH022",318714,1147,30721,1,21,8544527,0.000474823575037314,1.98238425735042,30587,0,2.14285714285714,2.50787099491539e-05,84,1929,0,5,0.000263559178448389,0.000225758546962284,0.142857142857143,4,4.68135919050873e-05,0.957478110693062,-0.042521889306938
"11022",2020-05-17,"Geneva","Switzerland","CH013",499480,5311,30721,1,21,8544527,0.000474823575037314,2.04800258465988,30587,0,0,0,289,1929,2,5,0.000578601745815648,0.000225758546962284,0.571428571428571,4,4.68135919050873e-05,2.4438350169891,1.4438350169891
"11023",2020-05-17,"Glarus","Switzerland","CH051",40403,128,30721,0,21,8544527,0.000474823575037314,1.48931330228232,30587,0,0,0,12,1929,0,5,0.000297007647946935,0.000225758546962284,0,4,4.68135919050873e-05,0,-1
"11024",2020-05-17,"Grisons","Switzerland","CH056",198379,823,30721,0,21,8544527,0.000474823575037314,0.454983077987937,30587,0,0,0,49,1929,1,5,0.000247001950811326,0.000225758546962284,0.285714285714286,4,4.68135919050873e-05,3.07655224163272,2.07655224163272
"11025",2020-05-17,"Jura","Switzerland","CH025",73419,202,30721,0,21,8544527,0.000474823575037314,0,30587,0,0,0,7,1929,0,5,9.53431673000177e-05,0.000225758546962284,0,4,4.68135919050873e-05,0,-1
"11026",2020-05-17,"Lucerne","Switzerland","CH061",409557,723,30721,4,21,8544527,0.000474823575037314,0.734607458206216,30587,0,0,0,20,1929,0,5,4.8833251537637e-05,0.000225758546962284,0.142857142857143,4,4.68135919050873e-05,0.745101850466305,-0.254898149533695
"11027",2020-05-17,"Neuchatel","Switzerland","CH024",176850,718,30721,2,21,8544527,0.000474823575037314,1.02074173625297,30587,0,0,0,83,1929,0,5,0.000469324286118179,0.000225758546962284,0.142857142857143,4,4.68135919050873e-05,1.72553960176098,0.725539601760976
"11028",2020-05-17,"Nidwalden","Switzerland","CH065",43223,123,30721,0,21,8544527,0.000474823575037314,5.56858388840318,30587,0,0,0,3,1929,0,5,6.94074913819032e-05,0.000225758546962284,0,4,4.68135919050873e-05,0,-1
"11029",2020-05-17,"Obwalden","Switzerland","CH064",37841,79,30721,0,21,8544527,0.000474823575037314,0,30587,0,0,0,0,1929,0,5,0,0.000225758546962284,0,4,4.68135919050873e-05,0,-1
"11030",2020-05-17,"Saint Gallen","Switzerland","CH055",507697,805,30721,1,21,8544527,0.000474823575037314,0.296302348409153,30587,0,0,0,36,1929,0,5,7.09084355432473e-05,0.000225758546962284,0,4,4.68135919050873e-05,0,-1
