date,region,cases,cases_national,country,eurostat_total_population_2019,code,new_cases,new_cases_national,sum_pop,cases_pop_sub,cases_pop_nat,ratio_pop_cum,ratio_cum,ratio_new,ratio_cum2,ratio_new2
2020-04-11,Baden-Wuerttemberg,25443,124908,Germany,11069533,DE1,750,2737,83019213,0.0022984709472386954,0.0015045673824925323,7.939035647461631e-4,0.203693918724181,0.2740226525392766,0.041491212525213254,0.07508841410466112
2020-04-11,Bavaria,33445,124908,Germany,13076721,DE2,764,2737,83019213,0.0025575983459462047,0.0015045673824925323,0.0010530309634536725,0.26775706920293335,0.2791377420533431,0.07169384810814444,0.0779178790386387
2020-04-11,Berlin,4619,124908,Germany,3644826,DE3,87,2737,83019213,0.0012672758589847635,0.0015045673824925323,-2.3729152350776875e-4,0.03697921670349377,0.031786627694556084,0.001367462468003953,0.00101038970019232
2020-04-11,Brandenburg,1980,124908,Germany,2511917,DE4,49,2737,83019213,7.882426051497721e-4,0.0015045673824925323,-7.163247773427602e-4,0.015851666826784513,0.017902813299232736,2.5127534118738056e-4,3.2051072402718454e-4
2020-04-11,Bremen,477,124908,Germany,682986,DE5,13,2737,83019213,6.984037740158656e-4,0.0015045673824925323,-8.061636084766667e-4,0.003818810644634451,0.0047497259773474606,1.4583314739573392e-5,2.255989685988929e-5
2020-04-11,Hamburg,3966,124908,Germany,1841179,DE6,79,2737,83019213,0.0021540545487429524,0.0015045673824925323,6.494871662504201e-4,0.03175136900758958,0.0288637194008038,0.0010081494338561204,8.331142976483377e-4
2020-04-11,Hesse,6032,124908,Germany,6265809,DE7,151,2737,83019213,9.626849461897099e-4,0.0015045673824925323,-5.418824363028224e-4,0.048291542575335446,0.05516989404457435,0.002332073084305436,0.00304371720888956
2020-04-11,Lower Saxony,7903,124908,Germany,7982448,DE9,128,2737,83019213,9.900471634766677e-4,0.0015045673824925323,-5.145202190158646e-4,0.06327056713741314,0.046766532700036535,0.004003164665889903,0.0021871085807835867
2020-04-11,Mecklenburg-Vorpommern,612,124908,Germany,1609675,DE8,13,2737,83019213,3.802009722459503e-4,0.0015045673824925323,-0.001124366410246582,0.004899606110097031,0.0047497259773474606,2.400614003410016e-5,2.255989685988929e-5
2020-04-11,North Rhine-Westphalia,25314,124908,Germany,17932651,DEA,585,2737,83019213,0.0014116150478810968,0.0015045673824925323,-9.295233461143544e-5,0.20266115861273898,0.21373766898063573,0.04107154521025775,0.04568379114127581
2020-04-11,Rheinland-Pfalz,4827,124908,Germany,4084844,DEB,77,2737,83019213,0.0011816852736603895,0.0015045673824925323,-3.2288210883214276e-4,0.03864444230953982,0.028132992327365727,0.0014933929214153512,7.914652572916189e-4
2020-04-11,Saarland,2123,124908,Germany,990509,DEC,20,2737,83019213,0.002143342463319364,0.0015045673824925323,6.387750808268318e-4,0.01699650943094117,0.007307270734380708,2.888813328360722e-4,5.3396205585536776e-5
2020-04-11,Saxony,3845,124908,Germany,4077937,DED,80,2737,83019213,9.428787153896688e-4,0.0015045673824925323,-5.616886671028635e-4,0.030782656034841642,0.029229082937522834,9.475719125593726e-4,8.543392893685884e-4
2020-04-11,Saxony-Anhalt,1190,124908,Germany,2208321,DEE,29,2737,83019213,5.388709340716318e-4,0.0015045673824925323,-9.656964484209005e-4,0.009527011880744228,0.010595542564852027,9.076395537584167e-5,1.1226552224359107e-4
2020-04-11,Schleswig-Holstein,2136,124908,Germany,2896712,DEF,41,2737,83019213,7.373877693053365e-4,0.0015045673824925323,-7.671796131871958e-4,0.017100586031319052,0.014979905005480453,2.924300426145443e-4,2.2439755397321833e-4
2020-04-11,Thuringia,1479,124908,Germany,2143145,DEG,27,2737,83019213,6.901072955866262e-4,0.0015045673824925323,-8.144600869059061e-4,0.011840714766067826,0.009864815491413957,1.4020252617137665e-4,9.731458467964079e-5
2020-04-11,Abruzzo,2120,152271,Italy,1311580,ITF1,106,4694,59287270,0.0016163710944052212,0.002568359109805528,-9.519880154003069e-4,0.013922545987088808,0.02258201959948871,1.9383728676260266e-4,5.099476091916923e-4
2020-04-11,Aosta Valley,902,152271,Italy,125666,ITC2,23,4694,59287270,0.007177756911177248,0.002568359109805528,0.00460939780137172,0.005923649283185899,0.00489987217724755,3.5089620830188814e-5,2.400874735336465e-5
2020-04-11,Apulia,2904,152271,Italy,4029053,ITF4,95,4694,59287270,7.207649043087793e-4,0.002568359109805528,-0.0018475942054967487,0.019071261106842406,0.020238602471239882,3.637130002053598e-4,4.0960102998887705e-4
2020-04-11,Basilicate,312,152271,Italy,562869,ITF5,4,4694,59287270,5.54303043869888e-4,0.002568359109805528,-0.00201405606593564,0.002048978466024391,8.521516829995739e-4,4.198312754231666e-6,7.261624908390063e-7
2020-04-11,Calabria,915,152271,Italy,1947131,ITF6,14,4694,59287270,4.699221572662548e-4,0.002568359109805528,-0.002098436952539273,0.006009023385936915,0.002982530890498509,3.610836205273674e-5,8.895490512777828e-6
2020-04-11,Campania,3517,152271,Italy,5801692,ITF3,75,4694,59287270,6.062024664528899e-4,0.002568359109805528,-0.001962156643352638,0.023096978413486482,0.015977844056242013,5.334704118330605e-4,2.552915006855882e-4
2020-04-11,Emilia-Romagna,19635,152271,Italy,4459477,ITH5,507,4694,59287270,0.004402982681601452,0.002568359109805528,0.001834623571795924,0.12894773134740037,0.108010225820196,0.01662751741964134,0.011666208881729733
2020-04-11,Friuli Venezia Giulia,2393,152271,Italy,1215220,ITH4,44,4694,59287270,0.0019691907638123137,0.002568359109805528,-5.991683459932143e-4,0.01571540214486015,0.009373668512995313,2.4697386457467503e-4,8.786566139151976e-5
2020-04-11,Lazio,4723,152271,Italy,5879082,ITI4,140,4694,59287270,8.033567145346841e-4,0.002568359109805528,-0.001765002395270844,0.03101706825331153,0.02982530890498509,9.62058523030586e-4,8.895490512777828e-4
2020-04-11,Liguria,5376,152271,Italy,1550640,ITC3,185,4694,59287270,0.003466955579631636,0.002568359109805528,8.985964698261079e-4,0.03530547510688181,0.039412015338730295,0.0012464765725226513,0.001553306953060312
2020-04-11,Lombardy,57592,152271,Italy,10060574,ITC4,1544,4694,59287270,0.00572452426670685,0.002568359109805528,0.003156165156901322,0.37822040966434844,0.3289305496378355,0.14305067828666757,0.10819530648504858
2020-04-11,Molise,246,152271,Italy,305617,ITF2,3,4694,59287270,8.049290451774606e-4,0.002568359109805528,-0.0017634300646280675,0.0016155407135961541,6.391137622496804e-4,2.6099717972867707e-6,4.0846640109694104e-7
2020-04-11,Piedmont,16008,152271,Italy,4356406,ITC1,996,4694,59287270,0.003674588640269066,0.002568359109805528,0.001106229530463538,0.10512835667986682,0.2121857690668939,0.0110519713782093,0.04502280059450923
2020-04-11,Sardinia,1091,152271,Italy,1639591,ITG2,28,4694,59287270,6.654098491636023e-4,0.002568359109805528,-0.0019029492606419257,0.007164857392412212,0.005965061780997018,5.133518145360393e-5,3.558196205111131e-5
2020-04-11,Sicily,2364,152271,Italy,4999891,ITG1,62,4694,59287270,4.728103072646984e-4,0.002568359109805528,-0.00209554880254083,0.015524952223338653,0.013208351086493396,2.4102414153694777e-4,1.7446053842407129e-4
2020-04-11,The Marches,5211,152271,Italy,1525271,ITI3,127,4694,59287270,0.003416442061771318,0.002568359109805528,8.4808295196579e-4,0.03422188072581122,0.027055815935236472,0.0011711371204116494,7.320171759213958e-4
2020-04-11,Trentino-Alto Adige,4927,152271,Italy,NA,IT,156,4694,59287270,NA,0.002568359109805528,NA,0.03235678494263517,0.033233915636983385,0.0010469615318239422,0.0011044931485661288
2020-04-11,Tuscany,6958,152271,Italy,3729641,ITI1,231,4694,59287270,0.0018655951068748977,0.002568359109805528,-7.027640029306304e-4,0.04569484668781317,0.049211759693225395,0.0020880190138227502,0.0024217972921037638
2020-04-11,Umbria,1309,152271,Italy,882015,ITI2,7,4694,59287270,0.0014841017443014007,0.002568359109805528,-0.0010842573655041273,0.008596515423160023,0.0014912654452492544,7.390007742062816e-5,2.223872628194457e-6
2020-04-11,Veneto,13768,152271,Italy,4905854,ITH3,347,4694,59287270,0.0028064430780043595,0.002568359109805528,2.3808396819883148e-4,0.0904177420519994,0.07392415850021304,0.008175368077781901,0.00546478120996462
2020-04-11,Aargau,878,25107,Switzerland,678207,CH033,28,556,8544527,0.001294589999808318,0.002938372129902568,-0.0016437821300942501,0.034970327000438124,0.050359712230215826,0.0012229237705175717,0.0025361006159101496
2020-04-11,Appenzell Ausserrhoden,77,25107,Switzerland,55234,CH053,0,556,8544527,0.001394068870623167,0.002938372129902568,-0.0015443032592794012,0.003066873780220656,0,9.405714783804935e-6,0
2020-04-11,Appenzell Innerrhoden,24,25107,Switzerland,16145,CH054,0,556,8544527,0.001486528336946423,0.002938372129902568,-0.0014518437929561452,9.559087107181264e-4,0,9.137614632267906e-7,0
2020-04-11,Basel-City,861,25107,Switzerland,194766,CH031,7,556,8544527,0.004420689442715875,0.002938372129902568,0.0014823173128133064,0.03429322499701278,0.012589928057553957,0.0011760252806957423,1.5850628849438435e-4
2020-04-11,Basel-Landschaft,736,25107,Switzerland,288132,CH032,14,556,8544527,0.0025543847958574544,0.002938372129902568,-3.8398733404511375e-4,0.029314533795355875,0.025179856115107913,8.593418916390617e-4,6.340251539775374e-4
2020-04-11,Bern,1419,25107,Switzerland,1034977,CH021,44,556,8544527,0.0013710449604194103,0.002938372129902568,-0.0015673271694831578,0.05651810252120922,0.07913669064748201,0.0031942959125979163,0.006262615806635266
2020-04-11,Fribourg,834,25107,Switzerland,318714,CH022,38,556,8544527,0.0026167661288804384,0.002938372129902568,-3.2160600102212975e-4,0.03321782769745489,0.0683453237410072,0.0011034240769378014,0.004671083277263083
2020-04-11,Geneva,4541,25107,Switzerland,499480,CH013,58,556,8544527,0.00909145511331785,0.002938372129902568,0.006153082983415282,0.18086589397379216,0.10431654676258993,0.032712471602939025,0.010881941928471611
2020-04-11,Glarus,91,25107,Switzerland,40403,CH051,15,556,8544527,0.002252307996930921,0.002938372129902568,-6.860641329716473e-4,0.0036244871948062293,0.02697841726618705,1.313690742531433e-5,7.278349981884995e-4
2020-04-11,Grisons,743,25107,Switzerland,198379,CH056,13,556,8544527,0.0037453561112819403,0.002938372129902568,8.069839813793721e-4,0.029593340502648665,0.023381294964028777,8.757658021057059e-4,5.466849541949175e-4
2020-04-11,Jura,183,25107,Switzerland,73419,CH025,1,556,8544527,0.0024925428022718916,0.002938372129902568,-4.458293276306765e-4,0.007288803919225714,0.0017985611510791368,5.3126662572920126e-5,3.2348222141711094e-6
2020-04-11,Lucerne,568,25107,Switzerland,409557,CH061,8,556,8544527,0.0013868643436688911,0.002938372129902568,-0.001551507786233677,0.022623172820328993,0.014388489208633094,5.118079484584724e-4,2.07028621706951e-4
2020-04-11,Neuchatel,573,25107,Switzerland,176850,CH024,9,556,8544527,0.003240033927056828,0.002938372129902568,3.0166179715425965e-4,0.022822320468395267,0.01618705035971223,5.208583115621335e-4,2.620205993478598e-4
2020-04-11,Nidwalden,103,25107,Switzerland,43223,CH065,3,556,8544527,0.0023829905374453415,0.002938372129902568,-5.553815924572267e-4,0.004102441550165293,0.00539568345323741,1.683002667252261e-5,2.9113399927539985e-5
2020-04-11,Obwalden,62,25107,Switzerland,37841,CH064,0,556,8544527,0.001638434502259454,0.002938372129902568,-0.001299937627643114,0.0024694308360218267,0,6.098088653895458e-6,0
2020-04-11,Saint Gallen,641,25107,Switzerland,507697,CH055,9,556,8544527,0.001262564088422819,0.002938372129902568,-0.001675808041479749,0.025530728482096626,0.01618705035971223,6.518180968265398e-4,2.620205993478598e-4
2020-04-11,Schaffhausen,55,25107,Switzerland,81991,CH052,2,556,8544527,6.708053322925687e-4,0.002938372129902568,-0.0022675667976099993,0.0021906241287290395,0.0035971223021582736,4.798834073369864e-6,1.2939288856684438e-5
2020-04-11,Schwyz,249,25107,Switzerland,159165,CH063,34,556,8544527,0.0015644142870605976,0.002938372129902568,-0.0013739578428419706,0.009917552873700561,0.06115107913669065,9.835785500264626e-5,0.0037394544795818024
2020-04-11,Solothurn,306,25107,Switzerland,273194,CH023,12,556,8544527,0.0011200831643447514,0.002938372129902568,-0.0018182889655578168,0.012187836061656111,0.02158273381294964,1.4854334786580515e-4,4.6581439884063976e-4
2020-04-11,Thurgau,275,25107,Switzerland,276472,CH057,10,556,8544527,9.94675771868399e-4,0.002938372129902568,-0.0019436963580341691,0.010953120643645198,0.017985611510791366,1.199708518342466e-4,3.234822214171109e-4
2020-04-11,Ticino,2818,25107,Switzerland,353343,CH070,42,556,8544527,0.007975253507215369,0.002938372129902568,0.005036881377312801,0.11223961445015335,0.07553956834532374,0.012597731051919072,0.005706226385797837
2020-04-11,Uri,75,25107,Switzerland,36433,CH062,1,556,8544527,0.002058573271484643,0.002938372129902568,-8.797988584179251e-4,0.0029872147209941452,0.0017985611510791368,8.92345178932413e-6,3.2348222141711094e-6
2020-04-11,Valais,1657,25107,Switzerland,343955,CH012,26,556,8544527,0.004817490660115422,0.002938372129902568,0.001879118530212854,0.06599753056916398,0.046762589928057555,0.004355674041227734,0.00218673981677967
2020-04-11,Vaud,4771,25107,Switzerland,799145,CH011,40,556,8544527,0.005970130577054227,0.002938372129902568,0.003031758447151659,0.1900266857848409,0.07194244604316546,0.03611014131037065,0.005175715542673774
2020-04-11,Zug,168,25107,Switzerland,126837,CH066,0,556,8544527,0.0013245346389460489,0.002938372129902568,-0.0016138374909565193,0.006691360975026885,0,4.4774311698112743e-5,0
2020-04-11,Zurich,2977,25107,Switzerland,1520968,CH040,58,556,8544527,0.001957306136618259,0.002938372129902568,-9.810659932843091e-4,0.11857250965866094,0.10431654676258993,0.014059440046753241,0.010881941928471611
2020-04-12,Auvergne-Rhone-Alpes,6734,120633,France,8005882,FRK,137,26843,67012883,8.411315580219643e-4,0.0018001463987156023,-9.59014840693638e-4,0.05582220453773014,0.005103751443579331,0.0031161185194521794,2.604827879783811e-5
2020-04-12,Bourgogne-Franche-Comté,3235,120633,France,2793333,FRC,107,26843,67012883,0.0011581146966723982,0.0018001463987156023,-6.420317020432041e-4,0.026816874321288535,0.003986141638415974,7.191447483637845e-4,1.5889325161513586e-5
2020-04-12,Brittany,1123,120633,France,3333720,FRH,37,26843,67012883,3.368609241328006e-4,0.0018001463987156023,-0.0014632854745828018,0.009309227160063997,0.0013783854263681406,8.666171031767319e-5,1.899946383624081e-6
2020-04-12,Centre-Val de Loire,1725,120633,France,2565258,FRB,42,26843,67012883,6.724469819409977e-4,0.0018001463987156023,-0.0011276994167746046,0.014299569769466067,0.0015646537272287003,2.0447769559182782e-4,2.448141286130664e-6
2020-04-12,Corsica,236,120633,France,341554,FRM,2,26843,67012883,6.909595554436488e-4,0.0018001463987156023,-0.0011091868432719534,0.001956346936576227,7.450732034422381e-5,3.827293336251188e-6,5.551340784876788e-9
2020-04-12,Grand Est,11676,120633,France,5525291,FRF,246,26843,67012883,0.0021131918662745546,0.0018001463987156023,3.1304546755895235e-4,0.09678943572654249,0.00916440040233953,0.009368194868262498,8.398623473440092e-5
2020-04-12,Guadeloupe,99,120633,France,416474,FRY1,2,26843,67012883,2.3770991706565116e-4,0.0018001463987156023,-0.0015624364816499512,8.206709606824003e-4,7.450732034422381e-5,6.735008257073739e-7,5.551340784876788e-9
2020-04-12,Guyane,28,120633,France,283539,FRY3,6,26843,67012883,9.875184718857018e-5,0.0018001463987156023,-0.0017013945515270321,2.321089585768405e-4,2.2352196103267146e-4,5.387456865162546e-8,4.99620670638911e-8
2020-04-12,Hauts-de-France,5399,120633,France,5977437,FRE,132,26843,67012883,9.032299294831547e-4,0.0018001463987156023,-8.969164692324476e-4,0.044755580977012925,0.004917483142718772,0.002003062028589961,2.418164045892329e-5
2020-04-12,Ile-de-France,25832,120633,France,12244807,FR1,595,26843,67012883,0.0021096290043607874,0.0018001463987156023,3.094826056451851e-4,0.21413709349846227,0.022165927802406588,0.045854694811969174,4.913283553415013e-4
2020-04-12,La Réunion,100,120633,France,857961,FRY4,0,26843,67012883,1.1655541452350398e-4,0.0018001463987156023,-0.0016835909841920983,8.289605663458589e-4,0,6.871756205564471e-7,0
2020-04-12,Martinique,96,120633,France,363484,FRY2,0,26843,67012883,2.64110662367532e-4,0.0018001463987156023,-0.0015360357363480702,7.958021436920246e-4,0,6.333010519048218e-7,0
2020-04-12,Mayotte,50,120633,France,269471,FRY5,2,26843,67012883,1.8554872323923538e-4,0.0018001463987156023,-0.0016145976754763668,4.1448028317292944e-4,7.450732034422381e-5,1.7179390513911178e-7,5.551340784876788e-9
2020-04-12,Normandy,1503,120633,France,3313340,FRD,27,26843,67012883,4.536208176643508e-4,0.0018001463987156023,-0.0013465255810512515,0.01245927731217826,0.0010058488246470216,1.5523359114175993e-4,1.011731858043795e-6
2020-04-12,Nouvelle-Aquitaine,1837,120633,France,5986318,FRI,48,26843,67012883,3.068664244031139e-4,0.0018001463987156023,-0.0014932799743124885,0.015228005603773428,0.0017881756882613716,2.3189215466855494e-4,3.1975722920890303e-6
2020-04-12,Occitanie,2480,120633,France,5899209,FRJ,58,26843,67012883,4.2039534452839356e-4,0.0018001463987156023,-0.0013797510541872088,0.0205582220453773,0.0021607122899824907,4.226404936670372e-4,4.668677600081379e-6
2020-04-12,Pays de la Loire,1695,120633,France,3787400,FRG,51,26843,67012883,4.4753656862227384e-4,0.0018001463987156023,-0.0013526098300933286,0.014050881599562309,0.0018999366687777073,1.9742727372491867e-4,3.6097593453661316e-6
2020-04-12,Provence-Alpes-Côte d'Azur,4255,120633,France,5048405,FRL,119,26843,67012883,8.428404614922931e-4,0.0018001463987156023,-9.573059372233091e-4,0.0352722720980163,0.004433185560481318,0.001244133178956499,1.9653134213660056e-5
2020-04-12,Baden-Wuerttemberg,25871,127854,Germany,11069533,DE1,428,2946,83019213,0.002337135631647695,0.0015400531440836471,7.970824875640477e-4,0.2023479906768658,0.1452817379497624,0.040944709330964967,0.021106783381703433
2020-04-12,Bavaria,33863,127854,Germany,13076721,DE2,418,2946,83019213,0.0025895635457849103,0.0015400531440836471,0.0010495104017012632,0.26485678977583804,0.14188730482009504,0.07014911909036246,0.020132007269110564
2020-04-12,Berlin,4673,127854,Germany,3644826,DE3,54,2946,83019213,0.0012820913810426067,0.0015400531440836471,-2.579617630410404e-4,0.03654950177546264,0.018329938900203666,0.0013358660800345465,3.359866600851996e-4
2020-04-12,Brandenburg,2024,127854,Germany,2511917,DE4,44,2946,83019213,8.057591074864337e-4,0.0015400531440836471,-7.342940365972135e-4,0.015830556728768753,0.01493550577053632,2.5060652634276566e-4,2.2306933262172373e-4
2020-04-12,Bremen,481,127854,Germany,682986,DE5,4,2946,83019213,7.042604094373823e-4,0.0015400531440836471,-8.357927346462649e-4,0.0037621036494751826,0.0013577732518669382,1.4153423869394487e-5,1.8435482034853199e-6
2020-04-12,Hamburg,4012,127854,Germany,1841179,DE6,46,2946,83019213,0.0021790385399790024,0.0015400531440836471,6.389853958953552e-4,0.031379542290425014,0.015614392396469789,9.846756743565718e-4,2.4380924991093355e-4
2020-04-12,Hesse,6131,127854,Germany,6265809,DE7,99,2946,83019213,9.784849809497864e-4,0.0015400531440836471,-5.615681631338607e-4,0.047953134043518385,0.03360488798370672,0.002299503064595642,0.0011292884963974763
2020-04-12,Lower Saxony,8053,127854,Germany,7982448,DE9,150,2946,83019213,0.0010088383914307992,0.0015400531440836471,-5.312147526528479e-4,0.06298590579880176,0.05091649694501019,0.0039672243292955284,0.0025924896611512318
2020-04-12,Mecklenburg-Vorpommern,615,127854,Germany,1609675,DE8,3,2946,83019213,3.820647025020579e-4,0.0015400531440836471,-0.0011579884415815892,0.004810174104838331,0.0010183299389002036,2.313777491885724e-5,1.0369958644604924e-6
2020-04-12,North Rhine-Westphalia,25697,127854,Germany,17932651,DEA,383,2946,83019213,0.001432972737828891,0.0015400531440836471,-1.0708040625475603e-4,0.20098706336915545,0.13000678886625933,0.04039579964175691,0.01690176515131613
2020-04-12,Rheinland-Pfalz,4892,127854,Germany,4084844,DEB,65,2946,83019213,0.0011975977540390772,0.0015400531440836471,-3.4245539004456997e-4,0.0382623930420636,0.022063815342837745,0.001464010721305357,4.8681194748284226e-4
2020-04-12,Saarland,2146,127854,Germany,990509,DEC,23,2946,83019213,0.0021665628479902756,0.0015400531440836471,6.265097039066284e-4,0.016784770128427738,0.007807196198234894,2.817285082641601e-4,6.095231247773339e-5
2020-04-12,Saxony,3933,127854,Germany,4077937,DED,88,2946,83019213,9.644582542594454e-4,0.0015400531440836471,-5.755948898242018e-4,0.03076165000703928,0.02987101154107264,9.462791111555797e-4,8.922773304868949e-4
2020-04-12,Saxony-Anhalt,1203,127854,Germany,2208321,DEE,13,2946,83019213,5.447577594018261e-4,0.0015400531440836471,-9.95295384681821e-4,0.009409169834342297,0.004412763068567549,8.853247697149705e-5,1.9472477899313695e-5
2020-04-12,Schleswig-Holstein,2152,127854,Germany,2896712,DEF,16,2946,83019213,7.429112731952641e-4,0.0015400531440836471,-7.97141870888383e-4,0.016831698656279818,0.005431093007467753,2.8330607965581183e-4,2.9496771255765118e-5
2020-04-12,Thuringia,1511,127854,Germany,2143145,DEG,32,2946,83019213,7.050386231449576e-4,0.0015400531440836471,-8.350145209386896e-4,0.011818167597415802,0.010862186014935505,1.3966908536060878e-4,1.1798708502306047e-4
2020-04-12,Abruzzo,2160,156363,Italy,1311580,ITF1,40,4092,59287270,0.0016468686622241877,0.002637378985404455,-9.905103231802675e-4,0.013814009708179045,0.009775171065493646,1.908268642176649e-4,9.555396935966419e-5
2020-04-12,Aosta Valley,921,156363,Italy,125666,ITC2,19,4092,59287270,0.007328951347222001,0.002637378985404455,0.004691572361817546,0.0058901402505707875,0.004643206256109482,3.46937521713941e-5,2.1559364336774232e-5
2020-04-12,Apulia,2989,156363,Italy,4029053,ITF4,85,4092,59287270,7.418616732021147e-4,0.002637378985404455,-0.0018955173122023406,0.019115775471179243,0.020772238514173997,3.65412871864538e-4,4.3148589288973357e-4
2020-04-12,Basilicate,315,156363,Italy,562869,ITF5,3,4092,59287270,5.596328808301754e-4,0.002637378985404455,-0.00207774610457428,0.0020145430824427776,7.331378299120235e-4,4.058383831018048e-6,5.37491077648111e-7
2020-04-12,Calabria,923,156363,Italy,1947131,ITF6,8,4092,59287270,4.7403076629153355e-4,0.002637378985404455,-0.0021633482191129217,0.005902931000300583,0.0019550342130987292,3.484459439430964e-5,3.822158774386567e-6
2020-04-12,Campania,3604,156363,Italy,5801692,ITF3,87,4092,59287270,6.211980918669933e-4,0.002637378985404455,-0.002016180893537462,0.023048931013091332,0.02126099706744868,5.312532208462434e-4,4.520299963020613e-4
2020-04-12,Emilia-Romagna,20098,156363,Italy,4459477,ITH5,463,4092,59287270,0.004506806515651948,0.002637378985404455,0.0018694275302474925,0.12853424403471408,0.11314760508308895,0.016521051889575433,0.012802380536038657
2020-04-12,Friuli Venezia Giulia,2431,156363,Italy,1215220,ITH4,38,4092,59287270,0.00200046082190879,0.002637378985404455,-6.369181634956651e-4,0.015547156296566323,0.009286412512218964,2.4171406890986186e-4,8.623745734709693e-5
2020-04-12,Lazio,4845,156363,Italy,5879082,ITI4,122,4092,59287270,8.241082536355166e-4,0.002637378985404455,-0.0018132707317689385,0.030985591220429386,0.029814271749755622,9.601068632795507e-4,8.888907999682761e-4
2020-04-12,Liguria,5494,156363,Italy,1550640,ITC3,118,4092,59287270,0.0035430531909405147,0.002637378985404455,9.056742055360595e-4,0.035136189507747995,0.028836754643206255,0.0012345518131243803,8.315584183524775e-4
2020-04-12,Lombardy,59052,156363,Italy,10060574,ITC4,1460,4092,59287270,0.005869645211098293,0.002637378985404455,0.003232266225693838,0.3776596765219393,0.3567937438905181,0.14262683127065584,0.12730177567941262
2020-04-12,Molise,257,156363,Italy,305617,ITF2,11,4092,59287270,8.409218073601927e-4,0.002637378985404455,-0.0017964571780442625,0.0016436113402787105,0.002688172043010753,2.701458237892779e-6,7.226268932824605e-6
2020-04-12,Piedmont,16660,156363,Italy,4356406,ITC1,652,4092,59287270,0.0038242532950326486,0.002637378985404455,0.0011868743096281934,0.10654694524919578,0.15933528836754643,0.011352251541935122,0.025387734119169177
2020-04-12,Sardinia,1113,156363,Italy,1639591,ITG2,22,4092,59287270,6.788278296233634e-4,0.002637378985404455,-0.001958551155781092,0.007118052224631147,0.005376344086021506,5.0666667472576416e-5,2.890507573129842e-5
2020-04-12,Sicily,2416,156363,Italy,4999891,ITG1,52,4092,59287270,4.8321053398964095e-4,0.002637378985404455,-0.002154168451414814,0.015451225673592858,0.01270772238514174,2.3874037481629506e-4,1.614862082178325e-4
2020-04-12,The Marches,5303,156363,Italy,1525271,ITI3,92,4092,59287270,0.003476759211969545,0.002637378985404455,8.393802265650899e-4,0.03391467290855253,0.022482893450635387,0.001150205038494107,5.054804979126236e-4
2020-04-12,Trentino-Alto Adige,5151,156363,Italy,NA,IT,224,4092,59287270,NA,0.002637378985404455,NA,0.032942575929088086,0.05474095796676442,0.0010852133088437338,0.002996572479119069
2020-04-12,Tuscany,7235,156363,Italy,3729641,ITI1,277,4092,59287270,0.001939864989686675,0.002637378985404455,-6.975139957177802e-4,0.0462705371475349,0.0676930596285435,0.0021409626079214074,0.004582350321873545
2020-04-12,Umbria,1319,156363,Italy,882015,ITI2,10,4092,59287270,0.0014954394199645131,0.002637378985404455,-0.001141939565439942,0.008435499446800073,0.0024437927663734115,7.115765091696434e-5,5.972123084979012e-6
2020-04-12,Veneto,14077,156363,Italy,4905854,ITH3,309,4092,59287270,0.002869429053534818,0.002637378985404455,2.320500681303626e-4,0.09002769197316501,0.07551319648093842,0.00810498532201508,0.00570224284276881
2020-04-12,Aargau,899,25415,Switzerland,678207,CH033,21,308,8544527,0.0013255539975258292,0.0029744185956694855,-0.0016488645981436562,0.035372811331890616,0.06818181818181818,0.0012512357815215292,0.004648760330578512
2020-04-12,Appenzell Ausserrhoden,77,25415,Switzerland,55234,CH053,0,308,8544527,0.001394068870623167,0.0029744185956694855,-0.0015803497250463185,0.0030297068660240017,0,9.179123694032979e-6,0
2020-04-12,Appenzell Innerrhoden,24,25415,Switzerland,16145,CH054,0,308,8544527,0.001486528336946423,0.0029744185956694855,-0.0014878902587230625,9.443242179815069e-4,0,8.917482286663846e-7,0
2020-04-12,Basel-City,877,25415,Switzerland,194766,CH031,16,308,8544527,0.004502839304601419,0.0029744185956694855,0.001528420708931934,0.0345071807987409,0.05194805194805195,0.0011907455266769926,0.002698600101197504
2020-04-12,Basel-Landschaft,740,25415,Switzerland,288132,CH032,4,308,8544527,0.002568267321921897,0.0029744185956694855,-4.061512737475884e-4,0.02911666338776313,0.012987012987012988,8.47780086836306e-4,1.68662506324844e-4
2020-04-12,Bern,1441,25415,Switzerland,1034977,CH021,22,308,8544527,0.0013923014714336648,0.0029744185956694855,-0.0015821171242358207,0.05669879992130632,0.07142857142857142,0.0032147539125163254,0.00510204081632653
2020-04-12,Fribourg,846,25415,Switzerland,318714,CH022,12,308,8544527,0.002654417440087351,0.0029744185956694855,-3.200011555821343e-4,0.03328742868384812,0.03896103896103896,0.0011080529083822743,0.0015179625569235959
2020-04-12,Geneva,4571,25415,Switzerland,499480,CH013,30,308,8544527,0.009151517578281412,0.0029744185956694855,0.0061770989826119265,0.17985441668306118,0.09740259740259741,0.0323476112004042,0.009487265980772475
2020-04-12,Glarus,91,25415,Switzerland,40403,CH051,0,308,8544527,0.002252307996930921,0.0029744185956694855,-7.221105987385646e-4,0.0035805626598465474,0,1.2820428961087382e-5,0
2020-04-12,Grisons,747,25415,Switzerland,198379,CH056,4,308,8544527,0.0037655195358379666,0.0029744185956694855,7.911009401684811e-4,0.029392091284674404,0.012987012987012988,8.638950300866331e-4,1.68662506324844e-4
