date,region,country,geo,eurostat_total_population_2019,deaths,deaths_national,new_deaths,new_deaths_national,sum_pop,deaths_pop_sub,deaths_pop_nat,ratio_pop_cum,ratio_cum,ratio_new,ratio_cum2,ratio_new2,rolling_average,past_average,rolling_average_new_deaths,past_average_new_deaths,past_average_new_deaths_national,measure_H1_H2_deaths,measure_H3_deaths_a,measure_H3_deaths_b
2020-03-15,Berlin,Germany,DE3,3644826,0,97,0,15,83019213,0,1.1684042343306724e-6,-1.1684042343306724e-6,0,0,0,0,0.2857142857142857,0,0.2857142857142857,0,12.142857142857142,1.4626562579986325e-5,0,-1
2020-03-15,Brandenburg,Germany,DE4,2511917,0,97,0,15,83019213,0,1.1684042343306724e-6,-1.1684042343306724e-6,0,0,0,0,0,0,0,0,12.142857142857142,1.4626562579986325e-5,0,-1
2020-03-15,Bremen,Germany,DE5,682986,0,97,0,15,83019213,0,1.1684042343306724e-6,-1.1684042343306724e-6,0,0,0,0,0.2857142857142857,0,0.14285714285714285,0,12.142857142857142,1.4626562579986325e-5,0,-1
2020-03-15,Hamburg,Germany,DE6,1841179,4,97,0,15,83019213,2.172520977047859e-6,1.1684042343306724e-6,1.0041167427171868e-6,0.041237113402061855,0,0.0017004995217345094,0,3.857142857142857,2.2857142857142856,0.5714285714285714,0.42857142857142855,12.142857142857142,1.4626562579986325e-5,1.591420427122097,0.5914204271220971
2020-03-15,Hesse,Germany,DE7,6265809,1,97,0,15,83019213,1.5959631070784315e-7,1.1684042343306724e-6,-1.0088079236228293e-6,0.010309278350515464,0,1.0628122010840684e-4,0,1.5714285714285714,0.2857142857142857,0.5714285714285714,0.14285714285714285,12.142857142857142,1.4626562579986325e-5,0.1558771777961013,-0.8441228222038988
2020-03-15,Lower Saxony,Germany,DE9,7982448,3,97,1,15,83019213,3.758245590826273e-7,1.1684042343306724e-6,-7.92579675248045e-7,0.030927835051546393,0.06666666666666667,9.565309809756616e-4,0.0044444444444444444,3.5714285714285716,1.5714285714285714,1.1428571428571428,0.42857142857142855,12.142857142857142,1.4626562579986325e-5,0.36706657789543196,-0.632933422104568
2020-03-15,Mecklenburg-Vorpommern,Germany,DE8,1609675,0,97,0,15,83019213,0,1.1684042343306724e-6,-1.1684042343306724e-6,0,0,0,0,0,0,0,0,12.142857142857142,1.4626562579986325e-5,0,-1
2020-03-15,North Rhine-Westphalia,Germany,DEA,17932651,32,97,6,15,83019213,1.7844545126094296e-6,1.1684042343306724e-6,6.160502782787572e-7,0.32989690721649484,0.4,0.1088319693910086,0.16000000000000003,39,18.571428571428573,9,3.857142857142857,12.142857142857142,1.4626562579986325e-5,1.4705471508531627,0.4705471508531628
2020-03-15,Rheinland-Pfalz,Germany,DEB,4084844,1,97,1,15,83019213,2.4480739044134857e-7,1.1684042343306724e-6,-9.235968438893238e-7,0.010309278350515464,0.06666666666666667,1.0628122010840684e-4,0.0044444444444444444,1.4285714285714286,0.14285714285714285,0.5714285714285714,0.14285714285714285,12.142857142857142,1.4626562579986325e-5,0.2391025516591115,-0.7608974483408885
2020-03-15,Saarland,Germany,DEC,990509,0,97,0,15,83019213,0,1.1684042343306724e-6,-1.1684042343306724e-6,0,0,0,0,1,0,0.42857142857142855,0,12.142857142857142,1.4626562579986325e-5,0,-1
2020-03-15,Saxony,Germany,DED,4077937,2,97,0,15,83019213,4.904440652221945e-7,1.1684042343306724e-6,-6.779601691084779e-7,0.020618556701030927,0,4.2512488043362735e-4,0,1.5714285714285714,0.7142857142857143,0.2857142857142857,0.2857142857142857,12.142857142857142,1.4626562579986325e-5,0.47901506253255594,-0.5209849374674441
2020-03-15,Saxony-Anhalt,Germany,DEE,2208321,1,97,0,15,83019213,4.5283271770725363e-7,1.1684042343306724e-6,-7.155715166234188e-7,0.010309278350515464,0,1.0628122010840684e-4,0,1,0.7142857142857143,0,0.14285714285714285,12.142857142857142,1.4626562579986325e-5,0.44228018640832184,-0.5577198135916781
2020-03-15,Schleswig-Holstein,Germany,DEF,2896712,1,97,0,15,83019213,3.452189931204759e-7,1.1684042343306724e-6,-8.231852412101965e-7,0.010309278350515464,0,1.0628122010840684e-4,0,2.142857142857143,0.5714285714285714,1,0.14285714285714285,12.142857142857142,1.4626562579986325e-5,0.3371742249589921,-0.662825775041008
2020-03-15,Thuringia,Germany,DEG,2143145,0,97,0,15,83019213,0,1.1684042343306724e-6,-1.1684042343306724e-6,0,0,0,0,0,0,0,0,12.142857142857142,1.4626562579986325e-5,0,-1
2020-03-15,Abruzzo,Italy,ITF1,1311580,3,1798,1,362,59144326,2.287317586422483e-6,3.0400211171566992e-5,-2.811289358514451e-5,0.0016685205784204673,0.0027624309392265192,2.783960920612571e-6,7.631024693995909e-6,3.7142857142857144,1.5714285714285714,0.8571428571428571,0.42857142857142855,204.57142857142858,3.458851294905763e-4,0.09447057052856458,-0.9055294294714354
2020-03-15,Basilicata,Italy,ITF5,562869,0,1798,0,362,59144326,0,3.0400211171566992e-5,-3.0400211171566992e-5,0,0,0,0,0,0,0,0,204.57142857142858,3.458851294905763e-4,0,-1
2020-03-15,Calabria,Italy,ITF6,1947131,1,1798,1,362,59144326,5.135761281598413e-7,3.0400211171566992e-5,-2.988663504340715e-5,5.561735261401557e-4,0.0027624309392265192,3.093289911791745e-7,7.631024693995909e-6,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.14285714285714285,204.57142857142858,3.458851294905763e-4,0.021211671752586196,-0.9787883282474137
2020-03-15,Campania,Italy,ITF3,5801692,9,1798,3,362,59144326,1.551271594562414e-6,3.0400211171566992e-5,-2.8848939577004577e-5,0.005005561735261402,0.008287292817679558,2.5055648285513135e-5,6.867922224596318e-5,6.428571428571429,2.7142857142857144,1.1428571428571428,1.2857142857142858,204.57142857142858,3.458851294905763e-4,0.06407046990456651,-0.9359295300954334
2020-03-15,Emilia-Romagna,Italy,ITH5,4459477,284,1798,43,362,59144326,6.368459799209639e-5,3.0400211171566992e-5,3.32843868205294e-5,0.15795328142380421,0.11878453038674033,0.024949239112547494,0.014109764659198437,295.57142857142856,162.85714285714286,49.285714285714285,32.57142857142857,204.57142857142858,3.458851294905763e-4,2.111645385307057,1.1116453853070571
2020-03-15,Friuli Venezia Giulia,Italy,NA,NA,14,1798,1,362,59144326,NA,3.0400211171566992e-5,NA,0.00778642936596218,0.0027624309392265192,6.062848227111819e-5,7.631024693995909e-6,18.285714285714285,7.857142857142857,3.5714285714285716,1.8571428571428572,204.57142857142858,3.458851294905763e-4,NA,NA
2020-03-15,Lazio,Italy,ITI4,5879082,16,1798,3,362,59144326,2.721513324699332e-6,3.0400211171566992e-5,-2.767869784686766e-5,0.008898776418242492,0.008287292817679558,7.918822174186867e-5,6.867922224596318e-5,17.571428571428573,9.428571428571429,3.7142857142857144,1.8571428571428572,204.57142857142858,3.458851294905763e-4,0.09132799086774157,-0.9086720091322583
2020-03-15,Liguria,Italy,ITC3,1550640,33,1798,6,362,59144326,2.1281535366042407e-5,3.0400211171566992e-5,-9.118675805524585e-6,0.01835372636262514,0.016574585635359115,3.36859271394121e-4,2.747168889838527e-4,38.714285714285715,15.857142857142858,9.285714285714286,3.857142857142857,204.57142857142858,3.458851294905763e-4,0.7191555732115079,-0.28084442678849203
2020-03-15,Lombardia,Italy,ITC4,10060574,1218,1798,252,362,59144326,1.2106665086902596e-4,3.0400211171566992e-5,9.066643969745897e-5,0.6774193548387096,0.6961325966850829,0.45889698231009357,0.4846005921675163,1262.4285714285713,748,191.71428571428572,135.85714285714286,204.57142857142858,3.458851294905763e-4,3.9041619646505215,2.9041619646505215
2020-03-15,Marche,Italy,ITI3,1525271,46,1798,10,362,59144326,3.0158575099113535e-5,3.0400211171566992e-5,-2.4163607245345647e-7,0.025583982202447165,0.027624309392265192,6.545401453351333e-4,7.631024693995909e-4,49.857142857142854,24.571428571428573,10.571428571428571,5.571428571428571,204.57142857142858,3.458851294905763e-4,1.0560577376873432,0.05605773768734325
2020-03-15,Molise,Italy,ITF2,305617,0,1798,0,362,59144326,0,3.0400211171566992e-5,-3.0400211171566992e-5,0,0,0,0,0.42857142857142855,0,0.14285714285714285,0,204.57142857142858,3.458851294905763e-4,0,-1
2020-03-15,Piemonte,Italy,ITC1,4356406,81,1798,22,362,59144326,1.859330833719355e-5,3.0400211171566992e-5,-1.1806902834373443e-5,0.04505005561735261,0.06077348066298342,0.0020295075111265637,0.00369341595189402,87.14285714285714,37.57142857142857,19,10.857142857142858,204.57142857142858,3.458851294905763e-4,0.7205353853561063,-0.2794646146438937
2020-03-15,Puglia,Italy,ITF4,4029053,16,1798,8,362,59144326,3.971156497569032e-6,3.0400211171566992e-5,-2.642905467399796e-5,0.008898776418242492,0.022099447513812154,7.918822174186867e-5,4.883855804157382e-4,12.428571428571429,6.428571428571429,2,1.8571428571428572,204.57142857142858,3.458851294905763e-4,0.1332632624109695,-0.8667367375890305
2020-03-15,Sardegna,Italy,ITG2,1639591,2,1798,2,362,59144326,1.2198164054328182e-6,3.0400211171566992e-5,-2.9180394766134175e-5,0.0011123470522803114,0.0055248618784530384,1.237315964716698e-6,3.0524098775983637e-05,1.1428571428571428,0.2857142857142857,0.2857142857142857,0.2857142857142857,204.57142857142858,3.458851294905763e-4,0.050380739625046626,-0.9496192603749535
2020-03-15,Sicilia,Italy,ITG1,4999891,2,1798,0,362,59144326,4.0000872019010014e-7,3.0400211171566992e-5,-3.000020245137689e-5,0.0011123470522803114,0,1.237315964716698e-6,0,2.2857142857142856,1.1428571428571428,0.42857142857142855,0.2857142857142857,204.57142857142858,3.458851294905763e-4,0.01652112161296513,-0.9834788783870348
2020-03-15,Toscana,Italy,ITI1,3729641,8,1798,2,362,59144326,2.144978564961078e-6,3.0400211171566992e-5,-2.8255232606605912e-5,0.004449388209121246,0.0055248618784530384,1.9797055435467167e-5,3.0524098775983637e-05,11,3.857142857142857,3,1.1428571428571428,204.57142857142858,3.458851294905763e-4,0.08859169798119423,-0.9114083020188057
2020-03-15,Trentino-Alto Adige,Italy,NA,1072276,0,1798,0,362,59144326,0,3.0400211171566992e-5,-3.0400211171566992e-5,0,0,0,0,0,0,0,0,204.57142857142858,3.458851294905763e-4,0,-1
2020-03-15,Umbria,Italy,ITI2,882015,1,1798,0,362,59144326,1.1337675663112305e-6,3.0400211171566992e-5,-2.926644360525576e-5,5.561735261401557e-4,0,3.093289911791745e-7,0,1,0.42857142857142855,0.2857142857142857,0.14285714285714285,204.57142857142858,3.458851294905763e-4,0.04682675876406287,-0.9531732412359372
2020-03-15,Valle d'Aosta,Italy,ITC2,125666,1,1798,0,362,59144326,7.957601897092292e-6,3.0400211171566992e-5,-2.24426092744747e-5,5.561735261401557e-4,0,3.093289911791745e-7,0,1.5714285714285714,0.7142857142857143,0.2857142857142857,0.14285714285714285,204.57142857142858,3.458851294905763e-4,0.32866410668983587,-0.6713358933101642
2020-03-15,Veneto,Italy,ITH3,4905854,63,1798,8,362,59144326,1.2841800836306992e-5,3.0400211171566992e-5,-1.755841033526e-5,0.035038932146829814,0.022099447513812154,0.0012277267659901437,4.883855804157382e-4,62.142857142857146,38.142857142857146,9.285714285714286,6.428571428571429,204.57142857142858,3.458851294905763e-4,0.37885058613807526,-0.6211494138619247
2020-03-15,Aargau,Switzerland,CH033,678207,1,41,0,9,8544527,1.4744760817862393e-6,4.79839317027145e-6,-3.3239170884852103e-6,0.024390243902439025,0,5.94883997620464e-4,0,1,1,0,0,2.4285714285714284,2.842253794237444e-5,0,-1
2020-03-15,Appenzell Ausserrhoden,Switzerland,CH053,55234,0,41,0,9,8544527,0,4.79839317027145e-6,-4.79839317027145e-6,0,0,0,0,0,0,0,0,2.4285714285714284,2.842253794237444e-5,0,-1
2020-03-15,Appenzell Innerrhoden,Switzerland,CH054,16145,1,41,0,9,8544527,6.193868070610096e-5,4.79839317027145e-6,5.714028753582951e-5,0.024390243902439025,0,5.94883997620464e-4,0,1,1,0,0,2.4285714285714284,2.842253794237444e-5,0,-1
2020-03-15,Basel-City,Switzerland,CH031,194766,3,41,2,9,8544527,1.5403099103539633e-5,4.79839317027145e-6,1.0604705933268183e-5,0.07317073170731707,0.2222222222222222,0.005353955978584175,0.04938271604938271,2.5714285714285716,1.2857142857142858,0.42857142857142855,0.2857142857142857,2.4285714285714284,2.842253794237444e-5,5.161262595053732,4.161262595053732
2020-03-15,Basel-Landschaft,Switzerland,CH032,288132,2,41,0,9,8544527,6.941263032221343e-6,4.79839317027145e-6,2.1428698619498933e-6,0.04878048780487805,0,0.002379535990481856,0,2,1.7142857142857142,0,0.14285714285714285,2.4285714285714284,2.842253794237444e-5,1.7444061586152098,0.7444061586152099
2020-03-15,Bern,Switzerland,CH021,1034977,1,41,0,9,8544527,9.662050461024737e-7,4.79839317027145e-6,-3.832188124168976e-6,0.024390243902439025,0,5.94883997620464e-4,0,1,1,0,0,2.4285714285714284,2.842253794237444e-5,0,-1
2020-03-15,Fribourg,Switzerland,CH022,318714,1,41,0,9,8544527,3.1376092672427318e-6,4.79839317027145e-6,-1.6607839030287178e-6,0.024390243902439025,0,5.94883997620464e-4,0,1,1,0,0,2.4285714285714284,2.842253794237444e-5,0,-1
2020-03-15,Geneva,Switzerland,CH013,499480,4,41,2,9,8544527,8.008328661808281e-6,4.79839317027145e-6,3.2099354915368313e-6,0.0975609756097561,0.2222222222222222,0.009518143961927425,0.04938271604938271,3.5714285714285716,1.8571428571428572,0.7142857142857143,0.42857142857142855,2.4285714285714284,2.842253794237444e-5,3.018855020986532,2.018855020986532
2020-03-15,Glarus,Switzerland,CH051,40403,1,41,0,9,8544527,2.475063732891122e-5,4.79839317027145e-6,1.995224415863977e-5,0.024390243902439025,0,5.94883997620464e-4,0,1,1,0,0,2.4285714285714284,2.842253794237444e-5,0,-1
2020-03-15,Grisons,Switzerland,CH056,198379,1,41,0,9,8544527,5.040856139006649e-6,4.79839317027145e-6,2.4246296873519933e-7,0.024390243902439025,0,5.94883997620464e-4,0,1,1,0,0,2.4285714285714284,2.842253794237444e-5,0,-1
2020-03-15,Jura,Switzerland,CH025,73419,1,41,0,9,8544527,1.3620452471431101e-5,4.79839317027145e-6,8.822059301159652e-6,0.024390243902439025,0,5.94883997620464e-4,0,1,1,0,0,2.4285714285714284,2.842253794237444e-5,0,-1
2020-03-15,Lucerne,Switzerland,CH061,409557,1,41,0,9,8544527,2.4416625768818503e-6,4.79839317027145e-6,-2.3567305933895993e-6,0.024390243902439025,0,5.94883997620464e-4,0,1,1,0,0,2.4285714285714284,2.842253794237444e-5,0,-1
2020-03-15,Neuchatel,Switzerland,CH024,176850,1,41,0,9,8544527,5.654509471303365e-6,4.79839317027145e-6,8.561163010319152e-7,0.024390243902439025,0,5.94883997620464e-4,0,1.1428571428571428,1,0.14285714285714285,0,2.4285714285714284,2.842253794237444e-5,0,-1
2020-03-15,Nidwalden,Switzerland,CH065,43223,1,41,0,9,8544527,2.3135830460634384e-5,4.79839317027145e-6,1.8337437290362934e-5,0.024390243902439025,0,5.94883997620464e-4,0,1,1,0,0,2.4285714285714284,2.842253794237444e-5,0,-1
2020-03-15,Obwalden,Switzerland,CH064,37841,0,41,0,9,8544527,0,4.79839317027145e-6,-4.79839317027145e-6,0,0,0,0,0,0,0,0,2.4285714285714284,2.842253794237444e-5,0,-1
2020-03-15,Saint Gallen,Switzerland,CH055,507697,1,41,0,9,8544527,1.9696787650902013e-6,4.79839317027145e-6,-2.8287144051812483e-6,0.024390243902439025,0,5.94883997620464e-4,0,1,1,0,0,2.4285714285714284,2.842253794237444e-5,0,-1
2020-03-15,Schaffhausen,Switzerland,CH052,81991,1,41,0,9,8544527,1.2196460587137613e-5,4.79839317027145e-6,7.398067416866163e-6,0.024390243902439025,0,5.94883997620464e-4,0,1,1,0,0,2.4285714285714284,2.842253794237444e-5,0,-1
2020-03-15,Schwyz,Switzerland,CH063,159165,1,41,0,9,8544527,6.282788301448183e-6,4.79839317027145e-6,1.4843951311767334e-6,0.024390243902439025,0,5.94883997620464e-4,0,1,1,0,0,2.4285714285714284,2.842253794237444e-5,0,-1
2020-03-15,Solothurn,Switzerland,CH023,273194,1,41,0,9,8544527,3.6604024978586646e-6,4.79839317027145e-6,-1.137990672412785e-6,0.024390243902439025,0,5.94883997620464e-4,0,1,1,0,0,2.4285714285714284,2.842253794237444e-5,0,-1
2020-03-15,Thurgau,Switzerland,CH057,276472,1,41,0,9,8544527,3.617002806794178e-6,4.79839317027145e-6,-1.1813903634772714e-6,0.024390243902439025,0,5.94883997620464e-4,0,1.2857142857142858,1,0.14285714285714285,0,2.4285714285714284,2.842253794237444e-5,0,-1
2020-03-15,Ticino,Switzerland,CH070,353343,6,41,3,9,8544527,1.698066751003982e-5,4.79839317027145e-6,1.218227433976837e-5,0.14634146341463414,0.3333333333333333,0.0214158239143367,0.1111111111111111,5.857142857142857,2,1.5714285714285714,0.7142857142857143,2.4285714285714284,2.842253794237444e-5,7.11234176556657,6.11234176556657
2020-03-15,Uri,Switzerland,CH062,36433,1,41,0,9,8544527,2.744764361979524e-5,4.79839317027145e-6,2.264925044952379e-5,0.024390243902439025,0,5.94883997620464e-4,0,1,1,0,0,2.4285714285714284,2.842253794237444e-5,0,-1
2020-03-15,Valais,Switzerland,CH012,343955,2,41,1,9,8544527,5.814714134116382e-6,4.79839317027145e-6,1.0163209638449321e-6,0.04878048780487805,0.1111111111111111,0.002379535990481856,0.012345679012345678,2.142857142857143,1.1428571428571428,0.42857142857142855,0.14285714285714285,2.4285714285714284,2.842253794237444e-5,1.4612935857717366,0.4612935857717366
2020-03-15,Vaud,Switzerland,CH011,799145,6,41,1,9,8544527,7.508024200864674e-6,4.79839317027145e-6,2.709631030593224e-6,0.14634146341463414,0.1111111111111111,0.0214158239143367,0.012345679012345678,7.285714285714286,2.857142857142857,1.8571428571428572,0.7142857142857143,2.4285714285714284,2.842253794237444e-5,3.144731152006943,2.144731152006943
2020-03-15,Zug,Switzerland,CH066,126837,1,41,0,9,8544527,7.884134755631242e-6,4.79839317027145e-6,3.085741585359793e-6,0.024390243902439025,0,5.94883997620464e-4,0,1,1,0,0,2.4285714285714284,2.842253794237444e-5,0,-1
2020-03-15,Zurich,Switzerland,CH040,1520968,1,41,0,9,8544527,6.574760284240036e-7,4.79839317027145e-6,-4.140917141847446e-6,0.024390243902439025,0,5.94883997620464e-4,0,1.1428571428571428,1,0.14285714285714285,0,2.4285714285714284,2.842253794237444e-5,0,-1
2020-03-16,Auvergne-Rhône-Alpes,France,FRK,8005882,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,4.142857142857143,0,3.142857142857143,0,0,0,NaN,NaN
2020-03-16,Bourgogne-Franche-Comté,France,FRC,2793333,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,2.857142857142857,0,2,0,0,0,NaN,NaN
2020-03-16,Bretagne,France,FRH,3333720,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,2.2857142857142856,0,1.2857142857142858,0,0,0,NaN,NaN
2020-03-16,Centre-Val de Loire,France,FRB,2565258,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0.2857142857142857,0,0.14285714285714285,0,0,0,NaN,NaN
2020-03-16,Corse,France,FRM,341554,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0.14285714285714285,0,0.14285714285714285,0,0,0,NaN,NaN
2020-03-16,Grand Est,France,FRF,5525291,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,38.285714285714285,0,21.142857142857142,0,0,0,NaN,NaN
2020-03-16,Guadeloupe,France,FRY1,416474,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN
2020-03-16,Guyane,France,FRY3,283539,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN
2020-03-16,Hauts-de-France,France,FRE,5977437,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,8.714285714285714,0,5.714285714285714,0,0,0,NaN,NaN
2020-03-16,Île-de-France,France,FR1,12244807,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,13.142857142857142,0,8,0,0,0,NaN,NaN
2020-03-16,La Réunion,France,FRY4,857961,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN
2020-03-16,Martinique,France,FRY2,363484,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0.2857142857142857,0,0.14285714285714285,0,0,0,NaN,NaN
2020-03-16,Mayotte,France,FRY5,269471,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN
2020-03-16,Normandie,France,FRD,3313340,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,1.1428571428571428,0,0.7142857142857143,0,0,0,NaN,NaN
2020-03-16,Nouvelle-Aquitaine,France,FRI,5986318,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0.7142857142857143,0,0.42857142857142855,0,0,0,NaN,NaN
2020-03-16,Occitanie,France,FRJ,5899209,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,3.2857142857142856,0,2.4285714285714284,0,0,0,NaN,NaN
2020-03-16,Pays de la Loire,France,FRG,3787400,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0.2857142857142857,0,0.14285714285714285,0,0,0,NaN,NaN
2020-03-16,Provence-Alpes-Côte d'Azur,France,FRL,5048405,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,2.2857142857142856,0,1.2857142857142858,0,0,0,NaN,NaN
2020-03-16,Baden-Wuerttemberg,Germany,DE1,11069533,46,133,13,36,83019213,4.155550193490548e-6,1.602038795525561e-6,2.553511397964987e-6,0.3458646616541353,0.3611111111111111,0.11962236418112951,0.13040123456790123,51.714285714285715,23.285714285714285,11.571428571428571,5.571428571428571,16.285714285714285,1.961680157786401e-5,2.5657188709339693,1.5657188709339693
2020-03-16,Bavaria,Germany,DE2,13076721,27,133,8,36,83019213,2.0647377886245337e-6,1.602038795525561e-6,4.626989930989727e-7,0.20300751879699247,0.2222222222222222,0.04121205268811125,0.04938271604938271,31.285714285714285,12.857142857142858,7.428571428571429,3.7142857142857144,16.285714285714285,1.961680157786401e-5,1.4479322816235212,0.4479322816235213
2020-03-16,Berlin,Germany,DE3,3644826,0,133,0,36,83019213,0,1.602038795525561e-6,-1.602038795525561e-6,0,0,0,0,0.7142857142857143,0,0.42857142857142855,0,16.285714285714285,1.961680157786401e-5,0,-1
2020-03-16,Brandenburg,Germany,DE4,2511917,0,133,0,36,83019213,0,1.602038795525561e-6,-1.602038795525561e-6,0,0,0,0,0.14285714285714285,0,0.14285714285714285,0,16.285714285714285,1.961680157786401e-5,0,-1
2020-03-16,Bremen,Germany,DE5,682986,0,133,0,36,83019213,0,1.602038795525561e-6,-1.602038795525561e-6,0,0,0,0,0.42857142857142855,0,0.14285714285714285,0,16.285714285714285,1.961680157786401e-5,0,-1
2020-03-16,Hamburg,Germany,DE6,1841179,4,133,0,36,83019213,2.172520977047859e-6,1.602038795525561e-6,5.704821815222982e-7,0.03007518796992481,0,9.045169314263101e-4,0,4.571428571428571,2.7142857142857144,0.7142857142857143,0.42857142857142855,16.285714285714285,1.961680157786401e-5,1.1865854061875285,0.18658540618752859
2020-03-16,Hesse,Germany,DE7,6265809,2,133,1,36,83019213,3.191926214156863e-7,1.602038795525561e-6,-1.2828461741098746e-6,0.015037593984962405,0.027777777777777776,2.2612923285657752e-4,7.716049382716049e-4,2.2857142857142856,0.5714285714285714,0.7142857142857143,0.2857142857142857,16.285714285714285,1.961680157786401e-5,0.23244842302927388,-0.7675515769707262
2020-03-16,Lower Saxony,Germany,DE9,7982448,3,133,0,36,83019213,3.758245590826273e-7,1.602038795525561e-6,-1.2262142364429336e-6,0.022556390977443608,0,5.087907739272994e-4,0,4.857142857142857,2,1.2857142857142858,0.42857142857142855,16.285714285714285,1.961680157786401e-5,0.27368999229045365,-0.7263100077095463
2020-03-16,Mecklenburg-Vorpommern,Germany,DE8,1609675,0,133,0,36,83019213,0,1.602038795525561e-6,-1.602038795525561e-6,0,0,0,0,0,0,0,0,16.285714285714285,1.961680157786401e-5,0,-1
2020-03-16,North Rhine-Westphalia,Germany,DEA,17932651,43,133,11,36,83019213,2.397860751318921e-6,1.602038795525561e-6,7.958219557933601e-7,0.3233082706766917,0.3055555555555556,0.10452823788795296,0.09336419753086421,50.57142857142857,23.285714285714285,11.571428571428571,4.714285714285714,16.285714285714285,1.961680157786401e-5,1.3401185049197928,0.34011850491979273
2020-03-16,Rheinland-Pfalz,Germany,DEB,4084844,2,133,1,36,83019213,4.896147808826971e-7,1.602038795525561e-6,-1.112424014642864e-6,0.015037593984962405,0.027777777777777776,2.2612923285657752e-4,7.716049382716049e-4,2.5714285714285716,0.42857142857142855,1.1428571428571428,0.2857142857142857,16.285714285714285,1.961680157786401e-5,0.35655643668464,-0.64344356331536
2020-03-16,Saarland,Germany,DEC,990509,2,133,2,36,83019213,2.0191638844270977e-6,1.602038795525561e-6,4.171250889015367e-7,0.015037593984962405,0.05555555555555555,2.2612923285657752e-4,0.0030864197530864196,1.4285714285714286,0.2857142857142857,0.42857142857142855,0.2857142857142857,16.285714285714285,1.961680157786401e-5,1.4704333035364967,0.47043330353649665
2020-03-16,Saxony,Germany,DED,4077937,2,133,0,36,83019213,4.904440652221945e-7,1.602038795525561e-6,-1.1115947303033664e-6,0.015037593984962405,0,2.2612923285657752e-4,0,2,1,0.42857142857142855,0.2857142857142857,16.285714285714285,1.961680157786401e-5,0.3571603536426952,-0.6428396463573048
2020-03-16,Saxony-Anhalt,Germany,DEE,2208321,1,133,0,36,83019213,4.5283271770725363e-7,1.602038795525561e-6,-1.1492060778183074e-6,0.007518796992481203,0,5.653230821414438e-5,0,1,0.8571428571428571,0,0.14285714285714285,16.285714285714285,1.961680157786401e-5,0.3297703144272575,-0.6702296855727424
2020-03-16,Schleswig-Holstein,Germany,DEF,2896712,1,133,0,36,83019213,3.452189931204759e-7,1.602038795525561e-6,-1.256819802405085e-6,0.007518796992481203,0,5.653230821414438e-5,0,3,0.7142857142857143,0.8571428571428571,0.14285714285714285,16.285714285714285,1.961680157786401e-5,0.25140183439924846,-0.7485981656007515
2020-03-16,Thuringia,Germany,DEG,2143145,0,133,0,36,83019213,0,1.602038795525561e-6,-1.602038795525561e-6,0,0,0,0,0,0,0,0,16.285714285714285,1.961680157786401e-5,0,-1
2020-03-16,Abruzzo,Italy,ITF1,1311580,4,2146,1,348,59144326,3.049756781896644e-6,3.6284123011225114e-5,-3.3234366229328473e-5,0.001863932898415657,0.0028735632183908046,3.474245849796192e-6,8.25736557008852e-6,5,2.142857142857143,1.2857142857142858,0.5714285714285714,240.42857142857142,4.0651164310938543e-4,0.10717516894189302,-0.892824831058107
2020-03-16,Basilicata,Italy,ITF5,562869,0,2146,0,348,59144326,0,3.6284123011225114e-5,-3.6284123011225114e-5,0,0,0,0,0,0,0,0,240.42857142857142,4.0651164310938543e-4,0,-1
2020-03-16,Calabria,Italy,ITF6,1947131,1,2146,0,348,59144326,5.135761281598413e-7,3.6284123011225114e-5,-3.577054688306527e-5,4.6598322460391424e-4,0,2.17140365612262e-7,0,1,0.2857142857142857,0.42857142857142855,0.14285714285714285,240.42857142857142,4.0651164310938543e-4,0.018048196048546305,-0.98195180395145365
2020-03-16,Campania,Italy,ITF3,5801692,9,2146,0,348,59144326,1.551271594562414e-6,3.6284123011225114e-5,-3.47328514166627e-5,0.004193849021435228,0,1.758836961459322e-5,0,8.714285714285714,4,2.2857142857142856,1.2857142857142858,240.42857142857142,4.0651164310938543e-4,0.05451509976431327,-0.9454849002356867
