Province State,Country Region,Last Update,Confirmed,Deaths,Recovered,Lat,Long,FIPS,Admin2,Active,Combined Key,Incidence Rate,Case-Fatality Ratio
Valle d'Aosta,Italy,2020-06-21 04:33:19,1193.0,146.0,1041.0,45.73750286,7.320149366,,,6.0,"Valle d'Aosta, Italy",949.3419063231104,12.238055322715844
Veneto,Italy,2020-06-21 04:33:19,19238.0,2002.0,16661.0,45.43490485,12.33845213,,,575.0,"Veneto, Italy",392.1437531569427,10.40648716082753
Abruzzo,Italy,2020-06-22 04:33:20,3281.0,459.0,2419.0,42.35122196,13.39843823,,,403.0,"Abruzzo, Italy",250.15630003507218,13.989637305699482
Basilicata,Italy,2020-06-22 04:33:20,401.0,27.0,366.0,40.63947052,15.80514834,,,8.0,"Basilicata, Italy",71.24215403584138,6.733167082294265
Calabria,Italy,2020-06-22 04:33:20,1173.0,97.0,1040.0,38.90597598,16.59440194,,,36.0,"Calabria, Italy",60.242479833149396,8.269394714407502
Campania,Italy,2020-06-22 04:33:20,4617.0,431.0,4060.0,40.83956555,14.25084984,,,126.0,"Campania, Italy",79.58023280105185,9.33506606021226
Emilia-Romagna,Italy,2020-06-22 04:33:20,28221.0,4231.0,22818.0,44.49436681,11.3417208,,,1172.0,"Emilia-Romagna, Italy",632.832056315124,14.992381559831333
Friuli Venezia Giulia,Italy,2020-06-22 04:33:20,3305.0,344.0,2883.0,45.6494354,13.76813649,,,78.0,"Friuli Venezia Giulia, Italy",271.96721581277467,10.408472012102877
Lazio,Italy,2020-06-22 04:33:20,8017.0,827.0,6199.0,41.89277044,12.48366722,,,991.0,"Lazio, Italy",136.36482702571593,10.3155793937882
Liguria,Italy,2020-06-22 04:33:20,9927.0,1549.0,8130.0,44.41149315,8.9326992,,,248.0,"Liguria, Italy",640.1872775112213,15.603908532285686
Lombardia,Italy,2020-06-22 04:33:20,92968.0,16570.0,62555.0,45.46679409,9.190347404,,,13843.0,"Lombardia, Italy",924.0824628892944,17.823337062214954
Marche,Italy,2020-06-22 04:33:20,6768.0,994.0,5247.0,43.61675973,13.5188753,,,527.0,"Marche, Italy",443.7244266756529,14.68676122931442
Molise,Italy,2020-06-22 04:33:20,441.0,23.0,378.0,41.55774754,14.65916051,,,40.0,"Molise, Italy",144.29825565986187,5.215419501133787
P.A. Bolzano,Italy,2020-06-22 04:33:20,2622.0,292.0,2255.0,46.49933453,11.35662422,,,75.0,"P.A. Bolzano, Italy",492.5627162711011,11.136536994660563
P.A. Trento,Italy,2020-06-22 04:33:20,4463.0,466.0,3944.0,46.06893511,11.12123097,,,53.0,"P.A. Trento, Italy",824.3168863983096,10.441407125252073
Piemonte,Italy,2020-06-22 04:33:20,31241.0,4051.0,25177.0,45.0732745,7.680687483,,,2013.0,"Piemonte, Italy",717.1278342743996,12.966934477129412
Puglia,Italy,2020-06-22 04:33:20,4527.0,540.0,3765.0,41.12559576,16.86736689,,,222.0,"Puglia, Italy",112.35890915309379,11.928429423459244
Sardegna,Italy,2020-06-22 04:33:20,1369.0,132.0,1209.0,39.21531192,9.110616306,,,28.0,"Sardegna, Italy",83.4964329518764,9.642074506939373
Sicilia,Italy,2020-06-22 04:33:20,3072.0,280.0,2651.0,38.11569725,13.362356699999998,,,141.0,"Sicilia, Italy",61.44133942119938,9.114583333333334
Toscana,Italy,2020-06-22 04:33:20,10210.0,1095.0,8750.0,43.76923077,11.25588885,,,365.0,"Toscana, Italy",273.75288935315757,10.724779627815868
Umbria,Italy,2020-06-22 04:33:20,1438.0,78.0,1345.0,43.10675841,12.38824698,,,15.0,"Umbria, Italy",163.03577603555496,5.4242002781641165
Valle d'Aosta,Italy,2020-06-22 04:33:20,1193.0,146.0,1042.0,45.73750286,7.320149366,,,5.0,"Valle d'Aosta, Italy",949.3419063231104,12.238055322715844
Veneto,Italy,2020-06-22 04:33:20,19245.0,2002.0,16660.0,45.43490485,12.33845213,,,583.0,"Veneto, Italy",392.2864398329017,10.402702000519616
Abruzzo,Italy,2020-06-23 04:33:22,3282.0,460.0,2428.0,42.35122196,13.39843823,,,394.0,"Abruzzo, Italy",250.2325439546196,14.015843997562461
Basilicata,Italy,2020-06-23 04:33:22,401.0,27.0,366.0,40.63947052,15.80514834,,,8.0,"Basilicata, Italy",71.24215403584138,6.733167082294265
Calabria,Italy,2020-06-23 04:33:22,1174.0,97.0,1044.0,38.90597598,16.59440194,,,33.0,"Calabria, Italy",60.293837445965366,8.262350936967632
Campania,Italy,2020-06-23 04:33:22,4624.0,431.0,4060.0,40.83956555,14.25084984,,,133.0,"Campania, Italy",79.70088725840668,9.320934256055363
Emilia-Romagna,Italy,2020-06-23 04:33:22,28243.0,4235.0,22854.0,44.49436681,11.3417208,,,1154.0,"Emilia-Romagna, Italy",633.3253877080205,14.994865984491732
Friuli Venezia Giulia,Italy,2020-06-23 04:33:22,3305.0,344.0,2889.0,45.6494354,13.76813649,,,72.0,"Friuli Venezia Giulia, Italy",271.96721581277467,10.408472012102877
Lazio,Italy,2020-06-23 04:33:22,8025.0,830.0,6250.0,41.89277044,12.48366722,,,945.0,"Lazio, Italy",136.5009026919509,10.342679127725855
Liguria,Italy,2020-06-23 04:33:22,9935.0,1552.0,8133.0,44.41149315,8.9326992,,,250.0,"Liguria, Italy",640.7031935200949,15.621540010065427
Lombardia,Italy,2020-06-23 04:33:22,93111.0,16573.0,62900.0,45.46679409,9.190347404,,,13638.0,"Lombardia, Italy",925.5038529610736,17.79918591788296
Marche,Italy,2020-06-23 04:33:22,6774.0,994.0,5275.0,43.61675973,13.5188753,,,505.0,"Marche, Italy",444.11779939433717,14.673752583407145
Molise,Italy,2020-06-23 04:33:22,444.0,23.0,378.0,41.55774754,14.65916051,,,43.0,"Molise, Italy",145.27987644666362,5.180180180180179
P.A. Bolzano,Italy,2020-06-23 04:33:22,2633.0,292.0,2252.0,46.49933453,11.35662422,,,89.0,"P.A. Bolzano, Italy",494.62915024477854,11.090011393847325
P.A. Trento,Italy,2020-06-23 04:33:22,4464.0,466.0,3945.0,46.06893511,11.12123097,,,53.0,"P.A. Trento, Italy",824.5015865745136,10.439068100358424
Piemonte,Italy,2020-06-23 04:33:22,31248.0,4055.0,25223.0,45.0732745,7.680687483,,,1970.0,"Piemonte, Italy",717.2885171859557,12.976830517153099
Puglia,Italy,2020-06-23 04:33:22,4527.0,540.0,3769.0,41.12559576,16.86736689,,,218.0,"Puglia, Italy",112.35890915309379,11.928429423459244
Sardegna,Italy,2020-06-23 04:33:22,1369.0,132.0,1209.0,39.21531192,9.110616306,,,28.0,"Sardegna, Italy",83.4964329518764,9.642074506939373
Sicilia,Italy,2020-06-23 04:33:22,3072.0,280.0,2651.0,38.11569725,13.362356699999998,,,141.0,"Sicilia, Italy",61.44133942119938,9.114583333333334
Toscana,Italy,2020-06-23 04:33:22,10211.0,1099.0,8752.0,43.76923077,11.25588885,,,360.0,"Toscana, Italy",273.7797015852196,10.762902751934188
Umbria,Italy,2020-06-23 04:33:22,1438.0,78.0,1347.0,43.10675841,12.38824698,,,13.0,"Umbria, Italy",163.03577603555496,5.4242002781641165
Valle d'Aosta,Italy,2020-06-23 04:33:22,1193.0,146.0,1042.0,45.73750286,7.320149366,,,5.0,"Valle d'Aosta, Italy",949.3419063231104,12.238055322715844
Veneto,Italy,2020-06-23 04:33:22,19247.0,2003.0,16659.0,45.43490485,12.33845213,,,585.0,"Veneto, Italy",392.3272074546042,10.406816646750142
Abruzzo,Italy,2020-06-24 04:33:28,3282.0,460.0,2431.0,42.35122196,13.39843823,,,391.0,"Abruzzo, Italy",250.2325439546196,14.015843997562461
Basilicata,Italy,2020-06-24 04:33:28,401.0,27.0,366.0,40.63947052,15.80514834,,,8.0,"Basilicata, Italy",71.24215403584138,6.733167082294265
Calabria,Italy,2020-06-24 04:33:28,1175.0,97.0,1050.0,38.90597598,16.59440194,,,28.0,"Calabria, Italy",60.34519505878136,8.25531914893617
Campania,Italy,2020-06-24 04:33:28,4634.0,431.0,4062.0,40.83956555,14.25084984,,,141.0,"Campania, Italy",79.87325076891362,9.300820025895556
Emilia-Romagna,Italy,2020-06-24 04:33:28,28260.0,4236.0,22935.0,44.49436681,11.3417208,,,1089.0,"Emilia-Romagna, Italy",633.7065983298041,14.989384288747347
Friuli Venezia Giulia,Italy,2020-06-24 04:33:28,3305.0,344.0,2890.0,45.6494354,13.76813649,,,71.0,"Friuli Venezia Giulia, Italy",271.96721581277467,10.408472012102877
Lazio,Italy,2020-06-24 04:33:28,8033.0,832.0,6315.0,41.89277044,12.48366722,,,886.0,"Lazio, Italy",136.63697835818584,10.357276235528444
Liguria,Italy,2020-06-24 04:33:28,9939.0,1553.0,8131.0,44.41149315,8.9326992,,,255.0,"Liguria, Italy",640.9611515245318,15.625314417949493
Lombardia,Italy,2020-06-24 04:33:28,93173.0,16579.0,63691.0,45.46679409,9.190347404,,,12903.0,"Lombardia, Italy",926.1201199852015,17.79378146029429
Marche,Italy,2020-06-24 04:33:28,6775.0,994.0,5288.0,43.61675973,13.5188753,,,493.0,"Marche, Italy",444.1833615141178,14.671586715867159
Molise,Italy,2020-06-24 04:33:28,444.0,23.0,378.0,41.55774754,14.65916051,,,43.0,"Molise, Italy",145.27987644666362,5.180180180180179
P.A. Bolzano,Italy,2020-06-24 04:33:28,2633.0,292.0,2252.0,46.49933453,11.35662422,,,89.0,"P.A. Bolzano, Italy",494.62915024477854,11.090011393847325
P.A. Trento,Italy,2020-06-24 04:33:28,4465.0,466.0,3948.0,46.06893511,11.12123097,,,51.0,"P.A. Trento, Italy",824.6862867507176,10.436730123180293
Piemonte,Italy,2020-06-24 04:33:28,31254.0,4059.0,25325.0,45.0732745,7.680687483,,,1870.0,"Piemonte, Italy",717.4262453958607,12.987137646381266
Puglia,Italy,2020-06-24 04:33:28,4529.0,542.0,3797.0,41.12559576,16.86736689,,,190.0,"Puglia, Italy",112.40854860931341,11.967321704570544
Sardegna,Italy,2020-06-24 04:33:28,1360.0,132.0,1213.0,39.21531192,9.110616306,,,15.0,"Sardegna, Italy",82.94751556943164,9.705882352941176
Sicilia,Italy,2020-06-24 04:33:28,3073.0,280.0,2661.0,38.11569725,13.362356699999998,,,132.0,"Sicilia, Italy",61.461339857208884,9.111617312072893
Toscana,Italy,2020-06-24 04:33:28,10217.0,1100.0,8780.0,43.76923077,11.25588885,,,337.0,"Toscana, Italy",273.9405749775917,10.766369775863755
Umbria,Italy,2020-06-24 04:33:28,1438.0,78.0,1348.0,43.10675841,12.38824698,,,12.0,"Umbria, Italy",163.03577603555496,5.4242002781641165
Valle d'Aosta,Italy,2020-06-24 04:33:28,1193.0,146.0,1042.0,45.73750286,7.320149366,,,5.0,"Valle d'Aosta, Italy",949.3419063231104,12.238055322715844
Veneto,Italy,2020-06-24 04:33:28,19250.0,2004.0,16682.0,45.43490485,12.33845213,,,564.0,"Veneto, Italy",392.38835888715806,10.410389610389613
Abruzzo,Italy,2020-06-25 05:26:54,3283.0,461.0,2444.0,42.35122196,13.39843823,,,378.0,"Abruzzo, Italy",250.30878787416702,14.042034724337494
Basilicata,Italy,2020-06-25 05:26:54,401.0,27.0,367.0,40.63947052,15.80514834,,,7.0,"Basilicata, Italy",71.24215403584138,6.733167082294265
Calabria,Italy,2020-06-25 05:26:54,1175.0,97.0,1050.0,38.90597598,16.59440194,,,28.0,"Calabria, Italy",60.34519505878136,8.25531914893617
Campania,Italy,2020-06-25 05:26:54,4645.0,431.0,4066.0,40.83956555,14.25084984,,,148.0,"Campania, Italy",80.06285063047125,9.278794402583424
Emilia-Romagna,Italy,2020-06-25 05:26:54,28304.0,4245.0,22985.0,44.49436681,11.3417208,,,1074.0,"Emilia-Romagna, Italy",634.6932611155972,14.997880158281514
Friuli Venezia Giulia,Italy,2020-06-25 05:26:54,3305.0,344.0,2904.0,45.6494354,13.76813649,,,57.0,"Friuli Venezia Giulia, Italy",271.96721581277467,10.408472012102877
Lazio,Italy,2020-06-25 05:26:54,8039.0,833.0,6337.0,41.89277044,12.48366722,,,869.0,"Lazio, Italy",136.73903510786207,10.361985321557409
Liguria,Italy,2020-06-25 05:26:54,9940.0,1555.0,8124.0,44.41149315,8.9326992,,,261.0,"Liguria, Italy",641.025641025641,15.643863179074447
Lombardia,Italy,2020-06-25 05:26:54,93261.0,16586.0,64448.0,45.46679409,9.190347404,,,12227.0,"Lombardia, Italy",926.994821567835,17.784497271099386
Marche,Italy,2020-06-25 05:26:54,6779.0,994.0,5314.0,43.61675973,13.5188753,,,471.0,"Marche, Italy",444.44560999324057,14.662929635639474
Molise,Italy,2020-06-25 05:26:54,444.0,23.0,378.0,41.55774754,14.65916051,,,43.0,"Molise, Italy",145.27987644666362,5.180180180180179
P.A. Bolzano,Italy,2020-06-25 05:26:54,2634.0,292.0,2252.0,46.49933453,11.35662422,,,90.0,"P.A. Bolzano, Italy",494.81700787874917,11.08580106302202
P.A. Trento,Italy,2020-06-25 05:26:54,4852.0,405.0,4395.0,46.06893511,11.12123097,,,52.0,"P.A. Trento, Italy",896.1652549416533,8.347073371805443
Piemonte,Italy,2020-06-25 05:26:54,31276.0,4066.0,25480.0,45.0732745,7.680687483,,,1730.0,"Piemonte, Italy",717.9312488321796,13.000383680777595
Puglia,Italy,2020-06-25 05:26:54,4529.0,543.0,3809.0,41.12559576,16.86736689,,,177.0,"Puglia, Italy",112.40854860931341,11.989401633914774
Sardegna,Italy,2020-06-25 05:26:54,1361.0,132.0,1214.0,39.21531192,9.110616306,,,15.0,"Sardegna, Italy",83.0085063897033,9.698750918442322
Sicilia,Italy,2020-06-25 05:26:54,3074.0,280.0,2662.0,38.11569725,13.362356699999998,,,132.0,"Sicilia, Italy",61.4813402932184,9.108653220559532
Toscana,Italy,2020-06-25 05:26:54,10222.0,1101.0,8791.0,43.76923077,11.25588885,,,330.0,"Toscana, Italy",274.07463613790173,10.77088632361573
Umbria,Italy,2020-06-25 05:26:54,1439.0,79.0,1349.0,43.10675841,12.38824698,,,11.0,"Umbria, Italy",163.1491527921861,5.4899235580264065
Valle d'Aosta,Italy,2020-06-25 05:26:54,1194.0,146.0,1042.0,45.73750286,7.320149366,,,6.0,"Valle d'Aosta, Italy",950.1376665128197,12.227805695142381
Veneto,Italy,2020-06-25 05:26:54,19253.0,2004.0,16700.0,45.43490485,12.33845213,,,549.0,"Veneto, Italy",392.44951031971186,10.408767464810678
Abruzzo,Italy,2020-06-26 04:33:43,3284.0,461.0,2452.0,42.35122196,13.39843823,,,371.0,"Abruzzo, Italy",250.3850317937145,14.037758830694274
Basilicata,Italy,2020-06-26 04:33:43,401.0,27.0,367.0,40.63947052,15.80514834,,,7.0,"Basilicata, Italy",71.24215403584138,6.733167082294265
Calabria,Italy,2020-06-26 04:33:43,1175.0,97.0,1050.0,38.90597598,16.59440194,,,28.0,"Calabria, Italy",60.34519505878136,8.25531914893617
Campania,Italy,2020-06-26 04:33:43,4662.0,431.0,4067.0,40.83956555,14.25084984,,,164.0,"Campania, Italy",80.35586859833303,9.244959244959245
Emilia-Romagna,Italy,2020-06-26 04:33:43,28351.0,4249.0,23034.0,44.49436681,11.3417208,,,1068.0,"Emilia-Romagna, Italy",635.7471963640578,14.987125674579381
Friuli Venezia Giulia,Italy,2020-06-26 04:33:43,3305.0,345.0,2907.0,45.6494354,13.76813649,,,53.0,"Friuli Venezia Giulia, Italy",271.96721581277467,10.43872919818457
Lazio,Italy,2020-06-26 04:33:43,8051.0,835.0,6354.0,41.89277044,12.48366722,,,862.0,"Lazio, Italy",136.94314860721454,10.371382436964351
Liguria,Italy,2020-06-26 04:33:43,9954.0,1556.0,8139.0,44.41149315,8.9326992,,,259.0,"Liguria, Italy",641.9284940411701,15.631906771147277
Lombardia,Italy,2020-06-26 04:33:43,93431.0,16608.0,64831.0,45.46679409,9.190347404,,,11992.0,"Lombardia, Italy",928.6845859888311,17.77568472990763
Marche,Italy,2020-06-26 04:33:43,6781.0,991.0,5330.0,43.61675973,13.5188753,,,460.0,"Marche, Italy",444.57673423280187,14.614363663176524
Molise,Italy,2020-06-26 04:33:43,444.0,23.0,385.0,41.55774754,14.65916051,,,36.0,"Molise, Italy",145.27987644666362,5.180180180180179
P.A. Bolzano,Italy,2020-06-26 04:33:43,2634.0,292.0,2255.0,46.49933453,11.35662422,,,87.0,"P.A. Bolzano, Italy",494.81700787874917,11.08580106302202
P.A. Trento,Italy,2020-06-26 04:33:43,4855.0,405.0,4398.0,46.06893511,11.12123097,,,52.0,"P.A. Trento, Italy",896.7193554702652,8.341915550978372
Piemonte,Italy,2020-06-26 04:33:43,31296.0,4071.0,25544.0,45.0732745,7.680687483,,,1681.0,"Piemonte, Italy",718.3903428651967,13.008052147239265
Puglia,Italy,2020-06-26 04:33:43,4530.0,543.0,3814.0,41.12559576,16.86736689,,,173.0,"Puglia, Italy",112.4333683374232,11.986754966887418
Sardegna,Italy,2020-06-26 04:33:43,1362.0,132.0,1216.0,39.21531192,9.110616306,,,14.0,"Sardegna, Italy",83.06949720997494,9.691629955947137
Sicilia,Italy,2020-06-26 04:33:43,3076.0,280.0,2666.0,38.11569725,13.362356699999998,,,130.0,"Sicilia, Italy",61.521341165237395,9.102730819245776
Toscana,Italy,2020-06-26 04:33:43,10224.0,1101.0,8799.0,43.76923077,11.25588885,,,324.0,"Toscana, Italy",274.12826060202576,10.768779342723004
Umbria,Italy,2020-06-26 04:33:43,1439.0,79.0,1350.0,43.10675841,12.38824698,,,10.0,"Umbria, Italy",163.1491527921861,5.4899235580264065
Valle d'Aosta,Italy,2020-06-26 04:33:43,1194.0,146.0,1043.0,45.73750286,7.320149366,,,5.0,"Valle d'Aosta, Italy",950.1376665128197,12.227805695142381
Veneto,Italy,2020-06-26 04:33:43,19257.0,2006.0,16724.0,45.43490485,12.33845213,,,527.0,"Veneto, Italy",392.53104556311706,10.416991223970504
Abruzzo,Italy,2020-06-27 04:33:35,3285.0,461.0,2466.0,42.35122196,13.39843823,,,358.0,"Abruzzo, Italy",250.46127571326187,14.033485540334857
Basilicata,Italy,2020-06-27 04:33:35,401.0,27.0,367.0,40.63947052,15.80514834,,,7.0,"Basilicata, Italy",71.24215403584138,6.733167082294265
Calabria,Italy,2020-06-27 04:33:35,1178.0,97.0,1051.0,38.90597598,16.59440194,,,30.0,"Calabria, Italy",60.49926789722931,8.234295415959254
Campania,Italy,2020-06-27 04:33:35,4665.0,431.0,4070.0,40.83956555,14.25084984,,,164.0,"Campania, Italy",80.40757765148511,9.239013933547696
Emilia-Romagna,Italy,2020-06-27 04:33:35,28393.0,4252.0,23097.0,44.49436681,11.3417208,,,1044.0,"Emilia-Romagna, Italy",636.6890108414059,14.975522135737682
Friuli Venezia Giulia,Italy,2020-06-27 04:33:35,3307.0,345.0,2914.0,45.6494354,13.76813649,,,48.0,"Friuli Venezia Giulia, Italy",272.131795065914,10.432416087087995
Lazio,Italy,2020-06-27 04:33:35,8064.0,836.0,6412.0,41.89277044,12.48366722,,,816.0,"Lazio, Italy",137.16427156484636,10.367063492063492
Liguria,Italy,2020-06-27 04:33:35,9958.0,1556.0,8138.0,44.41149315,8.9326992,,,264.0,"Liguria, Italy",642.186452045607,15.625627636071501
Lombardia,Italy,2020-06-27 04:33:35,93587.0,16624.0,65323.0,45.46679409,9.190347404,,,11640.0,"Lombardia, Italy",930.2351933398633,17.763150864970562
Marche,Italy,2020-06-27 04:33:35,6783.0,991.0,5385.0,43.61675973,13.5188753,,,407.0,"Marche, Italy",444.7078584723633,14.610054548135045
Molise,Italy,2020-06-27 04:33:35,445.0,23.0,393.0,41.55774754,14.65916051,,,29.0,"Molise, Italy",145.60708337559754,5.168539325842697
P.A. Bolzano,Italy,2020-06-27 04:33:35,2634.0,292.0,2257.0,46.49933453,11.35662422,,,85.0,"P.A. Bolzano, Italy",494.81700787874917,11.08580106302202
P.A. Trento,Italy,2020-06-27 04:33:35,4859.0,405.0,4402.0,46.06893511,11.12123097,,,52.0,"P.A. Trento, Italy",897.4581561750811,8.335048363860876
Piemonte,Italy,2020-06-27 04:33:35,31311.0,4077.0,25649.0,45.0732745,7.680687483,,,1585.0,"Piemonte, Italy",718.7346633899596,13.020983041103767
Puglia,Italy,2020-06-27 04:33:35,4531.0,543.0,3835.0,41.12559576,16.86736689,,,153.0,"Puglia, Italy",112.45818806553301,11.984109468108585
Sardegna,Italy,2020-06-27 04:33:35,1362.0,132.0,1218.0,39.21531192,9.110616306,,,12.0,"Sardegna, Italy",83.06949720997494,9.691629955947137
Sicilia,Italy,2020-06-27 04:33:35,3076.0,281.0,2666.0,38.11569725,13.362356699999998,,,129.0,"Sicilia, Italy",61.521341165237395,9.135240572171652
Toscana,Italy,2020-06-27 04:33:35,10226.0,1103.0,8809.0,43.76923077,11.25588885,,,314.0,"Toscana, Italy",274.18188506614985,10.786231175435166
Umbria,Italy,2020-06-27 04:33:35,1440.0,79.0,1351.0,43.10675841,12.38824698,,,10.0,"Umbria, Italy",163.26252954881718,5.486111111111112
Valle d'Aosta,Italy,2020-06-27 04:33:35,1194.0,146.0,1044.0,45.73750286,7.320149366,,,4.0,"Valle d'Aosta, Italy",950.1376665128197,12.227805695142381
Veneto,Italy,2020-06-27 04:33:35,19262.0,2007.0,16768.0,45.43490485,12.33845213,,,487.0,"Veneto, Italy",392.63296461737343,10.41947876648323
Abruzzo,Italy,2020-06-28 04:34:04,3285.0,461.0,2487.0,42.35122196,13.39843823,,,337.0,"Abruzzo, Italy",250.46127571326187,14.033485540334857
Basilicata,Italy,2020-06-28 04:34:04,401.0,27.0,367.0,40.63947052,15.80514834,,,7.0,"Basilicata, Italy",71.24215403584138,6.733167082294265
Calabria,Italy,2020-06-28 04:34:04,1179.0,97.0,1051.0,38.90597598,16.59440194,,,31.0,"Calabria, Italy",60.55062551004529,8.227311280746395
Campania,Italy,2020-06-28 04:34:04,4665.0,431.0,4071.0,40.83956555,14.25084984,,,163.0,"Campania, Italy",80.40757765148511,9.239013933547696
Emilia-Romagna,Italy,2020-06-28 04:34:04,28435.0,4252.0,23142.0,44.49436681,11.3417208,,,1041.0,"Emilia-Romagna, Italy",637.6308253187538,14.953402496922806
Friuli Venezia Giulia,Italy,2020-06-28 04:34:04,3307.0,345.0,2920.0,45.6494354,13.76813649,,,42.0,"Friuli Venezia Giulia, Italy",272.131795065914,10.432416087087995
Lazio,Italy,2020-06-28 04:34:04,8082.0,837.0,6418.0,41.89277044,12.48366722,,,827.0,"Lazio, Italy",137.47044181387506,10.356347438752783
Liguria,Italy,2020-06-28 04:34:04,9963.0,1557.0,8138.0,44.41149315,8.9326992,,,268.0,"Liguria, Italy",642.508899551153,15.627822944896117
Lombardia,Italy,2020-06-28 04:34:04,93664.0,16626.0,66046.0,45.46679409,9.190347404,,,10992.0,"Lombardia, Italy",931.0005572246672,17.750683293474548
Marche,Italy,2020-06-28 04:34:04,6785.0,991.0,5437.0,43.61675973,13.5188753,,,357.0,"Marche, Italy",444.8389827119246,14.605747973470892
Molise,Italy,2020-06-28 04:34:04,445.0,23.0,396.0,41.55774754,14.65916051,,,26.0,"Molise, Italy",145.60708337559754,5.168539325842697
P.A. Bolzano,Italy,2020-06-28 04:34:04,2636.0,292.0,2257.0,46.49933453,11.35662422,,,87.0,"P.A. Bolzano, Italy",495.1927231466905,11.077389984825492
P.A. Trento,Italy,2020-06-28 04:34:04,4860.0,405.0,4404.0,46.06893511,11.12123097,,,51.0,"P.A. Trento, Italy",897.642856351285,8.333333333333334
Piemonte,Italy,2020-06-28 04:34:04,31322.0,4080.0,25739.0,45.0732745,7.680687483,,,1503.0,"Piemonte, Italy",718.9871651081189,13.025988123363769
Puglia,Italy,2020-06-28 04:34:04,4531.0,543.0,3841.0,41.12559576,16.86736689,,,147.0,"Puglia, Italy",112.45818806553301,11.984109468108585
Sardegna,Italy,2020-06-28 04:34:04,1363.0,132.0,1218.0,39.21531192,9.110616306,,,13.0,"Sardegna, Italy",83.13048803024657,9.684519442406456
Sicilia,Italy,2020-06-28 04:34:04,3077.0,281.0,2666.0,38.11569725,13.362356699999998,,,130.0,"Sicilia, Italy",61.5413416012469,9.13227169320767
Toscana,Italy,2020-06-28 04:34:04,10238.0,1103.0,8817.0,43.76923077,11.25588885,,,318.0,"Toscana, Italy",274.50363185089395,10.773588591521778
Umbria,Italy,2020-06-28 04:34:04,1440.0,80.0,1350.0,43.10675841,12.38824698,,,10.0,"Umbria, Italy",163.26252954881718,5.5555555555555545
Valle d'Aosta,Italy,2020-06-28 04:34:04,1194.0,146.0,1044.0,45.73750286,7.320149366,,,4.0,"Valle d'Aosta, Italy",950.1376665128197,12.227805695142381
Veneto,Italy,2020-06-28 04:34:04,19264.0,2007.0,16775.0,45.43490485,12.33845213,,,482.0,"Veneto, Italy",392.673732239076,10.418397009966778
Abruzzo,Italy,2020-06-29 04:33:44,3286.0,462.0,2540.0,42.35122196,13.39843823,,,284.0,"Abruzzo, Italy",250.5375196328093,14.059646987218507
Basilicata,Italy,2020-06-29 04:33:44,401.0,27.0,372.0,40.63947052,15.80514834,,,2.0,"Basilicata, Italy",71.24215403584138,6.733167082294265
Calabria,Italy,2020-06-29 04:33:44,1180.0,97.0,1057.0,38.90597598,16.59440194,,,26.0,"Calabria, Italy",60.60198312286128,8.220338983050848
Campania,Italy,2020-06-29 04:33:44,4665.0,431.0,4071.0,40.83956555,14.25084984,,,163.0,"Campania, Italy",80.40757765148511,9.239013933547696
Emilia-Romagna,Italy,2020-06-29 04:33:44,28456.0,4253.0,23161.0,44.49436681,11.3417208,,,1042.0,"Emilia-Romagna, Italy",638.1017325574278,14.945881360697214
Friuli Venezia Giulia,Italy,2020-06-29 04:33:44,3308.0,345.0,2925.0,45.6494354,13.76813649,,,38.0,"Friuli Venezia Giulia, Italy",272.21408469248365,10.429262394195886
Lazio,Italy,2020-06-29 04:33:44,8096.0,837.0,6418.0,41.89277044,12.48366722,,,841.0,"Lazio, Italy",137.70857422978622,10.338438735177863
Liguria,Italy,2020-06-29 04:33:44,9967.0,1558.0,8137.0,44.41149315,8.9326992,,,272.0,"Liguria, Italy",642.7668575555899,15.631584227952242
Lombardia,Italy,2020-06-29 04:33:44,93761.0,16639.0,66175.0,45.46679409,9.190347404,,,10947.0,"Lombardia, Italy",931.9647169237063,17.74618444769147
Marche,Italy,2020-06-29 04:33:44,6785.0,991.0,5474.0,43.61675973,13.5188753,,,320.0,"Marche, Italy",444.8389827119246,14.605747973470892
Molise,Italy,2020-06-29 04:33:44,445.0,23.0,396.0,41.55774754,14.65916051,,,26.0,"Molise, Italy",145.60708337559754,5.168539325842697
P.A. Bolzano,Italy,2020-06-29 04:33:44,2637.0,292.0,2260.0,46.49933453,11.35662422,,,85.0,"P.A. Bolzano, Italy",495.38058078066115,11.073189230185816
P.A. Trento,Italy,2020-06-29 04:33:44,4863.0,405.0,4404.0,46.06893511,11.12123097,,,54.0,"P.A. Trento, Italy",898.1969568798969,8.328192473781616
Piemonte,Italy,2020-06-29 04:33:44,31336.0,4085.0,25756.0,45.0732745,7.680687483,,,1495.0,"Piemonte, Italy",719.308530931231,13.036124585141689
Puglia,Italy,2020-06-29 04:33:44,4531.0,543.0,3842.0,41.12559576,16.86736689,,,146.0,"Puglia, Italy",112.45818806553301,11.984109468108585
Sardegna,Italy,2020-06-29 04:33:44,1364.0,132.0,1218.0,39.21531192,9.110616306,,,14.0,"Sardegna, Italy",83.19147885051821,9.677419354838712
Sicilia,Italy,2020-06-29 04:33:44,3077.0,281.0,2666.0,38.11569725,13.362356699999998,,,130.0,"Sicilia, Italy",61.5413416012469,9.13227169320767
Toscana,Italy,2020-06-29 04:33:44,10243.0,1103.0,8817.0,43.76923077,11.25588885,,,323.0,"Toscana, Italy",274.637693011204,10.768329590940157
