AnzahlFall,FID,Meldedatum,NeuerFall
1.0,11526532.0,2020-04-28 02:00:00,0.0
2.0,11527228.0,2020-04-28 02:00:00,0.0
2.0,11527576.0,2020-04-28 02:00:00,0.0
1.0,11527924.0,2020-04-28 02:00:00,0.0
1.0,11528272.0,2020-04-28 02:00:00,0.0
37.0,11529664.0,2020-04-28 02:00:00,0.0
6.0,11530012.0,2020-04-28 02:00:00,0.0
16.0,11530360.0,2020-04-28 02:00:00,0.0
21.0,11530708.0,2020-04-28 02:00:00,0.0
7.0,11531404.0,2020-04-28 02:00:00,0.0
10.0,11531752.0,2020-04-28 02:00:00,0.0
1.0,11532100.0,2020-04-28 02:00:00,0.0
2.0,11532448.0,2020-04-28 02:00:00,0.0
3.0,11532796.0,2020-04-28 02:00:00,0.0
2.0,11533144.0,2020-04-28 02:00:00,0.0
8.0,11533492.0,2020-04-28 02:00:00,0.0
9.0,11533840.0,2020-04-28 02:00:00,0.0
17.0,11534188.0,2020-04-28 02:00:00,0.0
11.0,11534536.0,2020-04-28 02:00:00,0.0
4.0,11534884.0,2020-04-28 02:00:00,0.0
4.0,11535232.0,2020-04-28 02:00:00,0.0
7.0,11535580.0,2020-04-28 02:00:00,0.0
9.0,11535928.0,2020-04-28 02:00:00,0.0
3.0,11536276.0,2020-04-28 02:00:00,0.0
9.0,11536624.0,2020-04-28 02:00:00,0.0
1.0,11536972.0,2020-04-28 02:00:00,0.0
8.0,11537320.0,2020-04-28 02:00:00,0.0
5.0,11537668.0,2020-04-28 02:00:00,0.0
4.0,11538016.0,2020-04-28 02:00:00,0.0
1.0,11538364.0,2020-04-28 02:00:00,0.0
8.0,11539060.0,2020-04-28 02:00:00,0.0
2.0,11539408.0,2020-04-28 02:00:00,0.0
3.0,11539756.0,2020-04-28 02:00:00,0.0
1.0,11540104.0,2020-04-28 02:00:00,0.0
2.0,11540452.0,2020-04-28 02:00:00,0.0
3.0,11540800.0,2020-04-28 02:00:00,0.0
9.0,11541148.0,2020-04-28 02:00:00,0.0
9.0,11541496.0,2020-04-28 02:00:00,0.0
5.0,11541844.0,2020-04-28 02:00:00,0.0
1.0,11542540.0,2020-04-28 02:00:00,0.0
2.0,11542888.0,2020-04-28 02:00:00,0.0
3.0,11543236.0,2020-04-28 02:00:00,0.0
2.0,11543584.0,2020-04-28 02:00:00,0.0
3.0,11543932.0,2020-04-28 02:00:00,0.0
1.0,11544280.0,2020-04-28 02:00:00,0.0
2.0,11544628.0,2020-04-28 02:00:00,0.0
6.0,11544976.0,2020-04-28 02:00:00,0.0
2.0,11545324.0,2020-04-28 02:00:00,0.0
3.0,11545672.0,2020-04-28 02:00:00,0.0
3.0,11546368.0,2020-04-28 02:00:00,0.0
6.0,11546716.0,2020-04-28 02:00:00,0.0
12.0,11547064.0,2020-04-28 02:00:00,0.0
2.0,11547412.0,2020-04-28 02:00:00,0.0
1.0,11547760.0,2020-04-28 02:00:00,0.0
2.0,11548108.0,2020-04-28 02:00:00,0.0
8.0,11548456.0,2020-04-28 02:00:00,0.0
2.0,11548804.0,2020-04-28 02:00:00,0.0
15.0,11549152.0,2020-04-28 02:00:00,0.0
7.0,11549500.0,2020-04-28 02:00:00,0.0
9.0,11549848.0,2020-04-28 02:00:00,0.0
3.0,11550196.0,2020-04-28 02:00:00,0.0
1.0,11550544.0,2020-04-28 02:00:00,0.0
9.0,11550892.0,2020-04-28 02:00:00,0.0
16.0,11551588.0,2020-04-28 02:00:00,0.0
5.0,11551936.0,2020-04-28 02:00:00,0.0
20.0,11552284.0,2020-04-28 02:00:00,0.0
6.0,11552632.0,2020-04-28 02:00:00,0.0
3.0,11552980.0,2020-04-28 02:00:00,0.0
1.0,11553328.0,2020-04-28 02:00:00,0.0
2.0,11553676.0,2020-04-28 02:00:00,0.0
1.0,11554024.0,2020-04-28 02:00:00,0.0
3.0,11554372.0,2020-04-28 02:00:00,0.0
1.0,11554720.0,2020-04-28 02:00:00,0.0
1.0,11555068.0,2020-04-28 02:00:00,0.0
18.0,11555416.0,2020-04-28 02:00:00,0.0
6.0,11556460.0,2020-04-28 02:00:00,0.0
9.0,11556808.0,2020-04-28 02:00:00,0.0
1.0,11557504.0,2020-04-28 02:00:00,0.0
3.0,11558200.0,2020-04-28 02:00:00,0.0
1.0,11559244.0,2020-04-28 02:00:00,0.0
1.0,11562376.0,2020-04-28 02:00:00,0.0
1.0,11563072.0,2020-04-28 02:00:00,0.0
1.0,11563768.0,2020-04-28 02:00:00,0.0
7.0,11564812.0,2020-04-28 02:00:00,0.0
1.0,11565856.0,2020-04-28 02:00:00,0.0
1.0,11566204.0,2020-04-28 02:00:00,0.0
8.0,11566900.0,2020-04-28 02:00:00,0.0
2.0,11567248.0,2020-04-28 02:00:00,0.0
2.0,11567596.0,2020-04-28 02:00:00,0.0
1.0,11567944.0,2020-04-28 02:00:00,0.0
2.0,11569336.0,2020-04-28 02:00:00,0.0
3.0,11570380.0,2020-04-28 02:00:00,0.0
1.0,11570728.0,2020-04-28 02:00:00,0.0
13.0,11571076.0,2020-04-28 02:00:00,0.0
2.0,11571424.0,2020-04-28 02:00:00,0.0
9.0,11571772.0,2020-04-28 02:00:00,0.0
15.0,11572120.0,2020-04-28 02:00:00,0.0
2.0,11572468.0,2020-04-28 02:00:00,0.0
2.0,11572816.0,2020-04-28 02:00:00,0.0
4.0,11573512.0,2020-04-28 02:00:00,0.0
3.0,11573860.0,2020-04-28 02:00:00,0.0
1.0,11574208.0,2020-04-28 02:00:00,0.0
15.0,11574556.0,2020-04-28 02:00:00,0.0
5.0,11575252.0,2020-04-28 02:00:00,0.0
3.0,11575600.0,2020-04-28 02:00:00,0.0
1.0,11575948.0,2020-04-28 02:00:00,0.0
2.0,11576296.0,2020-04-28 02:00:00,0.0
4.0,11576644.0,2020-04-28 02:00:00,0.0
5.0,11576992.0,2020-04-28 02:00:00,0.0
2.0,11577340.0,2020-04-28 02:00:00,0.0
2.0,11577688.0,2020-04-28 02:00:00,0.0
4.0,11578036.0,2020-04-28 02:00:00,0.0
2.0,11578384.0,2020-04-28 02:00:00,0.0
1.0,11578732.0,2020-04-28 02:00:00,0.0
2.0,11579080.0,2020-04-28 02:00:00,0.0
9.0,11579428.0,2020-04-28 02:00:00,0.0
15.0,11580124.0,2020-04-28 02:00:00,0.0
6.0,11580472.0,2020-04-28 02:00:00,0.0
9.0,11580820.0,2020-04-28 02:00:00,0.0
2.0,11581168.0,2020-04-28 02:00:00,0.0
4.0,11581516.0,2020-04-28 02:00:00,0.0
5.0,11581864.0,2020-04-28 02:00:00,0.0
9.0,11582560.0,2020-04-28 02:00:00,0.0
3.0,11582908.0,2020-04-28 02:00:00,0.0
1.0,11583256.0,2020-04-28 02:00:00,0.0
1.0,11583952.0,2020-04-28 02:00:00,0.0
12.0,11584300.0,2020-04-28 02:00:00,0.0
1.0,11584648.0,2020-04-28 02:00:00,0.0
2.0,11584996.0,2020-04-28 02:00:00,0.0
2.0,11585344.0,2020-04-28 02:00:00,0.0
3.0,11585692.0,2020-04-28 02:00:00,0.0
50.0,11586040.0,2020-04-28 02:00:00,0.0
7.0,11586388.0,2020-04-28 02:00:00,0.0
6.0,11586736.0,2020-04-28 02:00:00,0.0
1.0,11587084.0,2020-04-28 02:00:00,0.0
2.0,11587432.0,2020-04-28 02:00:00,0.0
7.0,11587780.0,2020-04-28 02:00:00,0.0
2.0,11588128.0,2020-04-28 02:00:00,0.0
1.0,11588476.0,2020-04-28 02:00:00,0.0
3.0,11588824.0,2020-04-28 02:00:00,0.0
3.0,11589172.0,2020-04-28 02:00:00,0.0
8.0,11589520.0,2020-04-28 02:00:00,0.0
1.0,11589868.0,2020-04-28 02:00:00,0.0
6.0,11590216.0,2020-04-28 02:00:00,0.0
4.0,11590564.0,2020-04-28 02:00:00,0.0
9.0,11590912.0,2020-04-28 02:00:00,0.0
12.0,11591260.0,2020-04-28 02:00:00,0.0
1.0,11591608.0,2020-04-28 02:00:00,0.0
5.0,11591956.0,2020-04-28 02:00:00,0.0
19.0,11592304.0,2020-04-28 02:00:00,0.0
1.0,11592652.0,2020-04-28 02:00:00,0.0
14.0,11593000.0,2020-04-28 02:00:00,0.0
3.0,11593696.0,2020-04-28 02:00:00,0.0
3.0,11594392.0,2020-04-28 02:00:00,0.0
4.0,11594740.0,2020-04-28 02:00:00,0.0
1.0,11595436.0,2020-04-28 02:00:00,0.0
7.0,11595784.0,2020-04-28 02:00:00,0.0
11.0,11596132.0,2020-04-28 02:00:00,0.0
11.0,11596480.0,2020-04-28 02:00:00,0.0
1.0,11596828.0,2020-04-28 02:00:00,0.0
3.0,11597176.0,2020-04-28 02:00:00,0.0
3.0,11598220.0,2020-04-28 02:00:00,0.0
10.0,11598568.0,2020-04-28 02:00:00,0.0
2.0,11598916.0,2020-04-28 02:00:00,0.0
3.0,11599264.0,2020-04-28 02:00:00,0.0
2.0,11599612.0,2020-04-28 02:00:00,0.0
6.0,11599960.0,2020-04-28 02:00:00,0.0
4.0,11600308.0,2020-04-28 02:00:00,0.0
5.0,11601004.0,2020-04-28 02:00:00,0.0
1.0,11601352.0,2020-04-28 02:00:00,0.0
3.0,11601700.0,2020-04-28 02:00:00,0.0
1.0,11602396.0,2020-04-28 02:00:00,0.0
1.0,11602744.0,2020-04-28 02:00:00,0.0
2.0,11603092.0,2020-04-28 02:00:00,0.0
3.0,11604136.0,2020-04-28 02:00:00,0.0
1.0,11604484.0,2020-04-28 02:00:00,0.0
10.0,11604832.0,2020-04-28 02:00:00,0.0
1.0,11605180.0,2020-04-28 02:00:00,0.0
1.0,11605528.0,2020-04-28 02:00:00,0.0
2.0,11605876.0,2020-04-28 02:00:00,0.0
7.0,11606224.0,2020-04-28 02:00:00,0.0
4.0,11606572.0,2020-04-28 02:00:00,0.0
14.0,11606920.0,2020-04-28 02:00:00,0.0
2.0,11607268.0,2020-04-28 02:00:00,0.0
7.0,11607616.0,2020-04-28 02:00:00,0.0
3.0,11608312.0,2020-04-28 02:00:00,0.0
1.0,11609356.0,2020-04-28 02:00:00,0.0
6.0,11609704.0,2020-04-28 02:00:00,0.0
4.0,11610400.0,2020-04-28 02:00:00,0.0
2.0,11610748.0,2020-04-28 02:00:00,0.0
2.0,11611096.0,2020-04-28 02:00:00,0.0
1.0,11611444.0,2020-04-28 02:00:00,0.0
6.0,11611792.0,2020-04-28 02:00:00,0.0
1.0,11612140.0,2020-04-28 02:00:00,0.0
4.0,11612488.0,2020-04-28 02:00:00,0.0
7.0,11612836.0,2020-04-28 02:00:00,0.0
4.0,11613532.0,2020-04-28 02:00:00,0.0
2.0,11613880.0,2020-04-28 02:00:00,0.0
3.0,11614576.0,2020-04-28 02:00:00,0.0
1.0,11615620.0,2020-04-28 02:00:00,0.0
4.0,11616316.0,2020-04-28 02:00:00,0.0
2.0,11616664.0,2020-04-28 02:00:00,0.0
2.0,11617708.0,2020-04-28 02:00:00,0.0
1.0,11618056.0,2020-04-28 02:00:00,0.0
2.0,11618404.0,2020-04-28 02:00:00,0.0
15.0,11619100.0,2020-04-28 02:00:00,0.0
2.0,11619796.0,2020-04-28 02:00:00,0.0
1.0,11620144.0,2020-04-28 02:00:00,0.0
1.0,11620492.0,2020-04-28 02:00:00,0.0
7.0,11621188.0,2020-04-28 02:00:00,0.0
3.0,11621536.0,2020-04-28 02:00:00,0.0
5.0,11621884.0,2020-04-28 02:00:00,0.0
4.0,11622232.0,2020-04-28 02:00:00,0.0
4.0,11622580.0,2020-04-28 02:00:00,0.0
12.0,11622928.0,2020-04-28 02:00:00,0.0
12.0,11623276.0,2020-04-28 02:00:00,0.0
6.0,11623624.0,2020-04-28 02:00:00,0.0
1.0,11623972.0,2020-04-28 02:00:00,0.0
8.0,11624320.0,2020-04-28 02:00:00,0.0
12.0,11624668.0,2020-04-28 02:00:00,0.0
5.0,11625016.0,2020-04-28 02:00:00,0.0
2.0,11626060.0,2020-04-28 02:00:00,0.0
10.0,11626408.0,2020-04-28 02:00:00,0.0
8.0,11626756.0,2020-04-28 02:00:00,0.0
17.0,11627104.0,2020-04-28 02:00:00,0.0
4.0,11628148.0,2020-04-28 02:00:00,0.0
3.0,11628496.0,2020-04-28 02:00:00,0.0
6.0,11629540.0,2020-04-28 02:00:00,0.0
15.0,11629888.0,2020-04-28 02:00:00,0.0
2.0,11630932.0,2020-04-28 02:00:00,0.0
2.0,11632672.0,2020-04-28 02:00:00,0.0
1.0,11633020.0,2020-04-28 02:00:00,0.0
3.0,11633368.0,2020-04-28 02:00:00,0.0
6.0,11633716.0,2020-04-28 02:00:00,0.0
1.0,11634064.0,2020-04-28 02:00:00,0.0
5.0,11635456.0,2020-04-28 02:00:00,0.0
8.0,11635804.0,2020-04-28 02:00:00,0.0
3.0,11636152.0,2020-04-28 02:00:00,0.0
3.0,11636500.0,2020-04-28 02:00:00,0.0
1.0,11636848.0,2020-04-28 02:00:00,0.0
3.0,11637544.0,2020-04-28 02:00:00,0.0
8.0,11637892.0,2020-04-28 02:00:00,0.0
1.0,11638240.0,2020-04-28 02:00:00,0.0
1.0,11638588.0,2020-04-28 02:00:00,0.0
1.0,11638936.0,2020-04-28 02:00:00,0.0
1.0,11639284.0,2020-04-28 02:00:00,0.0
1.0,11639632.0,2020-04-28 02:00:00,0.0
1.0,11639980.0,2020-04-28 02:00:00,0.0
5.0,11640676.0,2020-04-28 02:00:00,0.0
1.0,11641372.0,2020-04-28 02:00:00,0.0
1.0,11642764.0,2020-04-28 02:00:00,0.0
2.0,11643112.0,2020-04-28 02:00:00,0.0
8.0,11644156.0,2020-04-28 02:00:00,0.0
4.0,11645548.0,2020-04-28 02:00:00,0.0
10.0,11645896.0,2020-04-28 02:00:00,0.0
4.0,11646940.0,2020-04-28 02:00:00,0.0
1.0,11647288.0,2020-04-28 02:00:00,0.0
2.0,11647636.0,2020-04-28 02:00:00,0.0
19.0,11647984.0,2020-04-28 02:00:00,0.0
1.0,11649376.0,2020-04-28 02:00:00,0.0
10.0,11649724.0,2020-04-28 02:00:00,0.0
4.0,11650072.0,2020-04-28 02:00:00,0.0
1.0,11650768.0,2020-04-28 02:00:00,0.0
11.0,11651116.0,2020-04-28 02:00:00,0.0
2.0,11651464.0,2020-04-28 02:00:00,0.0
3.0,11508786.0,2020-04-29 02:00:00,0.0
3.0,11509134.0,2020-04-29 02:00:00,0.0
1.0,11509482.0,2020-04-29 02:00:00,0.0
1.0,11510874.0,2020-04-29 02:00:00,0.0
3.0,11511222.0,2020-04-29 02:00:00,0.0
1.0,11511570.0,2020-04-29 02:00:00,0.0
2.0,11511918.0,2020-04-29 02:00:00,0.0
2.0,11512614.0,2020-04-29 02:00:00,0.0
2.0,11513310.0,2020-04-29 02:00:00,0.0
42.0,11513658.0,2020-04-29 02:00:00,0.0
3.0,11514006.0,2020-04-29 02:00:00,0.0
1.0,11515050.0,2020-04-29 02:00:00,0.0
3.0,11515398.0,2020-04-29 02:00:00,0.0
4.0,11515746.0,2020-04-29 02:00:00,0.0
1.0,11516094.0,2020-04-29 02:00:00,0.0
1.0,11516442.0,2020-04-29 02:00:00,0.0
2.0,11516790.0,2020-04-29 02:00:00,0.0
14.0,11517138.0,2020-04-29 02:00:00,0.0
18.0,11517486.0,2020-04-29 02:00:00,0.0
1.0,11518182.0,2020-04-29 02:00:00,0.0
1.0,11518530.0,2020-04-29 02:00:00,0.0
9.0,11519922.0,2020-04-29 02:00:00,0.0
3.0,11520270.0,2020-04-29 02:00:00,0.0
4.0,11520618.0,2020-04-29 02:00:00,0.0
1.0,11520966.0,2020-04-29 02:00:00,0.0
1.0,11521662.0,2020-04-29 02:00:00,0.0
2.0,11522010.0,2020-04-29 02:00:00,0.0
1.0,11523402.0,2020-04-29 02:00:00,0.0
1.0,11524098.0,2020-04-29 02:00:00,0.0
1.0,11525142.0,2020-04-29 02:00:00,0.0
1.0,11525838.0,2020-04-29 02:00:00,0.0
3.0,11526534.0,2020-04-29 02:00:00,0.0
1.0,11526882.0,2020-04-29 02:00:00,0.0
1.0,11527230.0,2020-04-29 02:00:00,0.0
1.0,11527578.0,2020-04-29 02:00:00,0.0
1.0,11527926.0,2020-04-29 02:00:00,0.0
4.0,11528274.0,2020-04-29 02:00:00,0.0
1.0,11528622.0,2020-04-29 02:00:00,0.0
38.0,11529666.0,2020-04-29 02:00:00,0.0
4.0,11530014.0,2020-04-29 02:00:00,0.0
10.0,11530362.0,2020-04-29 02:00:00,0.0
18.0,11530710.0,2020-04-29 02:00:00,0.0
10.0,11531058.0,2020-04-29 02:00:00,0.0
11.0,11531406.0,2020-04-29 02:00:00,0.0
1.0,11531754.0,2020-04-29 02:00:00,0.0
1.0,11532450.0,2020-04-29 02:00:00,0.0
7.0,11533494.0,2020-04-29 02:00:00,0.0
5.0,11533842.0,2020-04-29 02:00:00,0.0
10.0,11534190.0,2020-04-29 02:00:00,0.0
6.0,11534538.0,2020-04-29 02:00:00,0.0
13.0,11534886.0,2020-04-29 02:00:00,0.0
8.0,11535234.0,2020-04-29 02:00:00,0.0
4.0,11535582.0,2020-04-29 02:00:00,0.0
13.0,11535930.0,2020-04-29 02:00:00,0.0
1.0,11536278.0,2020-04-29 02:00:00,0.0
12.0,11536626.0,2020-04-29 02:00:00,0.0
4.0,11536974.0,2020-04-29 02:00:00,0.0
1.0,11537322.0,2020-04-29 02:00:00,0.0
3.0,11537670.0,2020-04-29 02:00:00,0.0
5.0,11539062.0,2020-04-29 02:00:00,0.0
2.0,11539410.0,2020-04-29 02:00:00,0.0
2.0,11539758.0,2020-04-29 02:00:00,0.0
3.0,11540106.0,2020-04-29 02:00:00,0.0
2.0,11540454.0,2020-04-29 02:00:00,0.0
3.0,11540802.0,2020-04-29 02:00:00,0.0
7.0,11541498.0,2020-04-29 02:00:00,0.0
4.0,11541846.0,2020-04-29 02:00:00,0.0
3.0,11542194.0,2020-04-29 02:00:00,0.0
3.0,11542542.0,2020-04-29 02:00:00,0.0
4.0,11542890.0,2020-04-29 02:00:00,0.0
2.0,11543238.0,2020-04-29 02:00:00,0.0
3.0,11543586.0,2020-04-29 02:00:00,0.0
7.0,11543934.0,2020-04-29 02:00:00,0.0
1.0,11544282.0,2020-04-29 02:00:00,0.0
9.0,11544978.0,2020-04-29 02:00:00,0.0
4.0,11545326.0,2020-04-29 02:00:00,0.0
2.0,11545674.0,2020-04-29 02:00:00,0.0
11.0,11546022.0,2020-04-29 02:00:00,0.0
2.0,11546370.0,2020-04-29 02:00:00,0.0
10.0,11546718.0,2020-04-29 02:00:00,0.0
6.0,11547066.0,2020-04-29 02:00:00,0.0
7.0,11547414.0,2020-04-29 02:00:00,0.0
4.0,11547762.0,2020-04-29 02:00:00,0.0
1.0,11548110.0,2020-04-29 02:00:00,0.0
4.0,11548458.0,2020-04-29 02:00:00,0.0
1.0,11548806.0,2020-04-29 02:00:00,0.0
27.0,11549154.0,2020-04-29 02:00:00,0.0
2.0,11549502.0,2020-04-29 02:00:00,0.0
2.0,11549850.0,2020-04-29 02:00:00,0.0
5.0,11550198.0,2020-04-29 02:00:00,0.0
1.0,11550546.0,2020-04-29 02:00:00,0.0
9.0,11550894.0,2020-04-29 02:00:00,0.0
5.0,11551242.0,2020-04-29 02:00:00,0.0
9.0,11551590.0,2020-04-29 02:00:00,0.0
1.0,11551938.0,2020-04-29 02:00:00,0.0
7.0,11552286.0,2020-04-29 02:00:00,0.0
15.0,11552634.0,2020-04-29 02:00:00,0.0
4.0,11552982.0,2020-04-29 02:00:00,0.0
2.0,11553330.0,2020-04-29 02:00:00,0.0
4.0,11553678.0,2020-04-29 02:00:00,0.0
1.0,11554026.0,2020-04-29 02:00:00,0.0
1.0,11554374.0,2020-04-29 02:00:00,0.0
11.0,11555418.0,2020-04-29 02:00:00,0.0
5.0,11556462.0,2020-04-29 02:00:00,0.0
6.0,11556810.0,2020-04-29 02:00:00,0.0
4.0,11557506.0,2020-04-29 02:00:00,0.0
4.0,11557854.0,2020-04-29 02:00:00,0.0
3.0,11558202.0,2020-04-29 02:00:00,0.0
3.0,11558550.0,2020-04-29 02:00:00,0.0
1.0,11559594.0,2020-04-29 02:00:00,0.0
5.0,11559942.0,2020-04-29 02:00:00,0.0
1.0,11560638.0,2020-04-29 02:00:00,0.0
1.0,11561334.0,2020-04-29 02:00:00,0.0
1.0,11561682.0,2020-04-29 02:00:00,0.0
2.0,11562030.0,2020-04-29 02:00:00,0.0
1.0,11562378.0,2020-04-29 02:00:00,0.0
1.0,11562726.0,2020-04-29 02:00:00,0.0
7.0,11563074.0,2020-04-29 02:00:00,0.0
3.0,11564466.0,2020-04-29 02:00:00,0.0
6.0,11564814.0,2020-04-29 02:00:00,0.0
7.0,11565858.0,2020-04-29 02:00:00,0.0
3.0,11566206.0,2020-04-29 02:00:00,0.0
6.0,11566902.0,2020-04-29 02:00:00,0.0
1.0,11567250.0,2020-04-29 02:00:00,0.0
1.0,11568990.0,2020-04-29 02:00:00,0.0
3.0,11569686.0,2020-04-29 02:00:00,0.0
1.0,11570034.0,2020-04-29 02:00:00,0.0
9.0,11570382.0,2020-04-29 02:00:00,0.0
4.0,11570730.0,2020-04-29 02:00:00,0.0
9.0,11571078.0,2020-04-29 02:00:00,0.0
2.0,11571426.0,2020-04-29 02:00:00,0.0
12.0,11571774.0,2020-04-29 02:00:00,0.0
30.0,11572122.0,2020-04-29 02:00:00,0.0
2.0,11572470.0,2020-04-29 02:00:00,0.0
9.0,11572818.0,2020-04-29 02:00:00,0.0
2.0,11573166.0,2020-04-29 02:00:00,0.0
4.0,11573514.0,2020-04-29 02:00:00,0.0
2.0,11573862.0,2020-04-29 02:00:00,0.0
38.0,11574210.0,2020-04-29 02:00:00,0.0
2.0,11574558.0,2020-04-29 02:00:00,0.0
1.0,11574906.0,2020-04-29 02:00:00,0.0
6.0,11575254.0,2020-04-29 02:00:00,0.0
6.0,11575602.0,2020-04-29 02:00:00,0.0
6.0,11575950.0,2020-04-29 02:00:00,0.0
1.0,11576298.0,2020-04-29 02:00:00,0.0
1.0,11576646.0,2020-04-29 02:00:00,0.0
5.0,11576994.0,2020-04-29 02:00:00,0.0
4.0,11577342.0,2020-04-29 02:00:00,0.0
7.0,11577690.0,2020-04-29 02:00:00,0.0
4.0,11578038.0,2020-04-29 02:00:00,0.0
3.0,11578386.0,2020-04-29 02:00:00,0.0
1.0,11579082.0,2020-04-29 02:00:00,0.0
12.0,11579430.0,2020-04-29 02:00:00,0.0
1.0,11579778.0,2020-04-29 02:00:00,0.0
15.0,11580126.0,2020-04-29 02:00:00,0.0
7.0,11580474.0,2020-04-29 02:00:00,0.0
2.0,11580822.0,2020-04-29 02:00:00,0.0
2.0,11581170.0,2020-04-29 02:00:00,0.0
4.0,11581518.0,2020-04-29 02:00:00,0.0
8.0,11581866.0,2020-04-29 02:00:00,0.0
1.0,11582214.0,2020-04-29 02:00:00,0.0
9.0,11582562.0,2020-04-29 02:00:00,0.0
3.0,11582910.0,2020-04-29 02:00:00,0.0
21.0,11583258.0,2020-04-29 02:00:00,0.0
3.0,11583606.0,2020-04-29 02:00:00,0.0
7.0,11583954.0,2020-04-29 02:00:00,0.0
7.0,11584302.0,2020-04-29 02:00:00,0.0
1.0,11584650.0,2020-04-29 02:00:00,0.0
1.0,11584998.0,2020-04-29 02:00:00,0.0
4.0,11585346.0,2020-04-29 02:00:00,0.0
1.0,11585694.0,2020-04-29 02:00:00,0.0
40.0,11586042.0,2020-04-29 02:00:00,0.0
7.0,11586390.0,2020-04-29 02:00:00,0.0
1.0,11586738.0,2020-04-29 02:00:00,0.0
1.0,11587434.0,2020-04-29 02:00:00,0.0
5.0,11587782.0,2020-04-29 02:00:00,0.0
15.0,11588130.0,2020-04-29 02:00:00,0.0
4.0,11588478.0,2020-04-29 02:00:00,0.0
3.0,11588826.0,2020-04-29 02:00:00,0.0
2.0,11589174.0,2020-04-29 02:00:00,0.0
3.0,11589522.0,2020-04-29 02:00:00,0.0
4.0,11589870.0,2020-04-29 02:00:00,0.0
3.0,11590566.0,2020-04-29 02:00:00,0.0
2.0,11590914.0,2020-04-29 02:00:00,0.0
15.0,11591262.0,2020-04-29 02:00:00,0.0
2.0,11591610.0,2020-04-29 02:00:00,0.0
1.0,11591958.0,2020-04-29 02:00:00,0.0
10.0,11592306.0,2020-04-29 02:00:00,0.0
2.0,11592654.0,2020-04-29 02:00:00,0.0
13.0,11593002.0,2020-04-29 02:00:00,0.0
1.0,11593698.0,2020-04-29 02:00:00,0.0
4.0,11594394.0,2020-04-29 02:00:00,0.0
3.0,11594742.0,2020-04-29 02:00:00,0.0
5.0,11595090.0,2020-04-29 02:00:00,0.0
4.0,11595438.0,2020-04-29 02:00:00,0.0
1.0,11595786.0,2020-04-29 02:00:00,0.0
9.0,11596134.0,2020-04-29 02:00:00,0.0
1.0,11597178.0,2020-04-29 02:00:00,0.0
2.0,11598222.0,2020-04-29 02:00:00,0.0
1.0,11598570.0,2020-04-29 02:00:00,0.0
1.0,11599266.0,2020-04-29 02:00:00,0.0
4.0,11599614.0,2020-04-29 02:00:00,0.0
15.0,11599962.0,2020-04-29 02:00:00,0.0
1.0,11600310.0,2020-04-29 02:00:00,0.0
3.0,11600658.0,2020-04-29 02:00:00,0.0
5.0,11601006.0,2020-04-29 02:00:00,0.0
2.0,11601354.0,2020-04-29 02:00:00,0.0
1.0,11601702.0,2020-04-29 02:00:00,0.0
2.0,11602398.0,2020-04-29 02:00:00,0.0
5.0,11603094.0,2020-04-29 02:00:00,0.0
5.0,11604138.0,2020-04-29 02:00:00,0.0
3.0,11604486.0,2020-04-29 02:00:00,0.0
6.0,11604834.0,2020-04-29 02:00:00,0.0
4.0,11605182.0,2020-04-29 02:00:00,0.0
4.0,11605530.0,2020-04-29 02:00:00,0.0
1.0,11605878.0,2020-04-29 02:00:00,0.0
1.0,11606226.0,2020-04-29 02:00:00,0.0
1.0,11606574.0,2020-04-29 02:00:00,0.0
23.0,11606922.0,2020-04-29 02:00:00,0.0
4.0,11607618.0,2020-04-29 02:00:00,0.0
1.0,11608314.0,2020-04-29 02:00:00,0.0
2.0,11608662.0,2020-04-29 02:00:00,0.0
1.0,11609358.0,2020-04-29 02:00:00,0.0
1.0,11610054.0,2020-04-29 02:00:00,0.0
4.0,11610402.0,2020-04-29 02:00:00,0.0
3.0,11610750.0,2020-04-29 02:00:00,0.0
7.0,11611098.0,2020-04-29 02:00:00,0.0
1.0,11612142.0,2020-04-29 02:00:00,0.0
3.0,11612490.0,2020-04-29 02:00:00,0.0
4.0,11612838.0,2020-04-29 02:00:00,0.0
2.0,11613534.0,2020-04-29 02:00:00,0.0
1.0,11613882.0,2020-04-29 02:00:00,0.0
3.0,11614230.0,2020-04-29 02:00:00,0.0
1.0,11614578.0,2020-04-29 02:00:00,0.0
1.0,11615622.0,2020-04-29 02:00:00,0.0
10.0,11616318.0,2020-04-29 02:00:00,0.0
2.0,11617710.0,2020-04-29 02:00:00,0.0
1.0,11618406.0,2020-04-29 02:00:00,0.0
15.0,11619102.0,2020-04-29 02:00:00,0.0
2.0,11619450.0,2020-04-29 02:00:00,0.0
3.0,11619798.0,2020-04-29 02:00:00,0.0
5.0,11620146.0,2020-04-29 02:00:00,0.0
2.0,11620494.0,2020-04-29 02:00:00,0.0
12.0,11621190.0,2020-04-29 02:00:00,0.0
3.0,11621538.0,2020-04-29 02:00:00,0.0
3.0,11621886.0,2020-04-29 02:00:00,0.0
4.0,11622234.0,2020-04-29 02:00:00,0.0
2.0,11622582.0,2020-04-29 02:00:00,0.0
4.0,11622930.0,2020-04-29 02:00:00,0.0
6.0,11623278.0,2020-04-29 02:00:00,0.0
11.0,11623626.0,2020-04-29 02:00:00,0.0
6.0,11623974.0,2020-04-29 02:00:00,0.0
